  0%|          | 0/6057 [00:00<?, ?it/s]/usr/local/lib/python3.10/dist-packages/torch/utils/checkpoint.py:87: UserWarning: None of the inputs have requires_grad=True. Gradients will be None
  warnings.warn(
                                                    
{'loss': 0.699, 'grad_norm': 23.94658660888672, 'learning_rate': 5.9445178335535e-09, 'rewards/chosen': -0.0015499114524573088, 'rewards/rejected': 0.009106445126235485, 'rewards/accuracies': 0.3083333373069763, 'rewards/margins': -0.01061401329934597, 'logps/chosen': -452.70001220703125, 'logps/rejected': -296.0, 'logits/chosen': -6.125, 'logits/rejected': -6.234375, 'epoch': 0.0}
{'loss': 0.1566, 'grad_norm': 28.962020874023438, 'learning_rate': 9.570673712021135e-07, 'rewards/chosen': 0.859692394733429, 'rewards/rejected': -10.639062881469727, 'rewards/accuracies': 0.9416666030883789, 'rewards/margins': 11.5078125, 'logps/chosen': -245.14999389648438, 'logps/rejected': -215.14999389648438, 'logits/chosen': -9.112500190734863, 'logits/rejected': -8.478124618530273, 'epoch': 0.72}
{'loss': 0.2265, 'grad_norm': 18.729001998901367, 'learning_rate': 9.63672391017173e-07, 'rewards/chosen': -0.070556640625, 'rewards/rejected': -11.996874809265137, 'rewards/accuracies': 0.9083333015441895, 'rewards/margins': 11.934374809265137, 'logps/chosen': -204.10000610351562, 'logps/rejected': -229.0500030517578, 'logits/chosen': -9.34375, 'logits/rejected': -8.774999618530273, 'epoch': 0.72}
{'loss': 0.3581, 'grad_norm': 18.292871475219727, 'learning_rate': 9.702774108322324e-07, 'rewards/chosen': 1.0691406726837158, 'rewards/rejected': -10.76171875, 'rewards/accuracies': 0.824999988079071, 'rewards/margins': 11.832812309265137, 'logps/chosen': -340.79998779296875, 'logps/rejected': -267.54998779296875, 'logits/chosen': -9.012499809265137, 'logits/rejected': -8.671875, 'epoch': 0.73}
{'loss': 0.3126, 'grad_norm': 20.025470733642578, 'learning_rate': 9.76882430647292e-07, 'rewards/chosen': 0.8541015386581421, 'rewards/rejected': -11.299219131469727, 'rewards/accuracies': 0.89166659116745, 'rewards/margins': 12.165624618530273, 'logps/chosen': -283.1000061035156, 'logps/rejected': -277.3999938964844, 'logits/chosen': -8.956250190734863, 'logits/rejected': -8.350000381469727, 'epoch': 0.73}
{'loss': 0.1913, 'grad_norm': 25.19112205505371, 'learning_rate': 9.834874504623514e-07, 'rewards/chosen': 1.3711426258087158, 'rewards/rejected': -8.714062690734863, 'rewards/accuracies': 0.89166659116745, 'rewards/margins': 10.074999809265137, 'logps/chosen': -294.1499938964844, 'logps/rejected': -248.85000610351562, 'logits/chosen': -9.03125, 'logits/rejected': -8.493749618530273, 'epoch': 0.74}
{'loss': 0.2055, 'grad_norm': 5.140468120574951, 'learning_rate': 9.900924702774108e-07, 'rewards/chosen': 0.17427977919578552, 'rewards/rejected': -14.896875381469727, 'rewards/accuracies': 0.925000011920929, 'rewards/margins': 15.078125, 'logps/chosen': -233.1750030517578, 'logps/rejected': -243.25, 'logits/chosen': -9.331250190734863, 'logits/rejected': -8.631250381469727, 'epoch': 0.74}
{'loss': 0.2876, 'grad_norm': 47.40571975708008, 'learning_rate': 9.966974900924703e-07, 'rewards/chosen': -0.09965820610523224, 'rewards/rejected': -8.142187118530273, 'rewards/accuracies': 0.8916667103767395, 'rewards/margins': 8.050000190734863, 'logps/chosen': -143.5749969482422, 'logps/rejected': -170.10000610351562, 'logits/chosen': -9.550000190734863, 'logits/rejected': -8.931249618530273, 'epoch': 0.75}
  warnings.warn(                               
{'eval_loss': 0.3733099102973938, 'eval_runtime': 99.4908, 'eval_samples_per_second': 9.579, 'eval_steps_per_second': 0.804, 'eval_rewards/chosen': 1.1412118673324585, 'eval_rewards/rejected': -10.9373779296875, 'eval_rewards/accuracies': 0.8320834040641785, 'eval_rewards/margins': 12.07965087890625, 'eval_logps/chosen': -366.51251220703125, 'eval_logps/rejected': -261.31561279296875, 'eval_logits/chosen': -8.948046684265137, 'eval_logits/rejected': -8.875391006469727, 'epoch': 0.75}
                                                        
{'loss': 0.2123, 'grad_norm': 47.647979736328125, 'learning_rate': 9.999973100985696e-07, 'rewards/chosen': -0.13339844346046448, 'rewards/rejected': -9.873437881469727, 'rewards/accuracies': 0.9166666865348816, 'rewards/margins': 9.734375, 'logps/chosen': -185.0, 'logps/rejected': -226.8000030517578, 'logits/chosen': -9.418749809265137, 'logits/rejected': -8.75, 'epoch': 0.75}
{'loss': 0.1981, 'grad_norm': 15.466510772705078, 'learning_rate': 9.999757910800744e-07, 'rewards/chosen': 2.0458984375, 'rewards/rejected': -9.943359375, 'rewards/accuracies': 0.8916667103767395, 'rewards/margins': 11.993749618530273, 'logps/chosen': -365.54998779296875, 'logps/rejected': -303.04998779296875, 'logits/chosen': -9.21875, 'logits/rejected': -8.653124809265137, 'epoch': 0.76}
{'loss': 0.286, 'grad_norm': 40.03903579711914, 'learning_rate': 9.999327540721303e-07, 'rewards/chosen': 0.45283204317092896, 'rewards/rejected': -11.118749618530273, 'rewards/accuracies': 0.875, 'rewards/margins': 11.574999809265137, 'logps/chosen': -208.60000610351562, 'logps/rejected': -201.89999389648438, 'logits/chosen': -9.337499618530273, 'logits/rejected': -8.628125190734863, 'epoch': 0.76}
{'loss': 0.3793, 'grad_norm': 40.39616394042969, 'learning_rate': 9.998682011327816e-07, 'rewards/chosen': 0.858593761920929, 'rewards/rejected': -13.71875, 'rewards/accuracies': 0.875, 'rewards/margins': 14.581250190734863, 'logps/chosen': -318.8999938964844, 'logps/rejected': -290.79998779296875, 'logits/chosen': -9.137499809265137, 'logits/rejected': -8.709375381469727, 'epoch': 0.77}
{'loss': 0.2143, 'grad_norm': 22.28386116027832, 'learning_rate': 9.997821353489706e-07, 'rewards/chosen': 0.7281249761581421, 'rewards/rejected': -15.0, 'rewards/accuracies': 0.9083333015441895, 'rewards/margins': 15.734375, 'logps/chosen': -320.1499938964844, 'logps/rejected': -288.8500061035156, 'logits/chosen': -9.03125, 'logits/rejected': -8.481249809265137, 'epoch': 0.77}
{'loss': 0.2427, 'grad_norm': 13.368762969970703, 'learning_rate': 9.996745608363916e-07, 'rewards/chosen': 0.548632800579071, 'rewards/rejected': -9.694531440734863, 'rewards/accuracies': 0.8833333253860474, 'rewards/margins': 10.256250381469727, 'logps/chosen': -250.4499969482422, 'logps/rejected': -239.89999389648438, 'logits/chosen': -9.350000381469727, 'logits/rejected': -8.818750381469727, 'epoch': 0.78}
{'loss': 0.2606, 'grad_norm': 22.195337295532227, 'learning_rate': 9.995454827392922e-07, 'rewards/chosen': 1.1105468273162842, 'rewards/rejected': -12.956250190734863, 'rewards/accuracies': 0.875, 'rewards/margins': 14.056249618530273, 'logps/chosen': -307.6499938964844, 'logps/rejected': -311.29998779296875, 'logits/chosen': -9.018750190734863, 'logits/rejected': -8.506250381469727, 'epoch': 0.78}
{'loss': 0.1354, 'grad_norm': 26.219402313232422, 'learning_rate': 9.9939490723023e-07, 'rewards/chosen': 1.4482421875, 'rewards/rejected': -15.643750190734863, 'rewards/accuracies': 0.9416667222976685, 'rewards/margins': 17.087499618530273, 'logps/chosen': -334.0, 'logps/rejected': -378.70001220703125, 'logits/chosen': -8.862500190734863, 'logits/rejected': -8.190625190734863, 'epoch': 0.79}
{'loss': 0.2199, 'grad_norm': 30.56739616394043, 'learning_rate': 9.992228415097748e-07, 'rewards/chosen': 1.036767601966858, 'rewards/rejected': -8.721875190734863, 'rewards/accuracies': 0.8916667103767395, 'rewards/margins': 9.751562118530273, 'logps/chosen': -254.64999389648438, 'logps/rejected': -246.14999389648438, 'logits/chosen': -9.206250190734863, 'logits/rejected': -8.334375381469727, 'epoch': 0.79}
{'loss': 0.2429, 'grad_norm': 36.25273513793945, 'learning_rate': 9.990292938061652e-07, 'rewards/chosen': -1.1784179210662842, 'rewards/rejected': -17.368749618530273, 'rewards/accuracies': 0.908333420753479, 'rewards/margins': 16.1875, 'logps/chosen': -135.5, 'logps/rejected': -246.5, 'logits/chosen': -9.418749809265137, 'logits/rejected': -8.668749809265137, 'epoch': 0.8}
{'loss': 0.1857, 'grad_norm': 14.756612777709961, 'learning_rate': 9.988142733749161e-07, 'rewards/chosen': 2.111132860183716, 'rewards/rejected': -10.205469131469727, 'rewards/accuracies': 0.8916667103767395, 'rewards/margins': 12.321874618530273, 'logps/chosen': -421.75, 'logps/rejected': -353.0, 'logits/chosen': -9.050000190734863, 'logits/rejected': -8.528124809265137, 'epoch': 0.8}
{'loss': 0.1691, 'grad_norm': 15.419720649719238, 'learning_rate': 9.985777904983749e-07, 'rewards/chosen': 0.42900389432907104, 'rewards/rejected': -11.390625, 'rewards/accuracies': 0.9333332777023315, 'rewards/margins': 11.821874618530273, 'logps/chosen': -227.375, 'logps/rejected': -242.0500030517578, 'logits/chosen': -9.287500381469727, 'logits/rejected': -8.574999809265137, 'epoch': 0.81}
{'loss': 0.2215, 'grad_norm': 16.41368293762207, 'learning_rate': 9.983198564852299e-07, 'rewards/chosen': 2.7455077171325684, 'rewards/rejected': -8.671093940734863, 'rewards/accuracies': 0.9333332777023315, 'rewards/margins': 11.412500381469727, 'logps/chosen': -407.20001220703125, 'logps/rejected': -388.8500061035156, 'logits/chosen': -9.087499618530273, 'logits/rejected': -8.550000190734863, 'epoch': 0.81}
{'loss': 0.25, 'grad_norm': 29.967239379882812, 'learning_rate': 9.980404836699698e-07, 'rewards/chosen': 1.810546875, 'rewards/rejected': -10.282812118530273, 'rewards/accuracies': 0.875, 'rewards/margins': 12.089062690734863, 'logps/chosen': -386.6499938964844, 'logps/rejected': -304.70001220703125, 'logits/chosen': -9.256250381469727, 'logits/rejected': -8.515625, 'epoch': 0.82}
{'loss': 0.2362, 'grad_norm': 19.059690475463867, 'learning_rate': 9.977396854122942e-07, 'rewards/chosen': 0.8724609613418579, 'rewards/rejected': -10.551562309265137, 'rewards/accuracies': 0.9083333015441895, 'rewards/margins': 11.420312881469727, 'logps/chosen': -312.1499938964844, 'logps/rejected': -272.20001220703125, 'logits/chosen': -9.387499809265137, 'logits/rejected': -8.787500381469727, 'epoch': 0.82}
{'loss': 0.1982, 'grad_norm': 37.12871551513672, 'learning_rate': 9.974174760964741e-07, 'rewards/chosen': 0.04531250149011612, 'rewards/rejected': -10.215624809265137, 'rewards/accuracies': 0.8666666746139526, 'rewards/margins': 10.265625, 'logps/chosen': -214.8000030517578, 'logps/rejected': -253.39999389648438, 'logits/chosen': -9.637499809265137, 'logits/rejected': -8.981249809265137, 'epoch': 0.83}
{'loss': 0.336, 'grad_norm': 28.128376007080078, 'learning_rate': 9.970738711306643e-07, 'rewards/chosen': -0.35078126192092896, 'rewards/rejected': -11.715624809265137, 'rewards/accuracies': 0.824999988079071, 'rewards/margins': 11.346875190734863, 'logps/chosen': -229.1999969482422, 'logps/rejected': -266.29998779296875, 'logits/chosen': -9.362500190734863, 'logits/rejected': -8.756250381469727, 'epoch': 0.83}
{'loss': 0.2847, 'grad_norm': 35.776100158691406, 'learning_rate': 9.967088869461665e-07, 'rewards/chosen': 0.5633484125137329, 'rewards/rejected': -7.660937309265137, 'rewards/accuracies': 0.875, 'rewards/margins': 8.234375, 'logps/chosen': -261.45001220703125, 'logps/rejected': -206.89999389648438, 'logits/chosen': -9.34375, 'logits/rejected': -8.774999618530273, 'epoch': 0.84}
{'loss': 0.2037, 'grad_norm': 27.536182403564453, 'learning_rate': 9.963225409966439e-07, 'rewards/chosen': 1.126074194908142, 'rewards/rejected': -13.245312690734863, 'rewards/accuracies': 0.8999999761581421, 'rewards/margins': 14.381250381469727, 'logps/chosen': -359.6000061035156, 'logps/rejected': -300.75, 'logits/chosen': -9.199999809265137, 'logits/rejected': -8.590624809265137, 'epoch': 0.84}
{'loss': 0.2577, 'grad_norm': 21.884689331054688, 'learning_rate': 9.95914851757286e-07, 'rewards/chosen': 1.493749976158142, 'rewards/rejected': -9.443750381469727, 'rewards/accuracies': 0.8916667103767395, 'rewards/margins': 10.931249618530273, 'logps/chosen': -298.8500061035156, 'logps/rejected': -252.3000030517578, 'logits/chosen': -9.037500381469727, 'logits/rejected': -8.662500381469727, 'epoch': 0.85}
{'loss': 0.2228, 'grad_norm': 33.94948959350586, 'learning_rate': 9.954858387239255e-07, 'rewards/chosen': 1.6435546875, 'rewards/rejected': -15.331250190734863, 'rewards/accuracies': 0.8666666150093079, 'rewards/margins': 17.003124237060547, 'logps/chosen': -383.6499938964844, 'logps/rejected': -344.8500061035156, 'logits/chosen': -9.043749809265137, 'logits/rejected': -8.368749618530273, 'epoch': 0.85}
{'loss': 0.273, 'grad_norm': 53.31721115112305, 'learning_rate': 9.95035522412106e-07, 'rewards/chosen': 0.3854736387729645, 'rewards/rejected': -13.443750381469727, 'rewards/accuracies': 0.875, 'rewards/margins': 13.837499618530273, 'logps/chosen': -271.25, 'logps/rejected': -221.89999389648438, 'logits/chosen': -9.331250190734863, 'logits/rejected': -8.649999618530273, 'epoch': 0.86}
{'loss': 0.2782, 'grad_norm': 24.073644638061523, 'learning_rate': 9.945639243561009e-07, 'rewards/chosen': 0.21640625596046448, 'rewards/rejected': -10.935937881469727, 'rewards/accuracies': 0.8916667103767395, 'rewards/margins': 11.153124809265137, 'logps/chosen': -222.3000030517578, 'logps/rejected': -249.3000030517578, 'logits/chosen': -9.393750190734863, 'logits/rejected': -8.956250190734863, 'epoch': 0.86}
{'loss': 0.2084, 'grad_norm': 33.54604721069336, 'learning_rate': 9.94071067107883e-07, 'rewards/chosen': 0.2767578065395355, 'rewards/rejected': -8.584375381469727, 'rewards/accuracies': 0.9333332777023315, 'rewards/margins': 8.84375, 'logps/chosen': -185.60000610351562, 'logps/rejected': -185.3000030517578, 'logits/chosen': -9.362500190734863, 'logits/rejected': -8.684374809265137, 'epoch': 0.87}
{'loss': 0.3744, 'grad_norm': 16.0971622467041, 'learning_rate': 9.935569742360476e-07, 'rewards/chosen': 0.453125, 'rewards/rejected': -10.759374618530273, 'rewards/accuracies': 0.8583332896232605, 'rewards/margins': 11.228124618530273, 'logps/chosen': -255.9499969482422, 'logps/rejected': -262.70001220703125, 'logits/chosen': -9.09375, 'logits/rejected': -8.462499618530273, 'epoch': 0.87}
{'loss': 0.2541, 'grad_norm': 9.313343048095703, 'learning_rate': 9.930216703246833e-07, 'rewards/chosen': -0.3207031190395355, 'rewards/rejected': -8.001562118530273, 'rewards/accuracies': 0.9166666865348816, 'rewards/margins': 7.676562309265137, 'logps/chosen': -176.14999389648438, 'logps/rejected': -202.89999389648438, 'logits/chosen': -9.087499618530273, 'logits/rejected': -8.71875, 'epoch': 0.88}
{'loss': 0.2352, 'grad_norm': 29.71063804626465, 'learning_rate': 9.924651809721987e-07, 'rewards/chosen': 0.652417004108429, 'rewards/rejected': -14.306249618530273, 'rewards/accuracies': 0.925000011920929, 'rewards/margins': 14.946874618530273, 'logps/chosen': -296.79998779296875, 'logps/rejected': -312.3500061035156, 'logits/chosen': -8.981249809265137, 'logits/rejected': -8.568750381469727, 'epoch': 0.88}
{'loss': 0.2168, 'grad_norm': 20.482542037963867, 'learning_rate': 9.918875327900963e-07, 'rewards/chosen': 1.504296898841858, 'rewards/rejected': -13.889062881469727, 'rewards/accuracies': 0.8916667103767395, 'rewards/margins': 15.384374618530273, 'logps/chosen': -348.6499938964844, 'logps/rejected': -308.3500061035156, 'logits/chosen': -8.915624618530273, 'logits/rejected': -8.412500381469727, 'epoch': 0.89}
{'loss': 0.2675, 'grad_norm': 19.0716552734375, 'learning_rate': 9.912887534017013e-07, 'rewards/chosen': 2.795703172683716, 'rewards/rejected': -11.0, 'rewards/accuracies': 0.89166659116745, 'rewards/margins': 13.795312881469727, 'logps/chosen': -456.25, 'logps/rejected': -361.8999938964844, 'logits/chosen': -8.865625381469727, 'logits/rejected': -8.4375, 'epoch': 0.89}
{'loss': 0.2743, 'grad_norm': 15.670967102050781, 'learning_rate': 9.906688714408395e-07, 'rewards/chosen': 0.867968738079071, 'rewards/rejected': -12.573437690734863, 'rewards/accuracies': 0.89166659116745, 'rewards/margins': 13.425000190734863, 'logps/chosen': -341.6499938964844, 'logps/rejected': -287.8500061035156, 'logits/chosen': -9.081250190734863, 'logits/rejected': -8.678125381469727, 'epoch': 0.9}
{'loss': 0.2478, 'grad_norm': 17.275571823120117, 'learning_rate': 9.90027916550469e-07, 'rewards/chosen': 2.0965819358825684, 'rewards/rejected': -8.548437118530273, 'rewards/accuracies': 0.875, 'rewards/margins': 10.628125190734863, 'logps/chosen': -324.8999938964844, 'logps/rejected': -260.25, 'logits/chosen': -9.056249618530273, 'logits/rejected': -8.524999618530273, 'epoch': 0.9}
{'loss': 0.2115, 'grad_norm': 17.21556854248047, 'learning_rate': 9.893659193812624e-07, 'rewards/chosen': 1.146386742591858, 'rewards/rejected': -7.48046875, 'rewards/accuracies': 0.875, 'rewards/margins': 8.634374618530273, 'logps/chosen': -231.0500030517578, 'logps/rejected': -221.6999969482422, 'logits/chosen': -9.081250190734863, 'logits/rejected': -8.53125, 'epoch': 0.91}
{'loss': 0.197, 'grad_norm': 4.935575485229492, 'learning_rate': 9.886829115901405e-07, 'rewards/chosen': 1.029638648033142, 'rewards/rejected': -14.112500190734863, 'rewards/accuracies': 0.9166666865348816, 'rewards/margins': 15.162500381469727, 'logps/chosen': -236.9250030517578, 'logps/rejected': -224.64999389648438, 'logits/chosen': -9.231249809265137, 'logits/rejected': -8.462499618530273, 'epoch': 0.91}
{'loss': 0.2556, 'grad_norm': 30.755226135253906, 'learning_rate': 9.879789258387593e-07, 'rewards/chosen': 2.991015672683716, 'rewards/rejected': -7.885937690734863, 'rewards/accuracies': 0.8833333253860474, 'rewards/margins': 10.873437881469727, 'logps/chosen': -442.5, 'logps/rejected': -326.54998779296875, 'logits/chosen': -9.056249618530273, 'logits/rejected': -8.53125, 'epoch': 0.92}
{'loss': 0.2363, 'grad_norm': 17.898040771484375, 'learning_rate': 9.872539957919478e-07, 'rewards/chosen': 1.01171875, 'rewards/rejected': -12.853124618530273, 'rewards/accuracies': 0.8666666746139526, 'rewards/margins': 13.865625381469727, 'logps/chosen': -289.0, 'logps/rejected': -287.70001220703125, 'logits/chosen': -9.274999618530273, 'logits/rejected': -8.668749809265137, 'epoch': 0.92}
{'loss': 0.2567, 'grad_norm': 29.743017196655273, 'learning_rate': 9.865081561160975e-07, 'rewards/chosen': 0.7494140863418579, 'rewards/rejected': -14.903124809265137, 'rewards/accuracies': 0.875, 'rewards/margins': 15.678125381469727, 'logps/chosen': -260.1499938964844, 'logps/rejected': -252.39999389648438, 'logits/chosen': -9.306249618530273, 'logits/rejected': -8.725000381469727, 'epoch': 0.93}
{'loss': 0.1362, 'grad_norm': 8.981075286865234, 'learning_rate': 9.857414424775059e-07, 'rewards/chosen': -0.4416747987270355, 'rewards/rejected': -16.543750762939453, 'rewards/accuracies': 0.9583333730697632, 'rewards/margins': 16.09375, 'logps/chosen': -160.375, 'logps/rejected': -247.5, 'logits/chosen': -9.699999809265137, 'logits/rejected': -8.965624809265137, 'epoch': 0.93}
{'loss': 0.218, 'grad_norm': 16.0706844329834, 'learning_rate': 9.849538915406696e-07, 'rewards/chosen': 0.5279296636581421, 'rewards/rejected': -11.307812690734863, 'rewards/accuracies': 0.89166659116745, 'rewards/margins': 11.837499618530273, 'logps/chosen': -228.6999969482422, 'logps/rejected': -261.1000061035156, 'logits/chosen': -9.743749618530273, 'logits/rejected': -9.056249618530273, 'epoch': 0.94}
{'loss': 0.3278, 'grad_norm': 31.623958587646484, 'learning_rate': 9.841455409665322e-07, 'rewards/chosen': -0.0419921875, 'rewards/rejected': -10.403124809265137, 'rewards/accuracies': 0.8083333969116211, 'rewards/margins': 10.353124618530273, 'logps/chosen': -204.35000610351562, 'logps/rejected': -233.8000030517578, 'logits/chosen': -9.662500381469727, 'logits/rejected': -8.981249809265137, 'epoch': 0.94}
{'loss': 0.2167, 'grad_norm': 21.215505599975586, 'learning_rate': 9.83316429410682e-07, 'rewards/chosen': 1.1259765625, 'rewards/rejected': -7.462500095367432, 'rewards/accuracies': 0.925000011920929, 'rewards/margins': 8.590624809265137, 'logps/chosen': -274.67498779296875, 'logps/rejected': -263.29998779296875, 'logits/chosen': -9.5, 'logits/rejected': -8.96875, 'epoch': 0.95}
{'loss': 0.3374, 'grad_norm': 22.850189208984375, 'learning_rate': 9.82466596521505e-07, 'rewards/chosen': 0.8411620855331421, 'rewards/rejected': -7.259375095367432, 'rewards/accuracies': 0.8500000238418579, 'rewards/margins': 8.096875190734863, 'logps/chosen': -262.57501220703125, 'logps/rejected': -203.14999389648438, 'logits/chosen': -9.574999809265137, 'logits/rejected': -9.081250190734863, 'epoch': 0.95}
{'loss': 0.2767, 'grad_norm': 36.75238800048828, 'learning_rate': 9.815960829382879e-07, 'rewards/chosen': 0.6302734613418579, 'rewards/rejected': -11.056249618530273, 'rewards/accuracies': 0.875, 'rewards/margins': 11.699999809265137, 'logps/chosen': -224.3000030517578, 'logps/rejected': -246.39999389648438, 'logits/chosen': -9.475000381469727, 'logits/rejected': -8.831250190734863, 'epoch': 0.96}
{'loss': 0.2015, 'grad_norm': 20.806264877319336, 'learning_rate': 9.807049302892743e-07, 'rewards/chosen': 2.083203077316284, 'rewards/rejected': -9.795312881469727, 'rewards/accuracies': 0.8916667103767395, 'rewards/margins': 11.887499809265137, 'logps/chosen': -303.6000061035156, 'logps/rejected': -285.79998779296875, 'logits/chosen': -9.318750381469727, 'logits/rejected': -8.774999618530273, 'epoch': 0.96}
{'loss': 0.3248, 'grad_norm': 21.262434005737305, 'learning_rate': 9.79793181189676e-07, 'rewards/chosen': 1.2527344226837158, 'rewards/rejected': -10.040624618530273, 'rewards/accuracies': 0.8916667103767395, 'rewards/margins': 11.290624618530273, 'logps/chosen': -272.25, 'logps/rejected': -272.29998779296875, 'logits/chosen': -9.149999618530273, 'logits/rejected': -8.712499618530273, 'epoch': 0.97}
{'loss': 0.3071, 'grad_norm': 23.081619262695312, 'learning_rate': 9.788608792396325e-07, 'rewards/chosen': 0.24868163466453552, 'rewards/rejected': -10.1953125, 'rewards/accuracies': 0.8666666150093079, 'rewards/margins': 10.442968368530273, 'logps/chosen': -194.0749969482422, 'logps/rejected': -228.10000610351562, 'logits/chosen': -9.606249809265137, 'logits/rejected': -8.925000190734863, 'epoch': 0.97}
{'loss': 0.2495, 'grad_norm': 17.1130313873291, 'learning_rate': 9.77908069022128e-07, 'rewards/chosen': 2.6357421875, 'rewards/rejected': -11.409375190734863, 'rewards/accuracies': 0.8833333849906921, 'rewards/margins': 14.0703125, 'logps/chosen': -414.3500061035156, 'logps/rejected': -314.3500061035156, 'logits/chosen': -9.043749809265137, 'logits/rejected': -8.521875381469727, 'epoch': 0.98}
{'loss': 0.2873, 'grad_norm': 15.819509506225586, 'learning_rate': 9.769347961008587e-07, 'rewards/chosen': 2.164843797683716, 'rewards/rejected': -10.889062881469727, 'rewards/accuracies': 0.875, 'rewards/margins': 13.053125381469727, 'logps/chosen': -341.3500061035156, 'logps/rejected': -279.3999938964844, 'logits/chosen': -8.981249809265137, 'logits/rejected': -8.503125190734863, 'epoch': 0.98}
{'loss': 0.1905, 'grad_norm': 4.083378791809082, 'learning_rate': 9.759411070180539e-07, 'rewards/chosen': 1.0440552234649658, 'rewards/rejected': -9.590624809265137, 'rewards/accuracies': 0.8999999761581421, 'rewards/margins': 10.640625, 'logps/chosen': -219.5500030517578, 'logps/rejected': -193.4499969482422, 'logits/chosen': -9.074999809265137, 'logits/rejected': -8.634374618530273, 'epoch': 0.99}
{'loss': 0.2691, 'grad_norm': 12.900955200195312, 'learning_rate': 9.749270492922505e-07, 'rewards/chosen': -0.16523437201976776, 'rewards/rejected': -13.878125190734863, 'rewards/accuracies': 0.8916667103767395, 'rewards/margins': 13.725000381469727, 'logps/chosen': -206.85000610351562, 'logps/rejected': -233.39999389648438, 'logits/chosen': -9.003125190734863, 'logits/rejected': -8.296875, 'epoch': 0.99}
{'loss': 0.2326, 'grad_norm': 10.673354148864746, 'learning_rate': 9.738926714160201e-07, 'rewards/chosen': 3.0814452171325684, 'rewards/rejected': -7.023828029632568, 'rewards/accuracies': 0.9083333015441895, 'rewards/margins': 10.095312118530273, 'logps/chosen': -364.0, 'logps/rejected': -267.6000061035156, 'logits/chosen': -8.962499618530273, 'logits/rejected': -8.659375190734863, 'epoch': 1.0}
  warnings.warn(                               
{'eval_loss': 0.3263138234615326, 'eval_runtime': 99.9362, 'eval_samples_per_second': 9.536, 'eval_steps_per_second': 0.801, 'eval_rewards/chosen': 1.760798692703247, 'eval_rewards/rejected': -10.763402938842773, 'eval_rewards/accuracies': 0.8522917032241821, 'eval_rewards/margins': 12.513818740844727, 'eval_logps/chosen': -360.125, 'eval_logps/rejected': -259.484375, 'eval_logits/chosen': -8.78125, 'eval_logits/rejected': -8.750391006469727, 'epoch': 1.0}
                                                        
{'loss': 0.2447, 'grad_norm': 19.328025817871094, 'learning_rate': 9.728380228536515e-07, 'rewards/chosen': 2.737109422683716, 'rewards/rejected': -11.048437118530273, 'rewards/accuracies': 0.8916667103767395, 'rewards/margins': 13.774999618530273, 'logps/chosen': -432.6000061035156, 'logps/rejected': -288.5, 'logits/chosen': -8.6875, 'logits/rejected': -8.1875, 'epoch': 1.0}
{'loss': 0.1331, 'grad_norm': 8.330395698547363, 'learning_rate': 9.717631540387834e-07, 'rewards/chosen': 3.6672120094299316, 'rewards/rejected': -12.535937309265137, 'rewards/accuracies': 0.9500001072883606, 'rewards/margins': 16.182811737060547, 'logps/chosen': -488.54998779296875, 'logps/rejected': -321.6000061035156, 'logits/chosen': -8.478124618530273, 'logits/rejected': -8.240625381469727, 'epoch': 1.01}
{'loss': 0.2271, 'grad_norm': 12.41855239868164, 'learning_rate': 9.706681163719938e-07, 'rewards/chosen': 2.6201171875, 'rewards/rejected': -12.068750381469727, 'rewards/accuracies': 0.8999999761581421, 'rewards/margins': 14.675000190734863, 'logps/chosen': -387.95001220703125, 'logps/rejected': -337.6499938964844, 'logits/chosen': -9.012499809265137, 'logits/rejected': -8.362500190734863, 'epoch': 1.01}
{'loss': 0.1552, 'grad_norm': 29.51308822631836, 'learning_rate': 9.695529622183425e-07, 'rewards/chosen': 0.14716796576976776, 'rewards/rejected': -14.737500190734863, 'rewards/accuracies': 0.9333333969116211, 'rewards/margins': 14.862500190734863, 'logps/chosen': -203.02499389648438, 'logps/rejected': -277.5, 'logits/chosen': -9.46875, 'logits/rejected': -8.953125, 'epoch': 1.02}
{'loss': 0.1671, 'grad_norm': 18.014015197753906, 'learning_rate': 9.684177449048653e-07, 'rewards/chosen': 1.671484351158142, 'rewards/rejected': -10.173047065734863, 'rewards/accuracies': 0.9333333969116211, 'rewards/margins': 11.853124618530273, 'logps/chosen': -296.1499938964844, 'logps/rejected': -267.95001220703125, 'logits/chosen': -9.393750190734863, 'logits/rejected': -9.012499809265137, 'epoch': 1.02}
{'loss': 0.1409, 'grad_norm': 10.358595848083496, 'learning_rate': 9.672625187180254e-07, 'rewards/chosen': 0.4664062559604645, 'rewards/rejected': -20.09375, 'rewards/accuracies': 0.949999988079071, 'rewards/margins': 20.532812118530273, 'logps/chosen': -267.3999938964844, 'logps/rejected': -313.8500061035156, 'logits/chosen': -9.34375, 'logits/rejected': -8.756250381469727, 'epoch': 1.03}
{'loss': 0.1385, 'grad_norm': 6.7055816650390625, 'learning_rate': 9.660873389011168e-07, 'rewards/chosen': 2.5630860328674316, 'rewards/rejected': -14.9140625, 'rewards/accuracies': 0.9416667222976685, 'rewards/margins': 17.475000381469727, 'logps/chosen': -356.0, 'logps/rejected': -384.79998779296875, 'logits/chosen': -9.506250381469727, 'logits/rejected': -8.946874618530273, 'epoch': 1.03}
