  0%|          | 0/4545 [00:00<?, ?it/s]/usr/local/lib/python3.10/dist-packages/torch/utils/checkpoint.py:87: UserWarning: None of the inputs have requires_grad=True. Gradients will be None
  warnings.warn(
                                                     
{'loss': 0.7234, 'grad_norm': 32.1220588684082, 'learning_rate': 2.3778071334214e-08, 'rewards/chosen': -0.031621553003787994, 'rewards/rejected': 0.01080932654440403, 'rewards/accuracies': 0.2562499940395355, 'rewards/margins': -0.04250030592083931, 'logps/chosen': -447.79998779296875, 'logps/rejected': -256.3500061035156, 'logits/chosen': -6.065625190734863, 'logits/rejected': -6.171875, 'epoch': 0.01}
{'loss': 0.1895, 'grad_norm': 10.185420989990234, 'learning_rate': 2.9828269484808453e-06, 'rewards/chosen': -0.11445312201976776, 'rewards/rejected': -14.065625190734863, 'rewards/accuracies': 0.918749988079071, 'rewards/margins': 13.943750381469727, 'logps/chosen': -219.4499969482422, 'logps/rejected': -247.0500030517578, 'logits/chosen': -9.887499809265137, 'logits/rejected': -9.34375, 'epoch': 0.75}
{'loss': 0.2023, 'grad_norm': 16.50124740600586, 'learning_rate': 3.0092470277410835e-06, 'rewards/chosen': -0.610156238079071, 'rewards/rejected': -13.481249809265137, 'rewards/accuracies': 0.925000011920929, 'rewards/margins': 12.890625, 'logps/chosen': -171.3000030517578, 'logps/rejected': -248.5, 'logits/chosen': -9.931249618530273, 'logits/rejected': -9.399999618530273, 'epoch': 0.75}
{'loss': 0.1889, 'grad_norm': 21.051559448242188, 'learning_rate': 3.0356671070013207e-06, 'rewards/chosen': 0.845703125, 'rewards/rejected': -14.793749809265137, 'rewards/accuracies': 0.8999999761581421, 'rewards/margins': 15.640625, 'logps/chosen': -300.1000061035156, 'logps/rejected': -319.20001220703125, 'logits/chosen': -9.831250190734863, 'logits/rejected': -9.368749618530273, 'epoch': 0.76}
{'loss': 0.2779, 'grad_norm': 1.7731112241744995, 'learning_rate': 3.0620871862615585e-06, 'rewards/chosen': 0.08730468899011612, 'rewards/rejected': -18.606250762939453, 'rewards/accuracies': 0.8999999761581421, 'rewards/margins': 18.681249618530273, 'logps/chosen': -288.75, 'logps/rejected': -319.6000061035156, 'logits/chosen': -9.868749618530273, 'logits/rejected': -9.462499618530273, 'epoch': 0.77}
{'loss': 0.3314, 'grad_norm': 40.48253631591797, 'learning_rate': 3.088507265521796e-06, 'rewards/chosen': -0.33759766817092896, 'rewards/rejected': -21.018749237060547, 'rewards/accuracies': 0.90625, 'rewards/margins': 20.6875, 'logps/chosen': -346.5, 'logps/rejected': -346.3999938964844, 'logits/chosen': -9.78125, 'logits/rejected': -9.431249618530273, 'epoch': 0.77}
{'loss': 0.1771, 'grad_norm': 12.052674293518066, 'learning_rate': 3.1149273447820343e-06, 'rewards/chosen': 0.47968751192092896, 'rewards/rejected': -16.524999618530273, 'rewards/accuracies': 0.90625, 'rewards/margins': 17.012500762939453, 'logps/chosen': -316.0, 'logps/rejected': -349.3999938964844, 'logits/chosen': -9.818750381469727, 'logits/rejected': -9.331250190734863, 'epoch': 0.78}
{'loss': 0.1706, 'grad_norm': 9.64236068725586, 'learning_rate': 3.141347424042272e-06, 'rewards/chosen': 1.0558593273162842, 'rewards/rejected': -16.106250762939453, 'rewards/accuracies': 0.925000011920929, 'rewards/margins': 17.165624618530273, 'logps/chosen': -292.79998779296875, 'logps/rejected': -358.8999938964844, 'logits/chosen': -9.537500381469727, 'logits/rejected': -9.128125190734863, 'epoch': 0.79}
{'loss': 0.183, 'grad_norm': 23.336259841918945, 'learning_rate': 3.1677675033025097e-06, 'rewards/chosen': 0.3013671934604645, 'rewards/rejected': -17.012500762939453, 'rewards/accuracies': 0.90625, 'rewards/margins': 17.346874237060547, 'logps/chosen': -263.95001220703125, 'logps/rejected': -318.70001220703125, 'logits/chosen': -9.875, 'logits/rejected': -9.21875, 'epoch': 0.79}
{'loss': 0.2185, 'grad_norm': 17.81892967224121, 'learning_rate': 3.1941875825627474e-06, 'rewards/chosen': -1.3310546875, 'rewards/rejected': -27.012500762939453, 'rewards/accuracies': 0.8999999761581421, 'rewards/margins': 25.668750762939453, 'logps/chosen': -244.4499969482422, 'logps/rejected': -399.29998779296875, 'logits/chosen': -10.206250190734863, 'logits/rejected': -9.675000190734863, 'epoch': 0.8}
{'loss': 0.1459, 'grad_norm': 6.986197471618652, 'learning_rate': 3.2206076618229855e-06, 'rewards/chosen': 0.5531250238418579, 'rewards/rejected': -15.024999618530273, 'rewards/accuracies': 0.9375, 'rewards/margins': 15.587499618530273, 'logps/chosen': -334.1000061035156, 'logps/rejected': -335.0, 'logits/chosen': -10.149999618530273, 'logits/rejected': -9.681249618530273, 'epoch': 0.81}
{'loss': 0.1798, 'grad_norm': 6.175473213195801, 'learning_rate': 3.2470277410832233e-06, 'rewards/chosen': 0.591796875, 'rewards/rejected': -16.471874237060547, 'rewards/accuracies': 0.9437500238418579, 'rewards/margins': 17.056249618530273, 'logps/chosen': -348.20001220703125, 'logps/rejected': -415.8999938964844, 'logits/chosen': -10.125, 'logits/rejected': -9.53125, 'epoch': 0.81}
{'loss': 0.2786, 'grad_norm': 30.038816452026367, 'learning_rate': 3.273447820343461e-06, 'rewards/chosen': 0.46875, 'rewards/rejected': -17.006250381469727, 'rewards/accuracies': 0.9125000238418579, 'rewards/margins': 17.462499618530273, 'logps/chosen': -435.29998779296875, 'logps/rejected': -390.3999938964844, 'logits/chosen': -10.118749618530273, 'logits/rejected': -9.475000381469727, 'epoch': 0.82}
{'loss': 0.1841, 'grad_norm': 26.169248580932617, 'learning_rate': 3.2998678996036987e-06, 'rewards/chosen': -0.5638672113418579, 'rewards/rejected': -12.806249618530273, 'rewards/accuracies': 0.8999999761581421, 'rewards/margins': 12.243749618530273, 'logps/chosen': -238.5, 'logps/rejected': -275.70001220703125, 'logits/chosen': -10.743749618530273, 'logits/rejected': -10.243749618530273, 'epoch': 0.83}
{'loss': 0.3101, 'grad_norm': 24.318395614624023, 'learning_rate': 3.326287978863937e-06, 'rewards/chosen': -1.619531273841858, 'rewards/rejected': -14.037500381469727, 'rewards/accuracies': 0.8687499761581421, 'rewards/margins': 12.431249618530273, 'logps/chosen': -218.5500030517578, 'logps/rejected': -273.6000061035156, 'logits/chosen': -10.362500190734863, 'logits/rejected': -9.90625, 'epoch': 0.83}
{'loss': 0.2461, 'grad_norm': 15.10695743560791, 'learning_rate': 3.352708058124174e-06, 'rewards/chosen': -0.48681640625, 'rewards/rejected': -12.431249618530273, 'rewards/accuracies': 0.918749988079071, 'rewards/margins': 11.940625190734863, 'logps/chosen': -311.25, 'logps/rejected': -257.20001220703125, 'logits/chosen': -9.987500190734863, 'logits/rejected': -9.574999809265137, 'epoch': 0.84}
{'loss': 0.2109, 'grad_norm': 14.750481605529785, 'learning_rate': 3.379128137384412e-06, 'rewards/chosen': 0.774609386920929, 'rewards/rejected': -13.665624618530273, 'rewards/accuracies': 0.9125000238418579, 'rewards/margins': 14.449999809265137, 'logps/chosen': -351.3500061035156, 'logps/rejected': -316.79998779296875, 'logits/chosen': -9.706250190734863, 'logits/rejected': -9.300000190734863, 'epoch': 0.84}
{'loss': 0.2083, 'grad_norm': 30.344242095947266, 'learning_rate': 3.4055482166446495e-06, 'rewards/chosen': 0.4716796875, 'rewards/rejected': -16.674999237060547, 'rewards/accuracies': 0.887499988079071, 'rewards/margins': 17.118749618530273, 'logps/chosen': -343.6499938964844, 'logps/rejected': -339.3999938964844, 'logits/chosen': -9.625, 'logits/rejected': -9.212499618530273, 'epoch': 0.85}
{'loss': 0.259, 'grad_norm': 14.84942626953125, 'learning_rate': 3.4319682959048876e-06, 'rewards/chosen': -0.6070312261581421, 'rewards/rejected': -17.15625, 'rewards/accuracies': 0.90625, 'rewards/margins': 16.546875, 'logps/chosen': -240.89999389648438, 'logps/rejected': -260.0, 'logits/chosen': -9.993749618530273, 'logits/rejected': -9.568750381469727, 'epoch': 0.86}
{'loss': 0.1971, 'grad_norm': 10.111627578735352, 'learning_rate': 3.4583883751651253e-06, 'rewards/chosen': 0.25800782442092896, 'rewards/rejected': -13.71875, 'rewards/accuracies': 0.925000011920929, 'rewards/margins': 13.965624809265137, 'logps/chosen': -227.5500030517578, 'logps/rejected': -265.75, 'logits/chosen': -9.899999618530273, 'logits/rejected': -9.387499809265137, 'epoch': 0.86}
{'loss': 0.3406, 'grad_norm': 15.121504783630371, 'learning_rate': 3.484808454425363e-06, 'rewards/chosen': 0.02500000037252903, 'rewards/rejected': -14.353124618530273, 'rewards/accuracies': 0.856249988079071, 'rewards/margins': 14.418749809265137, 'logps/chosen': -245.64999389648438, 'logps/rejected': -288.1000061035156, 'logits/chosen': -9.518750190734863, 'logits/rejected': -9.081250190734863, 'epoch': 0.87}
{'loss': 0.238, 'grad_norm': 10.291348457336426, 'learning_rate': 3.5112285336856008e-06, 'rewards/chosen': -0.57421875, 'rewards/rejected': -11.106249809265137, 'rewards/accuracies': 0.9125000238418579, 'rewards/margins': 10.534375190734863, 'logps/chosen': -192.3000030517578, 'logps/rejected': -240.60000610351562, 'logits/chosen': -9.681249618530273, 'logits/rejected': -9.331250190734863, 'epoch': 0.88}
{'loss': 0.1823, 'grad_norm': 26.47826385498047, 'learning_rate': 3.537648612945839e-06, 'rewards/chosen': 0.772167980670929, 'rewards/rejected': -24.053125381469727, 'rewards/accuracies': 0.918749988079071, 'rewards/margins': 24.8125, 'logps/chosen': -406.3999938964844, 'logps/rejected': -437.20001220703125, 'logits/chosen': -9.15625, 'logits/rejected': -8.931249618530273, 'epoch': 0.88}
{'loss': 0.2401, 'grad_norm': 6.830395221710205, 'learning_rate': 3.5640686922060766e-06, 'rewards/chosen': 0.970898449420929, 'rewards/rejected': -15.168749809265137, 'rewards/accuracies': 0.8999999761581421, 'rewards/margins': 16.131250381469727, 'logps/chosen': -382.25, 'logps/rejected': -360.1000061035156, 'logits/chosen': -9.612500190734863, 'logits/rejected': -9.331250190734863, 'epoch': 0.89}
{'loss': 0.1903, 'grad_norm': 7.503037452697754, 'learning_rate': 3.5904887714663143e-06, 'rewards/chosen': 1.092187523841858, 'rewards/rejected': -14.743749618530273, 'rewards/accuracies': 0.925000011920929, 'rewards/margins': 15.839062690734863, 'logps/chosen': -358.1000061035156, 'logps/rejected': -341.5, 'logits/chosen': -9.543749809265137, 'logits/rejected': -9.175000190734863, 'epoch': 0.9}
{'loss': 0.2294, 'grad_norm': 23.432048797607422, 'learning_rate': 3.616908850726552e-06, 'rewards/chosen': 0.4032226502895355, 'rewards/rejected': -11.037500381469727, 'rewards/accuracies': 0.8812500238418579, 'rewards/margins': 11.449999809265137, 'logps/chosen': -227.89999389648438, 'logps/rejected': -231.3000030517578, 'logits/chosen': -9.912500381469727, 'logits/rejected': -9.512499809265137, 'epoch': 0.9}
{'loss': 0.1637, 'grad_norm': 3.4906911849975586, 'learning_rate': 3.64332892998679e-06, 'rewards/chosen': 0.8900390863418579, 'rewards/rejected': -15.5, 'rewards/accuracies': 0.9375, 'rewards/margins': 16.381250381469727, 'logps/chosen': -279.6499938964844, 'logps/rejected': -265.45001220703125, 'logits/chosen': -9.993749618530273, 'logits/rejected': -9.5, 'epoch': 0.91}
{'loss': 0.2102, 'grad_norm': 20.152727127075195, 'learning_rate': 3.669749009247028e-06, 'rewards/chosen': 1.737890601158142, 'rewards/rejected': -13.25, 'rewards/accuracies': 0.918749988079071, 'rewards/margins': 14.981249809265137, 'logps/chosen': -453.70001220703125, 'logps/rejected': -378.0, 'logits/chosen': -9.850000381469727, 'logits/rejected': -9.537500381469727, 'epoch': 0.92}
{'loss': 0.2467, 'grad_norm': 20.097524642944336, 'learning_rate': 3.696169088507265e-06, 'rewards/chosen': -0.8031250238418579, 'rewards/rejected': -18.212499618530273, 'rewards/accuracies': 0.8812500238418579, 'rewards/margins': 17.421875, 'logps/chosen': -249.25, 'logps/rejected': -292.8999938964844, 'logits/chosen': -10.199999809265137, 'logits/rejected': -9.706250190734863, 'epoch': 0.92}
{'loss': 0.1072, 'grad_norm': 7.412668228149414, 'learning_rate': 3.722589167767503e-06, 'rewards/chosen': -1.4484374523162842, 'rewards/rejected': -23.106250762939453, 'rewards/accuracies': 0.9624999761581421, 'rewards/margins': 21.65625, 'logps/chosen': -198.14999389648438, 'logps/rejected': -319.6000061035156, 'logits/chosen': -9.975000381469727, 'logits/rejected': -9.431249618530273, 'epoch': 0.93}
{'loss': 0.2494, 'grad_norm': 26.412649154663086, 'learning_rate': 3.749009247027741e-06, 'rewards/chosen': -0.20390625298023224, 'rewards/rejected': -15.162500381469727, 'rewards/accuracies': 0.8687499761581421, 'rewards/margins': 14.962499618530273, 'logps/chosen': -240.5, 'logps/rejected': -293.20001220703125, 'logits/chosen': -10.137499809265137, 'logits/rejected': -9.59375, 'epoch': 0.94}
{'loss': 0.1961, 'grad_norm': 13.753715515136719, 'learning_rate': 3.7754293262879787e-06, 'rewards/chosen': 0.014843749813735485, 'rewards/rejected': -10.668749809265137, 'rewards/accuracies': 0.8999999761581421, 'rewards/margins': 10.6875, 'logps/chosen': -211.4499969482422, 'logps/rejected': -263.8999938964844, 'logits/chosen': -10.199999809265137, 'logits/rejected': -9.668749809265137, 'epoch': 0.94}
{'loss': 0.2252, 'grad_norm': 22.17677879333496, 'learning_rate': 3.8018494055482164e-06, 'rewards/chosen': 1.197265625, 'rewards/rejected': -9.731249809265137, 'rewards/accuracies': 0.90625, 'rewards/margins': 10.9375, 'logps/chosen': -284.5, 'logps/rejected': -246.64999389648438, 'logits/chosen': -10.618749618530273, 'logits/rejected': -10.243749618530273, 'epoch': 0.95}
{'loss': 0.2525, 'grad_norm': 5.146316051483154, 'learning_rate': 3.828269484808454e-06, 'rewards/chosen': 1.825781226158142, 'rewards/rejected': -13.657031059265137, 'rewards/accuracies': 0.875, 'rewards/margins': 15.471875190734863, 'logps/chosen': -297.3999938964844, 'logps/rejected': -318.29998779296875, 'logits/chosen': -10.381250381469727, 'logits/rejected': -9.875, 'epoch': 0.96}
{'loss': 0.2889, 'grad_norm': 17.98870849609375, 'learning_rate': 3.854689564068692e-06, 'rewards/chosen': 0.82421875, 'rewards/rejected': -14.787500381469727, 'rewards/accuracies': 0.8812500238418579, 'rewards/margins': 15.618749618530273, 'logps/chosen': -242.85000610351562, 'logps/rejected': -298.8999938964844, 'logits/chosen': -10.21875, 'logits/rejected': -9.793749809265137, 'epoch': 0.96}
{'loss': 0.2556, 'grad_norm': 18.456789016723633, 'learning_rate': 3.8811096433289295e-06, 'rewards/chosen': 0.181640625, 'rewards/rejected': -13.309374809265137, 'rewards/accuracies': 0.918749988079071, 'rewards/margins': 13.490625381469727, 'logps/chosen': -208.60000610351562, 'logps/rejected': -266.29998779296875, 'logits/chosen': -10.100000381469727, 'logits/rejected': -9.693750381469727, 'epoch': 0.97}
{'loss': 0.2505, 'grad_norm': 15.736326217651367, 'learning_rate': 3.907529722589168e-06, 'rewards/chosen': 2.34765625, 'rewards/rejected': -14.175000190734863, 'rewards/accuracies': 0.918749988079071, 'rewards/margins': 16.493749618530273, 'logps/chosen': -371.6000061035156, 'logps/rejected': -325.1000061035156, 'logits/chosen': -9.600000381469727, 'logits/rejected': -9.293749809265137, 'epoch': 0.98}
{'loss': 0.2608, 'grad_norm': 38.063140869140625, 'learning_rate': 3.933949801849406e-06, 'rewards/chosen': 1.8933594226837158, 'rewards/rejected': -11.662500381469727, 'rewards/accuracies': 0.893750011920929, 'rewards/margins': 13.537500381469727, 'logps/chosen': -281.1000061035156, 'logps/rejected': -254.39999389648438, 'logits/chosen': -9.268750190734863, 'logits/rejected': -8.981249809265137, 'epoch': 0.98}
{'loss': 0.2376, 'grad_norm': 7.910409450531006, 'learning_rate': 3.960369881109643e-06, 'rewards/chosen': 0.45039063692092896, 'rewards/rejected': -14.806249618530273, 'rewards/accuracies': 0.893750011920929, 'rewards/margins': 15.256250381469727, 'logps/chosen': -229.0, 'logps/rejected': -249.0, 'logits/chosen': -9.421875, 'logits/rejected': -8.959375381469727, 'epoch': 0.99}
{'loss': 0.2075, 'grad_norm': 19.763031005859375, 'learning_rate': 3.986789960369881e-06, 'rewards/chosen': 3.539257764816284, 'rewards/rejected': -8.407812118530273, 'rewards/accuracies': 0.9125000238418579, 'rewards/margins': 11.962499618530273, 'logps/chosen': -378.95001220703125, 'logps/rejected': -273.6000061035156, 'logits/chosen': -9.362500190734863, 'logits/rejected': -9.175000190734863, 'epoch': 1.0}
  warnings.warn(                               
{'eval_loss': 0.28410810232162476, 'eval_runtime': 157.8317, 'eval_samples_per_second': 6.038, 'eval_steps_per_second': 0.38, 'eval_rewards/chosen': 2.200284719467163, 'eval_rewards/rejected': -12.809306144714355, 'eval_rewards/accuracies': 0.8777778148651123, 'eval_rewards/margins': 15.027083396911621, 'eval_logps/chosen': -355.9083251953125, 'eval_logps/rejected': -280.2250061035156, 'eval_logits/chosen': -9.34375, 'eval_logits/rejected': -9.340104103088379, 'epoch': 1.0}
                                                        
{'loss': 0.1872, 'grad_norm': 6.7260332107543945, 'learning_rate': 3.999975828176259e-06, 'rewards/chosen': 6.466796875, 'rewards/rejected': -13.645312309265137, 'rewards/accuracies': 0.949999988079071, 'rewards/margins': 20.121875762939453, 'logps/chosen': -537.7999877929688, 'logps/rejected': -332.29998779296875, 'logits/chosen': -9.109375, 'logits/rejected': -8.943750381469727, 'epoch': 1.0}
{'loss': 0.1695, 'grad_norm': 15.941038131713867, 'learning_rate': 3.99978245748149e-06, 'rewards/chosen': 4.395312309265137, 'rewards/rejected': -20.662500381469727, 'rewards/accuracies': 0.9624999761581421, 'rewards/margins': 25.037500381469727, 'logps/chosen': -429.70001220703125, 'logps/rejected': -402.5, 'logits/chosen': -9.481249809265137, 'logits/rejected': -9.0625, 'epoch': 1.01}
{'loss': 0.0901, 'grad_norm': 13.244928359985352, 'learning_rate': 3.999395736865692e-06, 'rewards/chosen': 0.693359375, 'rewards/rejected': -24.959375381469727, 'rewards/accuracies': 0.96875, 'rewards/margins': 25.625, 'logps/chosen': -259.3999938964844, 'logps/rejected': -400.5, 'logits/chosen': -10.237500190734863, 'logits/rejected': -9.881250381469727, 'epoch': 1.02}
{'loss': 0.0736, 'grad_norm': 11.90914249420166, 'learning_rate': 3.998815707874108e-06, 'rewards/chosen': 1.928613305091858, 'rewards/rejected': -24.881250381469727, 'rewards/accuracies': 0.96875, 'rewards/margins': 26.825000762939453, 'logps/chosen': -305.0, 'logps/rejected': -418.0, 'logits/chosen': -10.362500190734863, 'logits/rejected': -9.875, 'epoch': 1.02}
{'loss': 0.0985, 'grad_norm': 1.6188616752624512, 'learning_rate': 3.998042432819023e-06, 'rewards/chosen': 2.3570313453674316, 'rewards/rejected': -27.790624618530273, 'rewards/accuracies': 0.9624999761581421, 'rewards/margins': 30.112499237060547, 'logps/chosen': -346.04998779296875, 'logps/rejected': -472.5, 'logits/chosen': -10.262499809265137, 'logits/rejected': -9.90625, 'epoch': 1.03}
{'loss': 0.1671, 'grad_norm': 24.52056121826172, 'learning_rate': 3.997075994773073e-06, 'rewards/chosen': 0.2914062440395355, 'rewards/rejected': -25.581249237060547, 'rewards/accuracies': 0.956250011920929, 'rewards/margins': 25.862499237060547, 'logps/chosen': -300.1000061035156, 'logps/rejected': -414.1000061035156, 'logits/chosen': -10.65625, 'logits/rejected': -10.199999809265137, 'epoch': 1.04}
{'loss': 0.0736, 'grad_norm': 3.2935140132904053, 'learning_rate': 3.995916497560316e-06, 'rewards/chosen': -1.814062476158142, 'rewards/rejected': -31.8125, 'rewards/accuracies': 0.96875, 'rewards/margins': 29.975000381469727, 'logps/chosen': -210.5, 'logps/rejected': -411.3999938964844, 'logits/chosen': -11.324999809265137, 'logits/rejected': -10.806249618530273, 'epoch': 1.04}
{'loss': 0.0532, 'grad_norm': 2.5565788745880127, 'learning_rate': 3.994564065745081e-06, 'rewards/chosen': -2.23193359375, 'rewards/rejected': -38.787498474121094, 'rewards/accuracies': 0.9937499761581421, 'rewards/margins': 36.57500076293945, 'logps/chosen': -199.39999389648438, 'logps/rejected': -475.3999938964844, 'logits/chosen': -11.15625, 'logits/rejected': -10.618749618530273, 'epoch': 1.05}
{'loss': 0.1093, 'grad_norm': 2.27646803855896, 'learning_rate': 3.993018844618586e-06, 'rewards/chosen': -0.699999988079071, 'rewards/rejected': -30.024999618530273, 'rewards/accuracies': 0.956250011920929, 'rewards/margins': 29.337499618530273, 'logps/chosen': -248.35000610351562, 'logps/rejected': -443.0, 'logits/chosen': -11.418749809265137, 'logits/rejected': -10.693750381469727, 'epoch': 1.06}
{'loss': 0.1383, 'grad_norm': 35.630435943603516, 'learning_rate': 3.99128100018333e-06, 'rewards/chosen': 0.860156238079071, 'rewards/rejected': -24.424999237060547, 'rewards/accuracies': 0.9375, 'rewards/margins': 25.3125, 'logps/chosen': -371.1000061035156, 'logps/rejected': -408.6000061035156, 'logits/chosen': -11.475000381469727, 'logits/rejected': -11.181249618530273, 'epoch': 1.06}
{'loss': 0.1025, 'grad_norm': 30.430871963500977, 'learning_rate': 3.989350719135254e-06, 'rewards/chosen': 0.662402331829071, 'rewards/rejected': -28.209375381469727, 'rewards/accuracies': 0.9624999761581421, 'rewards/margins': 28.837499618530273, 'logps/chosen': -395.6499938964844, 'logps/rejected': -507.3999938964844, 'logits/chosen': -11.081250190734863, 'logits/rejected': -10.699999809265137, 'epoch': 1.07}
{'loss': 0.2121, 'grad_norm': 4.576199531555176, 'learning_rate': 3.9872282088436935e-06, 'rewards/chosen': -0.75, 'rewards/rejected': -22.443750381469727, 'rewards/accuracies': 0.925000011920929, 'rewards/margins': 21.668750762939453, 'logps/chosen': -252.35000610351562, 'logps/rejected': -324.70001220703125, 'logits/chosen': -11.231249809265137, 'logits/rejected': -10.856249809265137, 'epoch': 1.08}
{'loss': 0.1437, 'grad_norm': 9.138720512390137, 'learning_rate': 3.9849136973290916e-06, 'rewards/chosen': -0.727343738079071, 'rewards/rejected': -20.34375, 'rewards/accuracies': 0.925000011920929, 'rewards/margins': 19.621875762939453, 'logps/chosen': -260.29998779296875, 'logps/rejected': -345.6000061035156, 'logits/chosen': -10.675000190734863, 'logits/rejected': -10.168749809265137, 'epoch': 1.08}
{'loss': 0.0944, 'grad_norm': 14.788121223449707, 'learning_rate': 3.982407433238511e-06, 'rewards/chosen': -1.2859375476837158, 'rewards/rejected': -18.306249618530273, 'rewards/accuracies': 0.96875, 'rewards/margins': 17.028125762939453, 'logps/chosen': -189.10000610351562, 'logps/rejected': -286.3500061035156, 'logits/chosen': -10.762499809265137, 'logits/rejected': -10.137499809265137, 'epoch': 1.09}
{'loss': 0.1936, 'grad_norm': 17.782718658447266, 'learning_rate': 3.979709685818917e-06, 'rewards/chosen': 1.1101562976837158, 'rewards/rejected': -24.987499237060547, 'rewards/accuracies': 0.9312499761581421, 'rewards/margins': 26.068750381469727, 'logps/chosen': -326.20001220703125, 'logps/rejected': -399.1000061035156, 'logits/chosen': -10.84375, 'logits/rejected': -10.40625, 'epoch': 1.1}
{'loss': 0.1551, 'grad_norm': 7.753782749176025, 'learning_rate': 3.976820744888251e-06, 'rewards/chosen': 0.21757812798023224, 'rewards/rejected': -24.34375, 'rewards/accuracies': 0.9624999761581421, 'rewards/margins': 24.600000381469727, 'logps/chosen': -268.20001220703125, 'logps/rejected': -385.5, 'logits/chosen': -10.887499809265137, 'logits/rejected': -10.40625, 'epoch': 1.1}
{'loss': 0.1603, 'grad_norm': 17.905513763427734, 'learning_rate': 3.973740920804301e-06, 'rewards/chosen': 0.50390625, 'rewards/rejected': -31.512500762939453, 'rewards/accuracies': 0.9437500238418579, 'rewards/margins': 31.987499237060547, 'logps/chosen': -322.1000061035156, 'logps/rejected': -434.6000061035156, 'logits/chosen': -10.449999809265137, 'logits/rejected': -10.074999809265137, 'epoch': 1.11}
{'loss': 0.1202, 'grad_norm': 27.6434326171875, 'learning_rate': 3.970470544431358e-06, 'rewards/chosen': 0.9984375238418579, 'rewards/rejected': -23.4375, 'rewards/accuracies': 0.9624999761581421, 'rewards/margins': 24.475000381469727, 'logps/chosen': -279.75, 'logps/rejected': -386.8999938964844, 'logits/chosen': -10.512499809265137, 'logits/rejected': -10.193750381469727, 'epoch': 1.12}
{'loss': 0.1797, 'grad_norm': 18.20817756652832, 'learning_rate': 3.967009967104665e-06, 'rewards/chosen': 1.9929687976837158, 'rewards/rejected': -20.353124618530273, 'rewards/accuracies': 0.925000011920929, 'rewards/margins': 22.375, 'logps/chosen': -345.1499938964844, 'logps/rejected': -382.6000061035156, 'logits/chosen': -10.537500381469727, 'logits/rejected': -10.262499809265137, 'epoch': 1.12}
{'loss': 0.0518, 'grad_norm': 3.341520071029663, 'learning_rate': 3.963359560592685e-06, 'rewards/chosen': 1.941796898841858, 'rewards/rejected': -22.456249237060547, 'rewards/accuracies': 0.9750000238418579, 'rewards/margins': 24.415624618530273, 'logps/chosen': -370.25, 'logps/rejected': -447.29998779296875, 'logits/chosen': -10.53125, 'logits/rejected': -10.162500381469727, 'epoch': 1.13}
{'loss': 0.0738, 'grad_norm': 4.909262180328369, 'learning_rate': 3.959519717057151e-06, 'rewards/chosen': -0.650195300579071, 'rewards/rejected': -22.640625, 'rewards/accuracies': 0.96875, 'rewards/margins': 21.956249237060547, 'logps/chosen': -222.0500030517578, 'logps/rejected': -344.70001220703125, 'logits/chosen': -10.96875, 'logits/rejected': -10.356249809265137, 'epoch': 1.14}
{'loss': 0.1529, 'grad_norm': 44.86920166015625, 'learning_rate': 3.955490849010944e-06, 'rewards/chosen': 2.5875000953674316, 'rewards/rejected': -21.850000381469727, 'rewards/accuracies': 0.925000011920929, 'rewards/margins': 24.450000762939453, 'logps/chosen': -382.1499938964844, 'logps/rejected': -413.29998779296875, 'logits/chosen': -11.068750381469727, 'logits/rejected': -10.587499618530273, 'epoch': 1.14}
{'loss': 0.1652, 'grad_norm': 12.808100700378418, 'learning_rate': 3.9512733892737734e-06, 'rewards/chosen': -0.5819336175918579, 'rewards/rejected': -21.412500381469727, 'rewards/accuracies': 0.956250011920929, 'rewards/margins': 20.840625762939453, 'logps/chosen': -302.0, 'logps/rejected': -396.3999938964844, 'logits/chosen': -11.5, 'logits/rejected': -11.0, 'epoch': 1.15}
{'loss': 0.0715, 'grad_norm': 4.4223127365112305, 'learning_rate': 3.946867790925676e-06, 'rewards/chosen': -2.42578125, 'rewards/rejected': -26.868749618530273, 'rewards/accuracies': 0.9750000238418579, 'rewards/margins': 24.475000381469727, 'logps/chosen': -244.10000610351562, 'logps/rejected': -423.70001220703125, 'logits/chosen': -11.725000381469727, 'logits/rejected': -11.112500190734863, 'epoch': 1.16}
{'loss': 0.1563, 'grad_norm': 6.524687767028809, 'learning_rate': 3.94227452725835e-06, 'rewards/chosen': -3.360156297683716, 'rewards/rejected': -25.024999618530273, 'rewards/accuracies': 0.956250011920929, 'rewards/margins': 21.6875, 'logps/chosen': -228.89999389648438, 'logps/rejected': -342.8999938964844, 'logits/chosen': -11.84375, 'logits/rejected': -11.356249809265137, 'epoch': 1.16}
{'loss': 0.083, 'grad_norm': 5.183752536773682, 'learning_rate': 3.937494091724304e-06, 'rewards/chosen': -0.717968761920929, 'rewards/rejected': -22.481250762939453, 'rewards/accuracies': 0.9750000238418579, 'rewards/margins': 21.771875381469727, 'logps/chosen': -297.79998779296875, 'logps/rejected': -383.5, 'logits/chosen': -11.087499618530273, 'logits/rejected': -10.71875, 'epoch': 1.17}
