  0%|          | 0/3276 [00:00<?, ?it/s]`use_cache=True` is incompatible with gradient checkpointing. Setting `use_cache=False`.
                                                    
{'loss': 1.0093, 'grad_norm': 287.3670959472656, 'learning_rate': 3.4356390288593675e-11, 'rewards/chosen': -0.71875, 'rewards/rejected': -0.40771484375, 'rewards/accuracies': 0.4375, 'rewards/margins': -0.3095703125, 'logps/chosen': -1080.0, 'logps/rejected': -1106.0, 'logits/chosen': -4.890625, 'logits/rejected': -5.078125, 'epoch': 0.0}
{'loss': 0.6235, 'grad_norm': 300.3367614746094, 'learning_rate': 2.542372881355932e-09, 'rewards/chosen': -0.1783447265625, 'rewards/rejected': -0.940673828125, 'rewards/accuracies': 0.1875, 'rewards/margins': 0.76318359375, 'logps/chosen': -2068.0, 'logps/rejected': -2116.0, 'logits/chosen': -2.212890625, 'logits/rejected': -2.35546875, 'epoch': 0.07}
{'loss': 1.5625, 'grad_norm': 1844.75244140625, 'learning_rate': 2.5767292716445255e-09, 'rewards/chosen': -0.994140625, 'rewards/rejected': -0.27490234375, 'rewards/accuracies': 0.1875, 'rewards/margins': -0.72119140625, 'logps/chosen': -2556.0, 'logps/rejected': -1912.0, 'logits/chosen': -2.4921875, 'logits/rejected': -3.75, 'epoch': 0.07}
{'loss': 1.1177, 'grad_norm': 653.45166015625, 'learning_rate': 2.6110856619331195e-09, 'rewards/chosen': -1.2734375, 'rewards/rejected': -1.28125, 'rewards/accuracies': 0.3125, 'rewards/margins': 0.01171875, 'logps/chosen': -1384.0, 'logps/rejected': -1270.0, 'logits/chosen': -3.296875, 'logits/rejected': -3.7734375, 'epoch': 0.07}
{'loss': 0.9954, 'grad_norm': 595.5696411132812, 'learning_rate': 2.645442052221713e-09, 'rewards/chosen': -0.0751953125, 'rewards/rejected': -0.0986328125, 'rewards/accuracies': 0.25, 'rewards/margins': 0.0234375, 'logps/chosen': -2100.0, 'logps/rejected': -1528.0, 'logits/chosen': -2.65625, 'logits/rejected': -3.2265625, 'epoch': 0.07}
{'loss': 1.5166, 'grad_norm': 665.5830078125, 'learning_rate': 2.679798442510307e-09, 'rewards/chosen': -1.763671875, 'rewards/rejected': -0.994140625, 'rewards/accuracies': 0.3125, 'rewards/margins': -0.7734375, 'logps/chosen': -1680.0, 'logps/rejected': -1690.0, 'logits/chosen': -2.92578125, 'logits/rejected': -3.359375, 'epoch': 0.07}
{'loss': 1.7122, 'grad_norm': 679.073974609375, 'learning_rate': 2.7141548327989004e-09, 'rewards/chosen': -1.80859375, 'rewards/rejected': -1.099609375, 'rewards/accuracies': 0.25, 'rewards/margins': -0.70703125, 'logps/chosen': -2084.0, 'logps/rejected': -2000.0, 'logits/chosen': nan, 'logits/rejected': -2.1015625, 'epoch': 0.07}
{'loss': 0.9756, 'grad_norm': 484.9602355957031, 'learning_rate': 2.7485112230874943e-09, 'rewards/chosen': -1.435546875, 'rewards/rejected': -1.6015625, 'rewards/accuracies': 0.1875, 'rewards/margins': 0.169921875, 'logps/chosen': -2496.0, 'logps/rejected': -2268.0, 'logits/chosen': -1.740234375, 'logits/rejected': -2.21484375, 'epoch': 0.07}
{'loss': 1.2007, 'grad_norm': 239.7717742919922, 'learning_rate': 2.782867613376088e-09, 'rewards/chosen': -0.82421875, 'rewards/rejected': -0.381622314453125, 'rewards/accuracies': 0.375, 'rewards/margins': -0.444091796875, 'logps/chosen': -690.0, 'logps/rejected': -754.0, 'logits/chosen': -5.34375, 'logits/rejected': -5.109375, 'epoch': 0.07}
{'loss': 0.7432, 'grad_norm': 331.31060791015625, 'learning_rate': 2.8172240036646814e-09, 'rewards/chosen': -1.224609375, 'rewards/rejected': -2.578125, 'rewards/accuracies': 0.375, 'rewards/margins': 1.35546875, 'logps/chosen': -2276.0, 'logps/rejected': -2388.0, 'logits/chosen': -1.76171875, 'logits/rejected': -1.755859375, 'epoch': 0.08}
{'loss': 0.885, 'grad_norm': 180.30392456054688, 'learning_rate': 2.851580393953275e-09, 'rewards/chosen': -0.535888671875, 'rewards/rejected': -1.138671875, 'rewards/accuracies': 0.375, 'rewards/margins': 0.6025390625, 'logps/chosen': -1560.0, 'logps/rejected': -1588.0, 'logits/chosen': -3.03125, 'logits/rejected': -2.9609375, 'epoch': 0.08}
{'loss': 1.1309, 'grad_norm': 208.86367797851562, 'learning_rate': 2.8859367842418692e-09, 'rewards/chosen': -1.189453125, 'rewards/rejected': -0.784423828125, 'rewards/accuracies': 0.1875, 'rewards/margins': -0.405029296875, 'logps/chosen': -724.0, 'logps/rejected': -704.0, 'logits/chosen': nan, 'logits/rejected': -5.078125, 'epoch': 0.08}
{'loss': 1.6958, 'grad_norm': 1069.94775390625, 'learning_rate': 2.9202931745304627e-09, 'rewards/chosen': -0.90673828125, 'rewards/rejected': -0.04534912109375, 'rewards/accuracies': 0.1875, 'rewards/margins': -0.8603515625, 'logps/chosen': -2672.0, 'logps/rejected': -1960.0, 'logits/chosen': -2.7265625, 'logits/rejected': -3.1328125, 'epoch': 0.08}
{'loss': 0.6636, 'grad_norm': 100.81956481933594, 'learning_rate': 2.9546495648190563e-09, 'rewards/chosen': -1.115234375, 'rewards/rejected': -1.60546875, 'rewards/accuracies': 0.25, 'rewards/margins': 0.4892578125, 'logps/chosen': -932.0, 'logps/rejected': -974.0, 'logits/chosen': -4.6875, 'logits/rejected': -4.3125, 'epoch': 0.08}
{'loss': 1.1289, 'grad_norm': 587.8302001953125, 'learning_rate': 2.9890059551076498e-09, 'rewards/chosen': -1.71484375, 'rewards/rejected': -1.40625, 'rewards/accuracies': 0.4375, 'rewards/margins': -0.30859375, 'logps/chosen': -1532.0, 'logps/rejected': -1424.0, 'logits/chosen': -3.7109375, 'logits/rejected': -3.953125, 'epoch': 0.08}
{'loss': 0.7249, 'grad_norm': 460.8641357421875, 'learning_rate': 3.0233623453962437e-09, 'rewards/chosen': -0.912109375, 'rewards/rejected': -1.240234375, 'rewards/accuracies': 0.3125, 'rewards/margins': 0.33203125, 'logps/chosen': -1880.0, 'logps/rejected': -2168.0, 'logits/chosen': -2.5546875, 'logits/rejected': -3.234375, 'epoch': 0.08}
{'loss': 1.9094, 'grad_norm': 1150.165283203125, 'learning_rate': 3.0577187356848372e-09, 'rewards/chosen': -2.01171875, 'rewards/rejected': -1.185546875, 'rewards/accuracies': 0.25, 'rewards/margins': -0.8251953125, 'logps/chosen': -1880.0, 'logps/rejected': -1628.0, 'logits/chosen': -2.3203125, 'logits/rejected': -3.515625, 'epoch': 0.08}
{'loss': 0.7454, 'grad_norm': 216.54571533203125, 'learning_rate': 3.0920751259734307e-09, 'rewards/chosen': -0.55810546875, 'rewards/rejected': -1.544921875, 'rewards/accuracies': 0.5625, 'rewards/margins': 0.986328125, 'logps/chosen': -1588.0, 'logps/rejected': -1764.0, 'logits/chosen': -3.1484375, 'logits/rejected': -3.3515625, 'epoch': 0.08}
{'loss': 2.2358, 'grad_norm': 1394.89599609375, 'learning_rate': 3.1264315162620247e-09, 'rewards/chosen': -1.705078125, 'rewards/rejected': 0.0712890625, 'rewards/accuracies': 0.3125, 'rewards/margins': -1.77734375, 'logps/chosen': -1968.0, 'logps/rejected': -1438.0, 'logits/chosen': -3.015625, 'logits/rejected': nan, 'epoch': 0.08}
{'loss': 1.0806, 'grad_norm': 673.7637939453125, 'learning_rate': 3.1607879065506186e-09, 'rewards/chosen': -1.21875, 'rewards/rejected': -1.16796875, 'rewards/accuracies': 0.5, 'rewards/margins': -0.050537109375, 'logps/chosen': -1404.0, 'logps/rejected': -1166.0, 'logits/chosen': -3.7265625, 'logits/rejected': -3.59375, 'epoch': 0.08}
{'loss': 1.3872, 'grad_norm': 471.6732482910156, 'learning_rate': 3.195144296839212e-09, 'rewards/chosen': -0.98828125, 'rewards/rejected': -1.05078125, 'rewards/accuracies': 0.4375, 'rewards/margins': 0.05859375, 'logps/chosen': -1540.0, 'logps/rejected': -1512.0, 'logits/chosen': -3.421875, 'logits/rejected': -3.546875, 'epoch': 0.09}
{'loss': 1.1583, 'grad_norm': 269.7823791503906, 'learning_rate': 3.2295006871278056e-09, 'rewards/chosen': -1.79296875, 'rewards/rejected': -1.798828125, 'rewards/accuracies': 0.25, 'rewards/margins': 0.0068359375, 'logps/chosen': -1760.0, 'logps/rejected': -1720.0, 'logits/chosen': -3.609375, 'logits/rejected': -3.578125, 'epoch': 0.09}
{'loss': 0.7712, 'grad_norm': 597.2620849609375, 'learning_rate': 3.263857077416399e-09, 'rewards/chosen': -1.48046875, 'rewards/rejected': -1.78515625, 'rewards/accuracies': 0.3125, 'rewards/margins': 0.3076171875, 'logps/chosen': -1768.0, 'logps/rejected': -1716.0, 'logits/chosen': -3.484375, 'logits/rejected': -3.921875, 'epoch': 0.09}
{'loss': 1.6528, 'grad_norm': 882.6533203125, 'learning_rate': 3.2982134677049926e-09, 'rewards/chosen': -0.998046875, 'rewards/rejected': 0.03125, 'rewards/accuracies': 0.1875, 'rewards/margins': -1.0263671875, 'logps/chosen': -1704.0, 'logps/rejected': -1496.0, 'logits/chosen': -2.9921875, 'logits/rejected': nan, 'epoch': 0.09}
{'loss': 0.6573, 'grad_norm': 645.9617919921875, 'learning_rate': 3.3325698579935866e-09, 'rewards/chosen': -1.291015625, 'rewards/rejected': -2.1328125, 'rewards/accuracies': 0.5, 'rewards/margins': 0.845703125, 'logps/chosen': -2576.0, 'logps/rejected': -2020.0, 'logits/chosen': -2.484375, 'logits/rejected': -3.1484375, 'epoch': 0.09}
{'loss': 0.7119, 'grad_norm': 267.43115234375, 'learning_rate': 3.3669262482821805e-09, 'rewards/chosen': -1.296875, 'rewards/rejected': -1.3046875, 'rewards/accuracies': 0.375, 'rewards/margins': 0.009521484375, 'logps/chosen': -1200.0, 'logps/rejected': -1160.0, 'logits/chosen': -4.46875, 'logits/rejected': -4.5546875, 'epoch': 0.09}
{'loss': 1.0637, 'grad_norm': 664.376953125, 'learning_rate': 3.401282638570774e-09, 'rewards/chosen': -2.1123046875, 'rewards/rejected': -2.55859375, 'rewards/accuracies': 0.3125, 'rewards/margins': 0.4482421875, 'logps/chosen': -2528.0, 'logps/rejected': -2600.0, 'logits/chosen': -2.3984375, 'logits/rejected': -3.09375, 'epoch': 0.09}
{'loss': 1.0164, 'grad_norm': 539.2881469726562, 'learning_rate': 3.435639028859368e-09, 'rewards/chosen': -0.9453125, 'rewards/rejected': -1.072265625, 'rewards/accuracies': 0.375, 'rewards/margins': 0.1243896484375, 'logps/chosen': -1217.0, 'logps/rejected': -1088.0, 'logits/chosen': -3.5234375, 'logits/rejected': -4.03125, 'epoch': 0.09}
{'loss': 0.9792, 'grad_norm': 426.8355712890625, 'learning_rate': 3.4699954191479615e-09, 'rewards/chosen': -1.146484375, 'rewards/rejected': -1.029296875, 'rewards/accuracies': 0.4375, 'rewards/margins': -0.119140625, 'logps/chosen': -982.0, 'logps/rejected': -1020.0, 'logits/chosen': -4.5390625, 'logits/rejected': -5.140625, 'epoch': 0.09}
{'loss': 2.5544, 'grad_norm': 824.573974609375, 'learning_rate': 3.504351809436555e-09, 'rewards/chosen': -2.345703125, 'rewards/rejected': -0.779296875, 'rewards/accuracies': 0.3125, 'rewards/margins': -1.5653076171875, 'logps/chosen': -1344.0, 'logps/rejected': -1520.0, 'logits/chosen': -4.0859375, 'logits/rejected': -4.6875, 'epoch': 0.09}
{'loss': 0.8164, 'grad_norm': 349.4502258300781, 'learning_rate': 3.5387081997251485e-09, 'rewards/chosen': -1.9765625, 'rewards/rejected': -1.8515625, 'rewards/accuracies': 0.25, 'rewards/margins': -0.128173828125, 'logps/chosen': -1928.0, 'logps/rejected': -1876.0, 'logits/chosen': -2.6328125, 'logits/rejected': -2.4453125, 'epoch': 0.09}
{'loss': 0.7871, 'grad_norm': 279.7430419921875, 'learning_rate': 3.573064590013742e-09, 'rewards/chosen': -0.5361328125, 'rewards/rejected': -0.91796875, 'rewards/accuracies': 0.1875, 'rewards/margins': 0.3818359375, 'logps/chosen': -1240.0, 'logps/rejected': -1268.0, 'logits/chosen': nan, 'logits/rejected': -3.25, 'epoch': 0.1}
{'loss': 0.5281, 'grad_norm': 532.2052001953125, 'learning_rate': 3.6074209803023363e-09, 'rewards/chosen': -1.3359375, 'rewards/rejected': -2.8515625, 'rewards/accuracies': 0.3125, 'rewards/margins': 1.509765625, 'logps/chosen': -2360.0, 'logps/rejected': -1872.0, 'logits/chosen': -1.8828125, 'logits/rejected': nan, 'epoch': 0.1}
{'loss': 1.3958, 'grad_norm': 792.8093872070312, 'learning_rate': 3.64177737059093e-09, 'rewards/chosen': -2.765625, 'rewards/rejected': -2.359375, 'rewards/accuracies': 0.25, 'rewards/margins': -0.40869140625, 'logps/chosen': -2060.0, 'logps/rejected': -1808.0, 'logits/chosen': -2.921875, 'logits/rejected': -3.125, 'epoch': 0.1}
{'loss': 1.3528, 'grad_norm': 491.8331604003906, 'learning_rate': 3.6761337608795234e-09, 'rewards/chosen': -1.541015625, 'rewards/rejected': -1.1689453125, 'rewards/accuracies': 0.3125, 'rewards/margins': -0.3681640625, 'logps/chosen': -1304.0, 'logps/rejected': -1252.0, 'logits/chosen': -4.296875, 'logits/rejected': -4.3046875, 'epoch': 0.1}
{'loss': 2.0645, 'grad_norm': 1670.8770751953125, 'learning_rate': 3.710490151168117e-09, 'rewards/chosen': -2.3125, 'rewards/rejected': -0.8515625, 'rewards/accuracies': 0.25, 'rewards/margins': -1.46875, 'logps/chosen': -2128.0, 'logps/rejected': -1344.0, 'logits/chosen': -2.26953125, 'logits/rejected': -2.7890625, 'epoch': 0.1}
{'loss': 1.5781, 'grad_norm': 702.7623901367188, 'learning_rate': 3.74484654145671e-09, 'rewards/chosen': -1.36328125, 'rewards/rejected': -0.329498291015625, 'rewards/accuracies': 0.3125, 'rewards/margins': -1.029296875, 'logps/chosen': -1176.0, 'logps/rejected': -822.0, 'logits/chosen': -4.4140625, 'logits/rejected': -4.171875, 'epoch': 0.1}
{'loss': 2.5142, 'grad_norm': 1141.16357421875, 'learning_rate': 3.779202931745304e-09, 'rewards/chosen': -2.412109375, 'rewards/rejected': -1.08984375, 'rewards/accuracies': 0.125, 'rewards/margins': -1.32666015625, 'logps/chosen': -3080.0, 'logps/rejected': -2800.0, 'logits/chosen': -1.8515625, 'logits/rejected': -2.33203125, 'epoch': 0.1}
{'loss': 1.9194, 'grad_norm': 1266.6522216796875, 'learning_rate': 3.813559322033898e-09, 'rewards/chosen': -2.193359375, 'rewards/rejected': -0.796875, 'rewards/accuracies': 0.125, 'rewards/margins': -1.3960723876953125, 'logps/chosen': -2012.0, 'logps/rejected': -1842.0, 'logits/chosen': -2.087890625, 'logits/rejected': -3.3984375, 'epoch': 0.1}
{'loss': 1.4514, 'grad_norm': 830.4995727539062, 'learning_rate': 3.847915712322492e-09, 'rewards/chosen': -2.22265625, 'rewards/rejected': -1.8046875, 'rewards/accuracies': 0.25, 'rewards/margins': -0.4136962890625, 'logps/chosen': -2424.0, 'logps/rejected': -2320.0, 'logits/chosen': -1.921875, 'logits/rejected': -2.1328125, 'epoch': 0.1}
{'loss': 1.3135, 'grad_norm': 974.9953002929688, 'learning_rate': 3.882272102611085e-09, 'rewards/chosen': -1.359375, 'rewards/rejected': -1.24609375, 'rewards/accuracies': 0.3125, 'rewards/margins': -0.115234375, 'logps/chosen': -1864.0, 'logps/rejected': -1600.0, 'logits/chosen': -2.24609375, 'logits/rejected': -3.12109375, 'epoch': 0.1}
{'loss': 1.3784, 'grad_norm': 552.9482421875, 'learning_rate': 3.916628492899679e-09, 'rewards/chosen': -1.15234375, 'rewards/rejected': -0.41839599609375, 'rewards/accuracies': 0.4375, 'rewards/margins': -0.734375, 'logps/chosen': -872.0, 'logps/rejected': -650.375, 'logits/chosen': -5.078125, 'logits/rejected': nan, 'epoch': 0.1}
{'loss': 1.4087, 'grad_norm': 258.7887878417969, 'learning_rate': 3.950984883188273e-09, 'rewards/chosen': -0.728515625, 'rewards/rejected': 0.07030487060546875, 'rewards/accuracies': 0.375, 'rewards/margins': -0.7991180419921875, 'logps/chosen': -697.375, 'logps/rejected': -714.875, 'logits/chosen': -5.7421875, 'logits/rejected': -5.4296875, 'epoch': 0.11}
{'loss': 1.177, 'grad_norm': 861.9561767578125, 'learning_rate': 3.985341273476867e-09, 'rewards/chosen': -1.0859375, 'rewards/rejected': -0.8681640625, 'rewards/accuracies': 0.125, 'rewards/margins': -0.214263916015625, 'logps/chosen': -1228.0, 'logps/rejected': -1151.0, 'logits/chosen': -3.6640625, 'logits/rejected': -4.09375, 'epoch': 0.11}
{'loss': 0.6521, 'grad_norm': 299.8246765136719, 'learning_rate': 4.01969766376546e-09, 'rewards/chosen': -1.134765625, 'rewards/rejected': -1.345703125, 'rewards/accuracies': 0.3125, 'rewards/margins': 0.214599609375, 'logps/chosen': -1828.0, 'logps/rejected': -1768.0, 'logits/chosen': -2.953125, 'logits/rejected': -3.6875, 'epoch': 0.11}
{'loss': 0.9841, 'grad_norm': 909.5762939453125, 'learning_rate': 4.0540540540540545e-09, 'rewards/chosen': -0.31982421875, 'rewards/rejected': -0.36602783203125, 'rewards/accuracies': 0.6875, 'rewards/margins': 0.046875, 'logps/chosen': -726.0, 'logps/rejected': -360.375, 'logits/chosen': -5.15625, 'logits/rejected': nan, 'epoch': 0.11}
{'loss': 1.3586, 'grad_norm': 959.6163940429688, 'learning_rate': 4.088410444342648e-09, 'rewards/chosen': -2.25390625, 'rewards/rejected': -1.9015655517578125, 'rewards/accuracies': 0.125, 'rewards/margins': -0.3515625, 'logps/chosen': -2012.0, 'logps/rejected': -1820.0, 'logits/chosen': -2.07421875, 'logits/rejected': nan, 'epoch': 0.11}
{'loss': 1.104, 'grad_norm': 818.138427734375, 'learning_rate': 4.1227668346312415e-09, 'rewards/chosen': -1.966796875, 'rewards/rejected': -1.8988037109375, 'rewards/accuracies': 0.375, 'rewards/margins': -0.064453125, 'logps/chosen': -1628.0, 'logps/rejected': -1100.0, 'logits/chosen': -2.875, 'logits/rejected': -3.875, 'epoch': 0.11}
{'loss': 1.0576, 'grad_norm': 247.488037109375, 'learning_rate': 4.157123224919835e-09, 'rewards/chosen': -0.2294921875, 'rewards/rejected': 0.1806640625, 'rewards/accuracies': 0.3125, 'rewards/margins': -0.4102020263671875, 'logps/chosen': -563.0, 'logps/rejected': -540.375, 'logits/chosen': -5.859375, 'logits/rejected': -6.5, 'epoch': 0.11}
{'loss': 0.9348, 'grad_norm': 307.6686706542969, 'learning_rate': 4.1914796152084286e-09, 'rewards/chosen': -0.8701171875, 'rewards/rejected': -1.158203125, 'rewards/accuracies': 0.3125, 'rewards/margins': 0.2900390625, 'logps/chosen': -1332.0, 'logps/rejected': -1252.0, 'logits/chosen': -3.7890625, 'logits/rejected': -4.453125, 'epoch': 0.11}
{'loss': 0.6636, 'grad_norm': 176.69985961914062, 'learning_rate': 4.225836005497022e-09, 'rewards/chosen': -1.171875, 'rewards/rejected': -1.7109375, 'rewards/accuracies': 0.1875, 'rewards/margins': 0.5361328125, 'logps/chosen': -1504.0, 'logps/rejected': -1828.0, 'logits/chosen': nan, 'logits/rejected': -2.6015625, 'epoch': 0.11}
{'loss': 2.2678, 'grad_norm': 770.4794921875, 'learning_rate': 4.2601923957856156e-09, 'rewards/chosen': -2.9921875, 'rewards/rejected': -1.5, 'rewards/accuracies': 0.25, 'rewards/margins': -1.484375, 'logps/chosen': -1756.0, 'logps/rejected': -1528.0, 'logits/chosen': -1.4921875, 'logits/rejected': -2.03125, 'epoch': 0.11}
{'loss': 1.2725, 'grad_norm': 776.6889038085938, 'learning_rate': 4.29454878607421e-09, 'rewards/chosen': -2.5517578125, 'rewards/rejected': -1.8955078125, 'rewards/accuracies': 0.25, 'rewards/margins': -0.652313232421875, 'logps/chosen': -1616.0, 'logps/rejected': -1348.0, 'logits/chosen': -2.83984375, 'logits/rejected': -3.3984375, 'epoch': 0.11}
{'loss': 0.7314, 'grad_norm': 450.773681640625, 'learning_rate': 4.3289051763628034e-09, 'rewards/chosen': -1.193359375, 'rewards/rejected': -1.126953125, 'rewards/accuracies': 0.1875, 'rewards/margins': -0.070556640625, 'logps/chosen': -1776.0, 'logps/rejected': -1504.0, 'logits/chosen': -3.1875, 'logits/rejected': -2.9921875, 'epoch': 0.12}
{'loss': 1.3999, 'grad_norm': 819.0752563476562, 'learning_rate': 4.363261566651397e-09, 'rewards/chosen': -1.37109375, 'rewards/rejected': -0.59765625, 'rewards/accuracies': 0.3125, 'rewards/margins': -0.775390625, 'logps/chosen': -1740.0, 'logps/rejected': -1572.0, 'logits/chosen': -2.9375, 'logits/rejected': -3.5859375, 'epoch': 0.12}
{'loss': 0.5505, 'grad_norm': 159.4085693359375, 'learning_rate': 4.3976179569399905e-09, 'rewards/chosen': -1.162109375, 'rewards/rejected': -2.19140625, 'rewards/accuracies': 0.5, 'rewards/margins': 1.03125, 'logps/chosen': -1628.0, 'logps/rejected': -1664.0, 'logits/chosen': -3.2890625, 'logits/rejected': -3.6484375, 'epoch': 0.12}
{'loss': 1.0078, 'grad_norm': 281.3787841796875, 'learning_rate': 4.431974347228584e-09, 'rewards/chosen': -2.26953125, 'rewards/rejected': -1.853515625, 'rewards/accuracies': 0.25, 'rewards/margins': -0.42041015625, 'logps/chosen': -882.0, 'logps/rejected': -890.0, 'logits/chosen': -4.609375, 'logits/rejected': -4.625, 'epoch': 0.12}
{'loss': 1.9163, 'grad_norm': 584.650634765625, 'learning_rate': 4.4663307375171775e-09, 'rewards/chosen': -1.3662109375, 'rewards/rejected': -0.8837890625, 'rewards/accuracies': 0.4375, 'rewards/margins': -0.48046875, 'logps/chosen': -1688.0, 'logps/rejected': -1600.0, 'logits/chosen': -3.1484375, 'logits/rejected': -3.5, 'epoch': 0.12}
{'loss': 0.6592, 'grad_norm': 336.9779357910156, 'learning_rate': 4.500687127805772e-09, 'rewards/chosen': -0.734375, 'rewards/rejected': -0.80859375, 'rewards/accuracies': 0.5, 'rewards/margins': 0.073486328125, 'logps/chosen': -1062.0, 'logps/rejected': -772.5, 'logits/chosen': -4.375, 'logits/rejected': -4.453125, 'epoch': 0.12}
{'loss': 1.8101, 'grad_norm': 706.68603515625, 'learning_rate': 4.535043518094365e-09, 'rewards/chosen': -1.75390625, 'rewards/rejected': -0.3359375, 'rewards/accuracies': 0.25, 'rewards/margins': -1.4169921875, 'logps/chosen': -1936.0, 'logps/rejected': -1696.0, 'logits/chosen': -3.125, 'logits/rejected': -3.3359375, 'epoch': 0.12}
{'loss': 2.0767, 'grad_norm': 1326.372802734375, 'learning_rate': 4.569399908382959e-09, 'rewards/chosen': -2.5, 'rewards/rejected': -0.90936279296875, 'rewards/accuracies': 0.1875, 'rewards/margins': -1.58984375, 'logps/chosen': -2400.0, 'logps/rejected': -2324.0, 'logits/chosen': -2.6015625, 'logits/rejected': -3.3828125, 'epoch': 0.12}
{'loss': 0.7119, 'grad_norm': 354.3733825683594, 'learning_rate': 4.603756298671552e-09, 'rewards/chosen': -1.89453125, 'rewards/rejected': -2.890625, 'rewards/accuracies': 0.4375, 'rewards/margins': 1.001953125, 'logps/chosen': -2616.0, 'logps/rejected': -2736.0, 'logits/chosen': -1.921875, 'logits/rejected': -2.3046875, 'epoch': 0.12}
{'loss': 0.5798, 'grad_norm': 234.4729461669922, 'learning_rate': 4.638112688960147e-09, 'rewards/chosen': -0.8046875, 'rewards/rejected': -1.974609375, 'rewards/accuracies': 0.3125, 'rewards/margins': 1.166015625, 'logps/chosen': -1996.0, 'logps/rejected': -2088.0, 'logits/chosen': -2.765625, 'logits/rejected': -2.5078125, 'epoch': 0.12}
{'loss': 1.002, 'grad_norm': 513.79638671875, 'learning_rate': 4.67246907924874e-09, 'rewards/chosen': -1.30859375, 'rewards/rejected': -1.787109375, 'rewards/accuracies': 0.3125, 'rewards/margins': 0.482421875, 'logps/chosen': -1784.0, 'logps/rejected': -1726.0, 'logits/chosen': -2.421875, 'logits/rejected': -2.322265625, 'epoch': 0.12}
{'loss': 1.2188, 'grad_norm': 706.3142700195312, 'learning_rate': 4.706825469537334e-09, 'rewards/chosen': -1.4921875, 'rewards/rejected': -1.28125, 'rewards/accuracies': 0.375, 'rewards/margins': -0.216796875, 'logps/chosen': -1616.0, 'logps/rejected': -1516.0, 'logits/chosen': -3.1796875, 'logits/rejected': -3.625, 'epoch': 0.13}
{'loss': 0.6238, 'grad_norm': 115.40673828125, 'learning_rate': 4.741181859825927e-09, 'rewards/chosen': -0.2978515625, 'rewards/rejected': -0.753173828125, 'rewards/accuracies': 0.375, 'rewards/margins': 0.4571533203125, 'logps/chosen': -838.375, 'logps/rejected': -775.75, 'logits/chosen': -5.828125, 'logits/rejected': -5.96875, 'epoch': 0.13}
{'loss': 1.3926, 'grad_norm': 744.1096801757812, 'learning_rate': 4.775538250114522e-09, 'rewards/chosen': -1.6640625, 'rewards/rejected': -0.89501953125, 'rewards/accuracies': 0.1875, 'rewards/margins': -0.767578125, 'logps/chosen': -2166.0, 'logps/rejected': -1916.0, 'logits/chosen': -3.18359375, 'logits/rejected': -3.53515625, 'epoch': 0.13}
