  0%|          | 0/1674 [00:00<?, ?it/s]/usr/local/lib/python3.10/dist-packages/torch/utils/checkpoint.py:87: UserWarning: None of the inputs have requires_grad=True. Gradients will be None
  warnings.warn(
 12%|█▏        | 209/1674 [13:48<1:22:25,  3.38/usr/local/lib/python3.10/dist-packages/torch/utils/checkpoint.py:87: UserWarning: None of the inputs have requires_grad=True. Gradients will be None
  warnings.warn(
 25%|██▍       | 418/1674 [27:39<1:09:45,  3.33/usr/local/lib/python3.10/dist-packages/torch/utils/checkpoint.py:87: UserWarning: None of the inputs have requires_grad=True. Gradients will be None
  warnings.warn(
 37%|███▋      | 627/1674 [41:27<1:02:33,  3.59/usr/local/lib/python3.10/dist-packages/torch/utils/checkpoint.py:87: UserWarning: None of the inputs have requires_grad=True. Gradients will be None
  warnings.warn(
 41%|████      | 690/1674 [45:28<59:36,  3.63s/it]
{'loss': 0.689, 'grad_norm': 35.62937545776367, 'learning_rate': 1.076555023923445e-08, 'rewards/chosen': 0.0020385743118822575, 'rewards/rejected': -0.009241485968232155, 'rewards/accuracies': 0.3583333492279053, 'rewards/margins': 0.011279297061264515, 'logps/chosen': -113.9000015258789, 'logps/rejected': -126.3499984741211, 'logits/chosen': -7.815625190734863, 'logits/rejected': -7.800000190734863, 'epoch': 0.02}
{'loss': 0.5177, 'grad_norm': 29.384233474731445, 'learning_rate': 7.165071770334929e-07, 'rewards/chosen': -0.529492199420929, 'rewards/rejected': -1.274999976158142, 'rewards/accuracies': 0.7916666269302368, 'rewards/margins': 0.7455078363418579, 'logps/chosen': -102.69999694824219, 'logps/rejected': -136.5500030517578, 'logits/chosen': -8.743749618530273, 'logits/rejected': -8.431249618530273, 'epoch': 1.08}
{'loss': 0.4837, 'grad_norm': 26.682470321655273, 'learning_rate': 7.284688995215311e-07, 'rewards/chosen': -0.7447265386581421, 'rewards/rejected': -1.6140625476837158, 'rewards/accuracies': 0.7916666865348816, 'rewards/margins': 0.868359386920929, 'logps/chosen': -110.19999694824219, 'logps/rejected': -154.39999389648438, 'logits/chosen': -8.768750190734863, 'logits/rejected': -8.246874809265137, 'epoch': 1.09}
{'loss': 0.5077, 'grad_norm': 16.907634735107422, 'learning_rate': 7.404306220095693e-07, 'rewards/chosen': -0.8873046636581421, 'rewards/rejected': -1.6261718273162842, 'rewards/accuracies': 0.75, 'rewards/margins': 0.740692138671875, 'logps/chosen': -108.44999694824219, 'logps/rejected': -174.0, 'logits/chosen': -8.699999809265137, 'logits/rejected': -8.090624809265137, 'epoch': 1.11}
{'eval_loss': 0.8005956411361694, 'eval_runtime': 100.1862, 'eval_samples_per_second': 9.512, 'eval_steps_per_second': 0.799, 'eval_rewards/chosen': 0.20816954970359802, 'eval_rewards/rejected': -0.42976075410842896, 'eval_rewards/accuracies': 0.6608333587646484, 'eval_rewards/margins': 0.6378276944160461, 'eval_logps/chosen': -375.9593811035156, 'eval_logps/rejected': -157.5671844482422, 'eval_logits/chosen': -8.117968559265137, 'eval_logits/rejected': -8.641016006469727, 'epoch': 1.12}
{'loss': 0.4403, 'grad_norm': 48.72325897216797, 'learning_rate': 7.523923444976076e-07, 'rewards/chosen': -0.524609386920929, 'rewards/rejected': -1.535546898841858, 'rewards/accuracies': 0.8250001072883606, 'rewards/margins': 1.0109374523162842, 'logps/chosen': -163.75, 'logps/rejected': -198.39999389648438, 'logits/chosen': -8.824999809265137, 'logits/rejected': -8.606249809265137, 'epoch': 1.13}
{'loss': 0.5751, 'grad_norm': 33.14381408691406, 'learning_rate': 7.643540669856458e-07, 'rewards/chosen': -0.7593749761581421, 'rewards/rejected': -1.4734375476837158, 'rewards/accuracies': 0.7166666984558105, 'rewards/margins': 0.7144531011581421, 'logps/chosen': -176.1999969482422, 'logps/rejected': -204.6999969482422, 'logits/chosen': -8.90625, 'logits/rejected': -8.493749618530273, 'epoch': 1.15}
{'loss': 0.4153, 'grad_norm': 24.578201293945312, 'learning_rate': 7.763157894736841e-07, 'rewards/chosen': -0.504101574420929, 'rewards/rejected': -1.5891845226287842, 'rewards/accuracies': 0.8500000238418579, 'rewards/margins': 1.0851562023162842, 'logps/chosen': -147.1999969482422, 'logps/rejected': -187.75, 'logits/chosen': -8.681249618530273, 'logits/rejected': -8.524999618530273, 'epoch': 1.16}
{'loss': 0.4785, 'grad_norm': 36.063716888427734, 'learning_rate': 7.882775119617225e-07, 'rewards/chosen': -0.7085937261581421, 'rewards/rejected': -1.803125023841858, 'rewards/accuracies': 0.7916666269302368, 'rewards/margins': 1.093359351158142, 'logps/chosen': -166.6999969482422, 'logps/rejected': -195.0, 'logits/chosen': -8.762499809265137, 'logits/rejected': -8.453125, 'epoch': 1.18}
 50%|████▉     | 836/1674 [55:26<49:32,  3.55s//usr/local/lib/python3.10/dist-packages/torch/utils/checkpoint.py:87: UserWarning: None of the inputs have requires_grad=True. Gradients will be None
  warnings.warn(
 62%|██████▏   | 1045/1674 [1:09:16<36:25,  3.4/usr/local/lib/python3.10/dist-packages/torch/utils/checkpoint.py:87: UserWarning: None of the inputs have requires_grad=True. Gradients will be None
  warnings.warn(
 75%|███████▍  | 1254/1674 [1:23:01<24:53,  3.5/usr/local/lib/python3.10/dist-packages/torch/utils/checkpoint.py:87: UserWarning: None of the inputs have requires_grad=True. Gradients will be None
  warnings.warn(
 79%|███████▉  | 1330/1674 [1:27:33<17:28,  3.05s/it]
{'loss': 0.4622, 'grad_norm': 27.95865821838379, 'learning_rate': 8.12200956937799e-07, 'rewards/chosen': -0.9351562261581421, 'rewards/rejected': -1.9445312023162842, 'rewards/accuracies': 0.7583333253860474, 'rewards/margins': 1.008398413658142, 'logps/chosen': -117.3499984741211, 'logps/rejected': -153.85000610351562, 'logits/chosen': -8.831250190734863, 'logits/rejected': -8.606249809265137, 'epoch': 1.22}
{'loss': 0.4197, 'grad_norm': 20.161685943603516, 'learning_rate': 8.241626794258373e-07, 'rewards/chosen': -0.22499999403953552, 'rewards/rejected': -1.373046875, 'rewards/accuracies': 0.8250001072883606, 'rewards/margins': 1.1476562023162842, 'logps/chosen': -195.6999969482422, 'logps/rejected': -218.5500030517578, 'logits/chosen': -8.71875, 'logits/rejected': -8.449999809265137, 'epoch': 1.24}
{'loss': 0.4329, 'grad_norm': 30.64204978942871, 'learning_rate': 8.361244019138755e-07, 'rewards/chosen': -0.916796863079071, 'rewards/rejected': -2.063281297683716, 'rewards/accuracies': 0.7833333611488342, 'rewards/margins': 1.1476562023162842, 'logps/chosen': -110.5, 'logps/rejected': -162.9499969482422, 'logits/chosen': -8.8125, 'logits/rejected': -8.487500190734863, 'epoch': 1.25}
{'loss': 0.4954, 'grad_norm': 40.47248458862305, 'learning_rate': 8.480861244019139e-07, 'rewards/chosen': -0.7734375, 'rewards/rejected': -1.8113281726837158, 'rewards/accuracies': 0.75, 'rewards/margins': 1.0361328125, 'logps/chosen': -160.39999389648438, 'logps/rejected': -218.9499969482422, 'logits/chosen': -9.006250381469727, 'logits/rejected': -8.524999618530273, 'epoch': 1.27}
{'loss': 0.4357, 'grad_norm': 35.53851318359375, 'learning_rate': 8.600478468899522e-07, 'rewards/chosen': -0.657031238079071, 'rewards/rejected': -1.907922387123108, 'rewards/accuracies': 0.824999988079071, 'rewards/margins': 1.2507812976837158, 'logps/chosen': -150.4499969482422, 'logps/rejected': -174.9499969482422, 'logits/chosen': -8.846875190734863, 'logits/rejected': -8.540624618530273, 'epoch': 1.29}
{'loss': 0.4214, 'grad_norm': 24.606172561645508, 'learning_rate': 8.720095693779904e-07, 'rewards/chosen': -0.3218750059604645, 'rewards/rejected': -1.4988281726837158, 'rewards/accuracies': 0.8166667222976685, 'rewards/margins': 1.177734375, 'logps/chosen': -190.8000030517578, 'logps/rejected': -214.10000610351562, 'logits/chosen': -8.699999809265137, 'logits/rejected': -8.378125190734863, 'epoch': 1.31}
{'loss': 0.4525, 'grad_norm': 24.345510482788086, 'learning_rate': 8.839712918660287e-07, 'rewards/chosen': -1.123437523841858, 'rewards/rejected': -2.1390624046325684, 'rewards/accuracies': 0.7916666269302368, 'rewards/margins': 1.016015648841858, 'logps/chosen': -120.4000015258789, 'logps/rejected': -145.10000610351562, 'logits/chosen': -8.899999618530273, 'logits/rejected': -8.793749809265137, 'epoch': 1.33}
{'loss': 0.4726, 'grad_norm': 36.10186767578125, 'learning_rate': 8.95933014354067e-07, 'rewards/chosen': -1.064843773841858, 'rewards/rejected': -2.1484375, 'rewards/accuracies': 0.73333340883255, 'rewards/margins': 1.0830078125, 'logps/chosen': -125.25, 'logps/rejected': -143.3000030517578, 'logits/chosen': -8.912500381469727, 'logits/rejected': -8.806249618530273, 'epoch': 1.34}
{'loss': 0.4488, 'grad_norm': 22.335844039916992, 'learning_rate': 9.078947368421053e-07, 'rewards/chosen': -1.0251953601837158, 'rewards/rejected': -2.081249952316284, 'rewards/accuracies': 0.7500000596046448, 'rewards/margins': 1.0556640625, 'logps/chosen': -119.05000305175781, 'logps/rejected': -145.52499389648438, 'logits/chosen': -9.012499809265137, 'logits/rejected': -8.637499809265137, 'epoch': 1.36}
{'loss': 0.4525, 'grad_norm': 26.012914657592773, 'learning_rate': 9.198564593301436e-07, 'rewards/chosen': -1.0304687023162842, 'rewards/rejected': -2.213671922683716, 'rewards/accuracies': 0.7749999761581421, 'rewards/margins': 1.181249976158142, 'logps/chosen': -160.0500030517578, 'logps/rejected': -198.8000030517578, 'logits/chosen': -8.806249618530273, 'logits/rejected': -8.496874809265137, 'epoch': 1.38}
{'loss': 0.4805, 'grad_norm': 47.58395004272461, 'learning_rate': 9.318181818181817e-07, 'rewards/chosen': -1.03125, 'rewards/rejected': -2.090625047683716, 'rewards/accuracies': 0.7583333253860474, 'rewards/margins': 1.060546875, 'logps/chosen': -161.3000030517578, 'logps/rejected': -195.0, 'logits/chosen': -8.8125, 'logits/rejected': -8.481249809265137, 'epoch': 1.4}
{'loss': 0.4851, 'grad_norm': 39.93313980102539, 'learning_rate': 9.4377990430622e-07, 'rewards/chosen': -0.8203125, 'rewards/rejected': -1.9871094226837158, 'rewards/accuracies': 0.76666659116745, 'rewards/margins': 1.165429711341858, 'logps/chosen': -146.14999389648438, 'logps/rejected': -184.1999969482422, 'logits/chosen': -8.962499618530273, 'logits/rejected': -8.712499618530273, 'epoch': 1.42}
{'loss': 0.4194, 'grad_norm': 17.880090713500977, 'learning_rate': 9.557416267942584e-07, 'rewards/chosen': -0.786328136920929, 'rewards/rejected': -2.0601563453674316, 'rewards/accuracies': 0.7916666865348816, 'rewards/margins': 1.275390625, 'logps/chosen': -156.5, 'logps/rejected': -186.4499969482422, 'logits/chosen': -9.087499618530273, 'logits/rejected': -8.831250190734863, 'epoch': 1.43}
{'loss': 0.5117, 'grad_norm': 33.617889404296875, 'learning_rate': 9.677033492822966e-07, 'rewards/chosen': -1.110937476158142, 'rewards/rejected': -2.160937547683716, 'rewards/accuracies': 0.783333420753479, 'rewards/margins': 1.0490233898162842, 'logps/chosen': -157.5500030517578, 'logps/rejected': -197.0500030517578, 'logits/chosen': -8.975000381469727, 'logits/rejected': -8.699999809265137, 'epoch': 1.45}
{'loss': 0.5271, 'grad_norm': 29.276107788085938, 'learning_rate': 9.79665071770335e-07, 'rewards/chosen': -1.3230469226837158, 'rewards/rejected': -2.325000047683716, 'rewards/accuracies': 0.73333340883255, 'rewards/margins': 1.001953125, 'logps/chosen': -121.19999694824219, 'logps/rejected': -149.8000030517578, 'logits/chosen': -9.212499618530273, 'logits/rejected': -8.818750381469727, 'epoch': 1.47}
{'loss': 0.3879, 'grad_norm': 13.606471061706543, 'learning_rate': 9.916267942583732e-07, 'rewards/chosen': -0.9986327886581421, 'rewards/rejected': -2.4515624046325684, 'rewards/accuracies': 0.841666579246521, 'rewards/margins': 1.4541015625, 'logps/chosen': -106.3499984741211, 'logps/rejected': -143.75, 'logits/chosen': -9.037500381469727, 'logits/rejected': -8.712499618530273, 'epoch': 1.49}
{'eval_loss': 0.7044281959533691, 'eval_runtime': 100.2455, 'eval_samples_per_second': 9.507, 'eval_steps_per_second': 0.798, 'eval_rewards/chosen': 0.703381359577179, 'eval_rewards/rejected': -0.8285125494003296, 'eval_rewards/accuracies': 0.7462500333786011, 'eval_rewards/margins': 1.5301421880722046, 'eval_logps/chosen': -370.953125, 'eval_logps/rejected': -161.5031280517578, 'eval_logits/chosen': -8.185937881469727, 'eval_logits/rejected': -8.559765815734863, 'epoch': 1.5}
{'loss': 0.3965, 'grad_norm': 18.578794479370117, 'learning_rate': 9.999715401794169e-07, 'rewards/chosen': -1.1902344226837158, 'rewards/rejected': -2.475781202316284, 'rewards/accuracies': 0.8333333134651184, 'rewards/margins': 1.28515625, 'logps/chosen': -109.69999694824219, 'logps/rejected': -164.64999389648438, 'logits/chosen': -8.818750381469727, 'logits/rejected': -8.53125, 'epoch': 1.51}
{'loss': 0.4612, 'grad_norm': 47.876808166503906, 'learning_rate': 9.994656879506313e-07, 'rewards/chosen': -1.134374976158142, 'rewards/rejected': -2.453906297683716, 'rewards/accuracies': 0.800000011920929, 'rewards/margins': 1.31884765625, 'logps/chosen': -119.94999694824219, 'logps/rejected': -155.5, 'logits/chosen': -8.96875, 'logits/rejected': -8.5, 'epoch': 1.52}
{'loss': 0.3951, 'grad_norm': 18.90534782409668, 'learning_rate': 9.983282135211588e-07, 'rewards/chosen': -0.8335937261581421, 'rewards/rejected': -2.2085938453674316, 'rewards/accuracies': 0.8166667222976685, 'rewards/margins': 1.3738281726837158, 'logps/chosen': -157.4499969482422, 'logps/rejected': -186.10000610351562, 'logits/chosen': -8.912500381469727, 'logits/rejected': -8.606249809265137, 'epoch': 1.54}
{'loss': 0.4172, 'grad_norm': 28.08668327331543, 'learning_rate': 9.965607153536225e-07, 'rewards/chosen': -1.3777344226837158, 'rewards/rejected': -2.778125047683716, 'rewards/accuracies': 0.8500000238418579, 'rewards/margins': 1.400781273841858, 'logps/chosen': -116.1500015258789, 'logps/rejected': -171.64999389648438, 'logits/chosen': -9.037500381469727, 'logits/rejected': -8.518750190734863, 'epoch': 1.56}
{'loss': 0.4126, 'grad_norm': 18.793119430541992, 'learning_rate': 9.941656772662803e-07, 'rewards/chosen': -1.234375, 'rewards/rejected': -2.6796875, 'rewards/accuracies': 0.8083332777023315, 'rewards/margins': 1.445703148841858, 'logps/chosen': -115.19999694824219, 'logps/rejected': -147.75, 'logits/chosen': -9.125, 'logits/rejected': -8.925000190734863, 'epoch': 1.58}
{'loss': 0.5237, 'grad_norm': 46.589874267578125, 'learning_rate': 9.911464649425828e-07, 'rewards/chosen': -1.465234398841858, 'rewards/rejected': -2.5234375, 'rewards/accuracies': 0.7666667103767395, 'rewards/margins': 1.0558350086212158, 'logps/chosen': -120.3499984741211, 'logps/rejected': -144.9499969482422, 'logits/chosen': -9.074999809265137, 'logits/rejected': -8.962499618530273, 'epoch': 1.59}
{'loss': 0.4768, 'grad_norm': 22.562726974487305, 'learning_rate': 9.875073212014668e-07, 'rewards/chosen': -1.4265625476837158, 'rewards/rejected': -2.7710938453674316, 'rewards/accuracies': 0.7833333611488342, 'rewards/margins': 1.3425781726837158, 'logps/chosen': -116.69999694824219, 'logps/rejected': -154.0500030517578, 'logits/chosen': -8.987500190734863, 'logits/rejected': -8.675000190734863, 'epoch': 1.61}
{'loss': 0.4506, 'grad_norm': 45.97825622558594, 'learning_rate': 9.832533600350345e-07, 'rewards/chosen': -0.9859374761581421, 'rewards/rejected': -2.5132813453674316, 'rewards/accuracies': 0.7916666269302368, 'rewards/margins': 1.5300781726837158, 'logps/chosen': -157.89999389648438, 'logps/rejected': -170.10000610351562, 'logits/chosen': -8.731249809265137, 'logits/rejected': -8.524999618530273, 'epoch': 1.63}
{'loss': 0.4387, 'grad_norm': 9.83222484588623, 'learning_rate': 9.783905594219962e-07, 'rewards/chosen': -1.3562500476837158, 'rewards/rejected': -2.723437547683716, 'rewards/accuracies': 0.800000011920929, 'rewards/margins': 1.368261694908142, 'logps/chosen': -107.8499984741211, 'logps/rejected': -166.0500030517578, 'logits/chosen': -9.112500190734863, 'logits/rejected': -8.768750190734863, 'epoch': 1.65}
{'loss': 0.4967, 'grad_norm': 24.54778480529785, 'learning_rate': 9.729257529269751e-07, 'rewards/chosen': -1.1144530773162842, 'rewards/rejected': -2.309375047683716, 'rewards/accuracies': 0.7666666507720947, 'rewards/margins': 1.1964843273162842, 'logps/chosen': -170.5, 'logps/rejected': -211.4499969482422, 'logits/chosen': -9.162500381469727, 'logits/rejected': -8.787500381469727, 'epoch': 1.67}
{'loss': 0.4751, 'grad_norm': 67.24052429199219, 'learning_rate': 9.66866620097482e-07, 'rewards/chosen': -1.3816406726837158, 'rewards/rejected': -2.651562452316284, 'rewards/accuracies': 0.7916666865348816, 'rewards/margins': 1.2703125476837158, 'logps/chosen': -126.3499984741211, 'logps/rejected': -144.1999969482422, 'logits/chosen': -9.143750190734863, 'logits/rejected': -9.037500381469727, 'epoch': 1.68}
{'loss': 0.4136, 'grad_norm': 26.088043212890625, 'learning_rate': 9.602216756720481e-07, 'rewards/chosen': -1.2277343273162842, 'rewards/rejected': -2.565234422683716, 'rewards/accuracies': 0.7916666865348816, 'rewards/margins': 1.3371093273162842, 'logps/chosen': -150.85000610351562, 'logps/rejected': -193.60000610351562, 'logits/chosen': -8.949999809265137, 'logits/rejected': -8.631250381469727, 'epoch': 1.7}
{'loss': 0.4138, 'grad_norm': 27.203739166259766, 'learning_rate': 9.530002576146917e-07, 'rewards/chosen': -1.384374976158142, 'rewards/rejected': -2.735156297683716, 'rewards/accuracies': 0.824999988079071, 'rewards/margins': 1.351171851158142, 'logps/chosen': -115.5, 'logps/rejected': -163.0500030517578, 'logits/chosen': -9.21875, 'logits/rejected': -8.824999809265137, 'epoch': 1.72}
{'loss': 0.3998, 'grad_norm': 30.430564880371094, 'learning_rate': 9.452125139925241e-07, 'rewards/chosen': -1.456640601158142, 'rewards/rejected': -2.89453125, 'rewards/accuracies': 0.8166667222976685, 'rewards/margins': 1.437890648841858, 'logps/chosen': -118.55000305175781, 'logps/rejected': -164.1999969482422, 'logits/chosen': -9.09375, 'logits/rejected': -8.850000381469727, 'epoch': 1.74}
{'loss': 0.3489, 'grad_norm': 50.39535903930664, 'learning_rate': 9.368693887149401e-07, 'rewards/chosen': -0.88671875, 'rewards/rejected': -2.6500000953674316, 'rewards/accuracies': 0.8333333134651184, 'rewards/margins': 1.7664062976837158, 'logps/chosen': -147.5, 'logps/rejected': -215.8000030517578, 'logits/chosen': -9.318750381469727, 'logits/rejected': -8.868749618530273, 'epoch': 1.76}
{'loss': 0.4275, 'grad_norm': 41.203880310058594, 'learning_rate': 9.279826061544326e-07, 'rewards/chosen': -1.4929687976837158, 'rewards/rejected': -2.9625000953674316, 'rewards/accuracies': 0.8333333730697632, 'rewards/margins': 1.466796875, 'logps/chosen': -132.5500030517578, 'logps/rejected': -160.75, 'logits/chosen': -9.287500381469727, 'logits/rejected': -9.006250381469727, 'epoch': 1.77}
{'loss': 0.4655, 'grad_norm': 45.43944549560547, 'learning_rate': 9.18564654670644e-07, 'rewards/chosen': -1.400390625, 'rewards/rejected': -2.58984375, 'rewards/accuracies': 0.7583333253860474, 'rewards/margins': 1.1902344226837158, 'logps/chosen': -124.0999984741211, 'logps/rejected': -137.4499969482422, 'logits/chosen': -9.037500381469727, 'logits/rejected': -9.043749809265137, 'epoch': 1.79}
{'loss': 0.3432, 'grad_norm': 24.493316650390625, 'learning_rate': 9.086287690608047e-07, 'rewards/chosen': -0.655078113079071, 'rewards/rejected': -2.2445311546325684, 'rewards/accuracies': 0.85833340883255, 'rewards/margins': 1.5906250476837158, 'logps/chosen': -173.4499969482422, 'logps/rejected': -198.60000610351562, 'logits/chosen': -9.024999618530273, 'logits/rejected': -8.931249618530273, 'epoch': 1.81}
{'loss': 0.5967, 'grad_norm': 27.833677291870117, 'learning_rate': 8.981889119612248e-07, 'rewards/chosen': -1.1554687023162842, 'rewards/rejected': -2.401171922683716, 'rewards/accuracies': 0.7333333492279053, 'rewards/margins': 1.248046875, 'logps/chosen': -159.6999969482422, 'logps/rejected': -190.5, 'logits/chosen': -9.100000381469727, 'logits/rejected': -8.949999809265137, 'epoch': 1.83}
{'loss': 0.3734, 'grad_norm': 32.94118881225586, 'learning_rate': 8.872597542259714e-07, 'rewards/chosen': -1.4716796875, 'rewards/rejected': -3.1484375, 'rewards/accuracies': 0.85833340883255, 'rewards/margins': 1.679296851158142, 'logps/chosen': -130.85000610351562, 'logps/rejected': -161.0500030517578, 'logits/chosen': -9.162500381469727, 'logits/rejected': -8.899999618530273, 'epoch': 1.85}
{'loss': 0.5033, 'grad_norm': 21.14552879333496, 'learning_rate': 8.75856654310307e-07, 'rewards/chosen': -1.255859375, 'rewards/rejected': -2.6875, 'rewards/accuracies': 0.800000011920929, 'rewards/margins': 1.429296851158142, 'logps/chosen': -157.5500030517578, 'logps/rejected': -180.89999389648438, 'logits/chosen': -8.975000381469727, 'logits/rejected': -8.78125, 'epoch': 1.86}
{'eval_loss': 0.6752243041992188, 'eval_runtime': 101.3521, 'eval_samples_per_second': 9.403, 'eval_steps_per_second': 0.789, 'eval_rewards/chosen': 0.6218963861465454, 'eval_rewards/rejected': -1.2351105213165283, 'eval_rewards/accuracies': 0.768541693687439, 'eval_rewards/margins': 1.8576233386993408, 'eval_logps/chosen': -371.6000061035156, 'eval_logps/rejected': -165.6218719482422, 'eval_logits/chosen': -8.395312309265137, 'eval_logits/rejected': -8.691015243530273, 'epoch': 1.87}
{'loss': 0.4498, 'grad_norm': 12.00690746307373, 'learning_rate': 8.639956366878594e-07, 'rewards/chosen': -0.842968761920929, 'rewards/rejected': -2.340625047683716, 'rewards/accuracies': 0.7749999761581421, 'rewards/margins': 1.498632788658142, 'logps/chosen': -199.0, 'logps/rejected': -236.89999389648438, 'logits/chosen': -9.006250381469727, 'logits/rejected': -8.668749809265137, 'epoch': 1.88}
{'loss': 0.4709, 'grad_norm': 33.82353591918945, 'learning_rate': 8.516933693318561e-07, 'rewards/chosen': -1.592187523841858, 'rewards/rejected': -2.942187547683716, 'rewards/accuracies': 0.7500000596046448, 'rewards/margins': 1.3507812023162842, 'logps/chosen': -129.35000610351562, 'logps/rejected': -177.6999969482422, 'logits/chosen': -9.100000381469727, 'logits/rejected': -8.743749618530273, 'epoch': 1.9}
{'loss': 0.3779, 'grad_norm': 24.34519386291504, 'learning_rate': 8.389671402920611e-07, 'rewards/chosen': -1.58984375, 'rewards/rejected': -2.9296875, 'rewards/accuracies': 0.8833333849906921, 'rewards/margins': 1.33984375, 'logps/chosen': -137.35000610351562, 'logps/rejected': -173.4499969482422, 'logits/chosen': -9.024999618530273, 'logits/rejected': -8.912500381469727, 'epoch': 1.92}
{'loss': 0.3668, 'grad_norm': 36.710086822509766, 'learning_rate': 8.258348334003402e-07, 'rewards/chosen': -0.977343738079071, 'rewards/rejected': -2.717578172683716, 'rewards/accuracies': 0.841666579246521, 'rewards/margins': 1.741796851158142, 'logps/chosen': -153.0500030517578, 'logps/rejected': -193.39999389648438, 'logits/chosen': -9.168749809265137, 'logits/rejected': -8.918749809265137, 'epoch': 1.94}
{'loss': 0.407, 'grad_norm': 22.788049697875977, 'learning_rate': 8.12314903138985e-07, 'rewards/chosen': -1.508203148841858, 'rewards/rejected': -3.0250000953674316, 'rewards/accuracies': 0.8333331942558289, 'rewards/margins': 1.5187499523162842, 'logps/chosen': -115.1500015258789, 'logps/rejected': -161.8000030517578, 'logits/chosen': -9.306249618530273, 'logits/rejected': -9.081250190734863, 'epoch': 1.95}
{'loss': 0.417, 'grad_norm': 19.83460235595703, 'learning_rate': 7.984263487071196e-07, 'rewards/chosen': -0.959765613079071, 'rewards/rejected': -2.6253905296325684, 'rewards/accuracies': 0.8333333730697632, 'rewards/margins': 1.666406273841858, 'logps/chosen': -153.39999389648438, 'logps/rejected': -205.5, 'logits/chosen': -9.318750381469727, 'logits/rejected': -9.012499809265137, 'epoch': 1.97}
{'loss': 0.4032, 'grad_norm': 32.2618522644043, 'learning_rate': 7.841886873216303e-07, 'rewards/chosen': -1.740625023841858, 'rewards/rejected': -3.3609375953674316, 'rewards/accuracies': 0.85833340883255, 'rewards/margins': 1.6164062023162842, 'logps/chosen': -142.64999389648438, 'logps/rejected': -194.60000610351562, 'logits/chosen': -9.193750381469727, 'logits/rejected': -8.881250381469727, 'epoch': 1.99}
{'loss': 0.4394, 'grad_norm': 17.297468185424805, 'learning_rate': 7.696219267901382e-07, 'rewards/chosen': -1.599218726158142, 'rewards/rejected': -2.897656202316284, 'rewards/accuracies': 0.7916666865348816, 'rewards/margins': 1.298437476158142, 'logps/chosen': -105.69999694824219, 'logps/rejected': -177.9499969482422, 'logits/chosen': -9.256250381469727, 'logits/rejected': -8.762499809265137, 'epoch': 2.01}
{'loss': 0.3318, 'grad_norm': 24.985071182250977, 'learning_rate': 7.547465373945592e-07, 'rewards/chosen': -1.322265625, 'rewards/rejected': -3.336718797683716, 'rewards/accuracies': 0.875, 'rewards/margins': 2.0132813453674316, 'logps/chosen': -163.10000610351562, 'logps/rejected': -220.9499969482422, 'logits/chosen': -9.15625, 'logits/rejected': -8.787500381469727, 'epoch': 2.03}
{'loss': 0.3295, 'grad_norm': 26.00446891784668, 'learning_rate': 7.395834231247594e-07, 'rewards/chosen': -1.493749976158142, 'rewards/rejected': -3.323437452316284, 'rewards/accuracies': 0.85833340883255, 'rewards/margins': 1.825781226158142, 'logps/chosen': -125.0, 'logps/rejected': -191.5500030517578, 'logits/chosen': -9.381250381469727, 'logits/rejected': -9.056249618530273, 'epoch': 2.04}
{'loss': 0.3092, 'grad_norm': 9.359453201293945, 'learning_rate': 7.241538923027333e-07, 'rewards/chosen': -0.947265625, 'rewards/rejected': -2.6372437477111816, 'rewards/accuracies': 0.8666666150093079, 'rewards/margins': 1.687109351158142, 'logps/chosen': -157.64999389648438, 'logps/rejected': -176.75, 'logits/chosen': -8.9375, 'logits/rejected': -8.84375, 'epoch': 2.06}
{'loss': 0.2974, 'grad_norm': 16.8319091796875, 'learning_rate': 7.084796276385847e-07, 'rewards/chosen': -1.2527344226837158, 'rewards/rejected': -3.1734375953674316, 'rewards/accuracies': 0.9000000953674316, 'rewards/margins': 1.923437476158142, 'logps/chosen': -112.25, 'logps/rejected': -172.75, 'logits/chosen': -9.056249618530273, 'logits/rejected': -8.818750381469727, 'epoch': 2.08}
{'loss': 0.326, 'grad_norm': 10.610278129577637, 'learning_rate': 6.925826557603894e-07, 'rewards/chosen': -0.951953113079071, 'rewards/rejected': -2.658203125, 'rewards/accuracies': 0.8916667103767395, 'rewards/margins': 1.705078125, 'logps/chosen': -154.9499969482422, 'logps/rejected': -192.10000610351562, 'logits/chosen': -9.25, 'logits/rejected': -8.887499809265137, 'epoch': 2.1}
{'loss': 0.255, 'grad_norm': 8.958756446838379, 'learning_rate': 6.764853162607593e-07, 'rewards/chosen': -1.0750000476837158, 'rewards/rejected': -3.145312547683716, 'rewards/accuracies': 0.9416667222976685, 'rewards/margins': 2.0679688453674316, 'logps/chosen': -104.8499984741211, 'logps/rejected': -152.6999969482422, 'logits/chosen': -9.231249809265137, 'logits/rejected': -8.868749618530273, 'epoch': 2.11}
{'loss': 0.3013, 'grad_norm': 50.893096923828125, 'learning_rate': 6.602102303036068e-07, 'rewards/chosen': -1.435937523841858, 'rewards/rejected': -3.515625, 'rewards/accuracies': 0.8583332896232605, 'rewards/margins': 2.0765624046325684, 'logps/chosen': -133.75, 'logps/rejected': -171.8000030517578, 'logits/chosen': -9.431249618530273, 'logits/rejected': -9.125, 'epoch': 2.13}
