  0%|          | 0/4545 [00:00<?, ?it/s]/usr/local/lib/python3.10/dist-packages/torch/utils/checkpoint.py:87: UserWarning: None of the inputs have requires_grad=True. Gradients will be None
  warnings.warn(
                                                    
{'loss': 0.6923, 'grad_norm': 28.87850570678711, 'learning_rate': 2.3778071334214e-09, 'rewards/chosen': -0.00383415212854743, 'rewards/rejected': -0.00905761681497097, 'rewards/accuracies': 0.24375000596046448, 'rewards/margins': 0.005194473080337048, 'logps/chosen': -448.6000061035156, 'logps/rejected': -256.82501220703125, 'logits/chosen': -6.0625, 'logits/rejected': -6.165625095367432, 'epoch': 0.01}
{'loss': 0.296, 'grad_norm': 14.872367858886719, 'learning_rate': 2.9828269484808457e-07, 'rewards/chosen': 0.900585949420929, 'rewards/rejected': -1.6339843273162842, 'rewards/accuracies': 0.9125000238418579, 'rewards/margins': 2.53515625, 'logps/chosen': -209.125, 'logps/rejected': -122.6500015258789, 'logits/chosen': -7.565625190734863, 'logits/rejected': -7.178124904632568, 'epoch': 0.75}
{'loss': 0.367, 'grad_norm': 35.178524017333984, 'learning_rate': 3.009247027741083e-07, 'rewards/chosen': 0.5238418579101562, 'rewards/rejected': -1.5509765148162842, 'rewards/accuracies': 0.8500000238418579, 'rewards/margins': 2.07421875, 'logps/chosen': -159.89999389648438, 'logps/rejected': -129.3000030517578, 'logits/chosen': -7.550000190734863, 'logits/rejected': -7.181250095367432, 'epoch': 0.75}
{'loss': 0.3108, 'grad_norm': 14.825716018676758, 'learning_rate': 3.0356671070013206e-07, 'rewards/chosen': 1.39990234375, 'rewards/rejected': -1.5115234851837158, 'rewards/accuracies': 0.8687499761581421, 'rewards/margins': 2.9117188453674316, 'logps/chosen': -294.1499938964844, 'logps/rejected': -186.0, 'logits/chosen': -7.434374809265137, 'logits/rejected': -7.018750190734863, 'epoch': 0.76}
{'loss': 0.3069, 'grad_norm': 11.261277198791504, 'learning_rate': 3.0620871862615587e-07, 'rewards/chosen': 1.4442870616912842, 'rewards/rejected': -1.9265625476837158, 'rewards/accuracies': 0.862500011920929, 'rewards/margins': 3.3726563453674316, 'logps/chosen': -274.7749938964844, 'logps/rejected': -153.02499389648438, 'logits/chosen': -7.53125, 'logits/rejected': -7.387499809265137, 'epoch': 0.77}
{'loss': 0.3184, 'grad_norm': 10.738718032836914, 'learning_rate': 3.088507265521796e-07, 'rewards/chosen': 1.2705475091934204, 'rewards/rejected': -2.0083985328674316, 'rewards/accuracies': 0.8500000238418579, 'rewards/margins': 3.280468702316284, 'logps/chosen': -330.54998779296875, 'logps/rejected': -156.10000610351562, 'logits/chosen': -7.390625, 'logits/rejected': -7.259375095367432, 'epoch': 0.77}
{'loss': 0.3084, 'grad_norm': 9.920907020568848, 'learning_rate': 3.114927344782034e-07, 'rewards/chosen': 1.4494140148162842, 'rewards/rejected': -1.595703125, 'rewards/accuracies': 0.84375, 'rewards/margins': 3.0464844703674316, 'logps/chosen': -306.1499938964844, 'logps/rejected': -200.0500030517578, 'logits/chosen': -7.65625, 'logits/rejected': -7.390625, 'epoch': 0.78}
{'loss': 0.2943, 'grad_norm': 16.65611457824707, 'learning_rate': 3.1413474240422717e-07, 'rewards/chosen': 1.342248558998108, 'rewards/rejected': -2.04296875, 'rewards/accuracies': 0.8812500238418579, 'rewards/margins': 3.3882813453674316, 'logps/chosen': -289.75, 'logps/rejected': -217.85000610351562, 'logits/chosen': -7.565625190734863, 'logits/rejected': -7.425000190734863, 'epoch': 0.79}
{'loss': 0.3033, 'grad_norm': 31.968891143798828, 'learning_rate': 3.1677675033025097e-07, 'rewards/chosen': 1.010839819908142, 'rewards/rejected': -1.978124976158142, 'rewards/accuracies': 0.875, 'rewards/margins': 2.987499952316284, 'logps/chosen': -256.79998779296875, 'logps/rejected': -167.89999389648438, 'logits/chosen': -7.650000095367432, 'logits/rejected': -7.040625095367432, 'epoch': 0.79}
{'loss': 0.3037, 'grad_norm': 20.881811141967773, 'learning_rate': 3.1941875825627477e-07, 'rewards/chosen': 0.664172351360321, 'rewards/rejected': -2.791796922683716, 'rewards/accuracies': 0.8500000238418579, 'rewards/margins': 3.453906297683716, 'logps/chosen': -224.3000030517578, 'logps/rejected': -157.89999389648438, 'logits/chosen': -7.581250190734863, 'logits/rejected': -7.287499904632568, 'epoch': 0.8}
{'loss': 0.2796, 'grad_norm': 8.059383392333984, 'learning_rate': 3.220607661822985e-07, 'rewards/chosen': 1.4521484375, 'rewards/rejected': -1.8078124523162842, 'rewards/accuracies': 0.875, 'rewards/margins': 3.258593797683716, 'logps/chosen': -324.6499938964844, 'logps/rejected': -202.1999969482422, 'logits/chosen': -7.506249904632568, 'logits/rejected': -7.115624904632568, 'epoch': 0.81}
{'loss': 0.2581, 'grad_norm': 12.556819915771484, 'learning_rate': 3.247027741083223e-07, 'rewards/chosen': 1.808984398841858, 'rewards/rejected': -1.864843726158142, 'rewards/accuracies': 0.8999999761581421, 'rewards/margins': 3.6781249046325684, 'logps/chosen': -336.54998779296875, 'logps/rejected': -269.75, 'logits/chosen': -7.46875, 'logits/rejected': -7.159375190734863, 'epoch': 0.81}
{'loss': 0.3291, 'grad_norm': 31.662721633911133, 'learning_rate': 3.273447820343461e-07, 'rewards/chosen': 2.030566453933716, 'rewards/rejected': -1.932031273841858, 'rewards/accuracies': 0.831250011920929, 'rewards/margins': 3.9625000953674316, 'logps/chosen': -419.54998779296875, 'logps/rejected': -239.14999389648438, 'logits/chosen': -7.59375, 'logits/rejected': -7.150000095367432, 'epoch': 0.82}
{'loss': 0.3458, 'grad_norm': 39.268226623535156, 'learning_rate': 3.299867899603699e-07, 'rewards/chosen': 0.8206542730331421, 'rewards/rejected': -2.092968702316284, 'rewards/accuracies': 0.8500000238418579, 'rewards/margins': 2.914843797683716, 'logps/chosen': -224.39999389648438, 'logps/rejected': -168.9499969482422, 'logits/chosen': -7.828125, 'logits/rejected': -7.418749809265137, 'epoch': 0.83}
{'loss': 0.3538, 'grad_norm': 23.33209991455078, 'learning_rate': 3.326287978863937e-07, 'rewards/chosen': 0.39591675996780396, 'rewards/rejected': -2.578125, 'rewards/accuracies': 0.8062499761581421, 'rewards/margins': 2.9789061546325684, 'logps/chosen': -198.39999389648438, 'logps/rejected': -159.10000610351562, 'logits/chosen': -7.900000095367432, 'logits/rejected': -7.534375190734863, 'epoch': 0.83}
{'loss': 0.3466, 'grad_norm': 27.75523567199707, 'learning_rate': 3.352708058124174e-07, 'rewards/chosen': 1.0834228992462158, 'rewards/rejected': -1.9835937023162842, 'rewards/accuracies': 0.831250011920929, 'rewards/margins': 3.069531202316284, 'logps/chosen': -296.1000061035156, 'logps/rejected': -152.89999389648438, 'logits/chosen': -7.768750190734863, 'logits/rejected': -7.481249809265137, 'epoch': 0.84}
{'loss': 0.2928, 'grad_norm': 13.898991584777832, 'learning_rate': 3.379128137384412e-07, 'rewards/chosen': 1.5526611804962158, 'rewards/rejected': -2.4453125, 'rewards/accuracies': 0.856249988079071, 'rewards/margins': 3.99609375, 'logps/chosen': -344.04998779296875, 'logps/rejected': -204.60000610351562, 'logits/chosen': -7.675000190734863, 'logits/rejected': -7.409375190734863, 'epoch': 0.84}
{'loss': 0.2954, 'grad_norm': 16.318452835083008, 'learning_rate': 3.40554821664465e-07, 'rewards/chosen': 1.380615234375, 'rewards/rejected': -4.443261623382568, 'rewards/accuracies': 0.875, 'rewards/margins': 5.821875095367432, 'logps/chosen': -333.79998779296875, 'logps/rejected': -217.35000610351562, 'logits/chosen': -7.731249809265137, 'logits/rejected': -7.296875, 'epoch': 0.85}
{'loss': 0.3118, 'grad_norm': 18.770265579223633, 'learning_rate': 3.4319682959048873e-07, 'rewards/chosen': 0.718902587890625, 'rewards/rejected': -3.043750047683716, 'rewards/accuracies': 0.8812500238418579, 'rewards/margins': 3.765625, 'logps/chosen': -227.75, 'logps/rejected': -118.75, 'logits/chosen': -7.881249904632568, 'logits/rejected': -7.546875, 'epoch': 0.86}
{'loss': 0.2724, 'grad_norm': 13.370142936706543, 'learning_rate': 3.4583883751651253e-07, 'rewards/chosen': 0.93115234375, 'rewards/rejected': -2.9710936546325684, 'rewards/accuracies': 0.8687499761581421, 'rewards/margins': 3.9000000953674316, 'logps/chosen': -221.10000610351562, 'logps/rejected': -158.5500030517578, 'logits/chosen': -7.9375, 'logits/rejected': -7.396874904632568, 'epoch': 0.86}
{'loss': 0.3711, 'grad_norm': 16.350067138671875, 'learning_rate': 3.484808454425363e-07, 'rewards/chosen': 0.8715575933456421, 'rewards/rejected': -2.522656202316284, 'rewards/accuracies': 0.8374999761581421, 'rewards/margins': 3.39453125, 'logps/chosen': -236.9499969482422, 'logps/rejected': -169.5500030517578, 'logits/chosen': -7.837500095367432, 'logits/rejected': -7.428124904632568, 'epoch': 0.87}
{'loss': 0.3433, 'grad_norm': 13.350178718566895, 'learning_rate': 3.511228533685601e-07, 'rewards/chosen': 0.5968993902206421, 'rewards/rejected': -1.9542968273162842, 'rewards/accuracies': 0.8500000238418579, 'rewards/margins': 2.5531249046325684, 'logps/chosen': -180.85000610351562, 'logps/rejected': -149.0500030517578, 'logits/chosen': -7.865624904632568, 'logits/rejected': -7.640625, 'epoch': 0.88}
{'loss': 0.2584, 'grad_norm': 18.108491897583008, 'learning_rate': 3.537648612945839e-07, 'rewards/chosen': 1.7532227039337158, 'rewards/rejected': -3.2093749046325684, 'rewards/accuracies': 0.90625, 'rewards/margins': 4.970312595367432, 'logps/chosen': -396.8999938964844, 'logps/rejected': -228.8000030517578, 'logits/chosen': -7.543749809265137, 'logits/rejected': -7.412499904632568, 'epoch': 0.88}
{'loss': 0.3492, 'grad_norm': 17.498531341552734, 'learning_rate': 3.5640686922060764e-07, 'rewards/chosen': 1.7859375476837158, 'rewards/rejected': -2.1695313453674316, 'rewards/accuracies': 0.824999988079071, 'rewards/margins': 3.95703125, 'logps/chosen': -374.25, 'logps/rejected': -230.5, 'logits/chosen': -7.631249904632568, 'logits/rejected': -7.337500095367432, 'epoch': 0.89}
{'loss': 0.3268, 'grad_norm': 10.655189514160156, 'learning_rate': 3.5904887714663144e-07, 'rewards/chosen': 1.699609398841858, 'rewards/rejected': -2.4458985328674316, 'rewards/accuracies': 0.862500011920929, 'rewards/margins': 4.151562690734863, 'logps/chosen': -352.1000061035156, 'logps/rejected': -218.35000610351562, 'logits/chosen': -7.684374809265137, 'logits/rejected': -7.353125095367432, 'epoch': 0.9}
{'loss': 0.3189, 'grad_norm': 20.963659286499023, 'learning_rate': 3.6169088507265524e-07, 'rewards/chosen': 1.0435059070587158, 'rewards/rejected': -2.430859327316284, 'rewards/accuracies': 0.824999988079071, 'rewards/margins': 3.471874952316284, 'logps/chosen': -221.25, 'logps/rejected': -145.1999969482422, 'logits/chosen': -7.959374904632568, 'logits/rejected': -7.484375, 'epoch': 0.9}
{'loss': 0.2437, 'grad_norm': 11.574771881103516, 'learning_rate': 3.64332892998679e-07, 'rewards/chosen': 1.5092284679412842, 'rewards/rejected': -2.9234375953674316, 'rewards/accuracies': 0.9125000238418579, 'rewards/margins': 4.432812690734863, 'logps/chosen': -273.6499938964844, 'logps/rejected': -140.0, 'logits/chosen': -7.831250190734863, 'logits/rejected': -7.368750095367432, 'epoch': 0.91}
{'loss': 0.2788, 'grad_norm': 23.965991973876953, 'learning_rate': 3.669749009247028e-07, 'rewards/chosen': 2.442626953125, 'rewards/rejected': -2.3197264671325684, 'rewards/accuracies': 0.862500011920929, 'rewards/margins': 4.760937690734863, 'logps/chosen': -447.0, 'logps/rejected': -268.75, 'logits/chosen': -7.578125, 'logits/rejected': -7.253125190734863, 'epoch': 0.92}
{'loss': 0.3168, 'grad_norm': 12.984183311462402, 'learning_rate': 3.696169088507265e-07, 'rewards/chosen': 1.016748070716858, 'rewards/rejected': -3.2269530296325684, 'rewards/accuracies': 0.8187500238418579, 'rewards/margins': 4.239062309265137, 'logps/chosen': -231.10000610351562, 'logps/rejected': -143.0500030517578, 'logits/chosen': -8.009374618530273, 'logits/rejected': -7.515625, 'epoch': 0.92}
{'loss': 0.2361, 'grad_norm': 16.984331130981445, 'learning_rate': 3.722589167767503e-07, 'rewards/chosen': 0.48405760526657104, 'rewards/rejected': -3.924999952316284, 'rewards/accuracies': 0.887499988079071, 'rewards/margins': 4.410937309265137, 'logps/chosen': -179.02499389648438, 'logps/rejected': -127.19999694824219, 'logits/chosen': -8.056249618530273, 'logits/rejected': -7.556250095367432, 'epoch': 0.93}
{'loss': 0.3164, 'grad_norm': 17.08621597290039, 'learning_rate': 3.749009247027741e-07, 'rewards/chosen': 0.8781493902206421, 'rewards/rejected': -2.7210936546325684, 'rewards/accuracies': 0.862500011920929, 'rewards/margins': 3.5960936546325684, 'logps/chosen': -229.8000030517578, 'logps/rejected': -168.39999389648438, 'logits/chosen': -8.096875190734863, 'logits/rejected': -7.546875, 'epoch': 0.94}
{'loss': 0.2972, 'grad_norm': 18.861242294311523, 'learning_rate': 3.7754293262879785e-07, 'rewards/chosen': 0.831787109375, 'rewards/rejected': -2.5953125953674316, 'rewards/accuracies': 0.84375, 'rewards/margins': 3.426562547683716, 'logps/chosen': -203.14999389648438, 'logps/rejected': -183.10000610351562, 'logits/chosen': -8.100000381469727, 'logits/rejected': -7.559374809265137, 'epoch': 0.94}
{'loss': 0.3491, 'grad_norm': 21.174701690673828, 'learning_rate': 3.8018494055482165e-07, 'rewards/chosen': 1.297155737876892, 'rewards/rejected': -2.3671875, 'rewards/accuracies': 0.8500000238418579, 'rewards/margins': 3.671093702316284, 'logps/chosen': -283.45001220703125, 'logps/rejected': -172.75, 'logits/chosen': -7.978125095367432, 'logits/rejected': -7.662499904632568, 'epoch': 0.95}
{'loss': 0.273, 'grad_norm': 6.994947910308838, 'learning_rate': 3.828269484808454e-07, 'rewards/chosen': 1.5587158203125, 'rewards/rejected': -2.801562547683716, 'rewards/accuracies': 0.862500011920929, 'rewards/margins': 4.357812404632568, 'logps/chosen': -300.29998779296875, 'logps/rejected': -210.10000610351562, 'logits/chosen': -7.934374809265137, 'logits/rejected': -7.543749809265137, 'epoch': 0.96}
{'loss': 0.3005, 'grad_norm': 21.789608001708984, 'learning_rate': 3.854689564068692e-07, 'rewards/chosen': 1.095922827720642, 'rewards/rejected': -3.28515625, 'rewards/accuracies': 0.8500000238418579, 'rewards/margins': 4.379687309265137, 'logps/chosen': -240.3000030517578, 'logps/rejected': -183.9499969482422, 'logits/chosen': -8.09375, 'logits/rejected': -7.693749904632568, 'epoch': 0.96}
{'loss': 0.3453, 'grad_norm': 17.593690872192383, 'learning_rate': 3.88110964332893e-07, 'rewards/chosen': 0.6027740240097046, 'rewards/rejected': -3.176562547683716, 'rewards/accuracies': 0.8687499761581421, 'rewards/margins': 3.780468702316284, 'logps/chosen': -204.3000030517578, 'logps/rejected': -165.0500030517578, 'logits/chosen': -8.081250190734863, 'logits/rejected': -7.659375190734863, 'epoch': 0.97}
{'loss': 0.2837, 'grad_norm': 15.08324146270752, 'learning_rate': 3.9075297225891675e-07, 'rewards/chosen': 1.9964172840118408, 'rewards/rejected': -3.2777342796325684, 'rewards/accuracies': 0.84375, 'rewards/margins': 5.271874904632568, 'logps/chosen': -375.45001220703125, 'logps/rejected': -216.0500030517578, 'logits/chosen': -8.050000190734863, 'logits/rejected': -7.706250190734863, 'epoch': 0.98}
{'loss': 0.3098, 'grad_norm': 15.770050048828125, 'learning_rate': 3.9339498018494056e-07, 'rewards/chosen': 1.4274718761444092, 'rewards/rejected': -2.839062452316284, 'rewards/accuracies': 0.862500011920929, 'rewards/margins': 4.265625, 'logps/chosen': -286.04998779296875, 'logps/rejected': -166.0500030517578, 'logits/chosen': -7.928124904632568, 'logits/rejected': -7.574999809265137, 'epoch': 0.98}
{'loss': 0.263, 'grad_norm': 18.80474090576172, 'learning_rate': 3.9603698811096436e-07, 'rewards/chosen': 0.759228527545929, 'rewards/rejected': -3.9000000953674316, 'rewards/accuracies': 0.875, 'rewards/margins': 4.65625, 'logps/chosen': -225.85000610351562, 'logps/rejected': -139.75, 'logits/chosen': -8.165624618530273, 'logits/rejected': -7.662499904632568, 'epoch': 0.99}
{'loss': 0.2945, 'grad_norm': 17.416894912719727, 'learning_rate': 3.986789960369881e-07, 'rewards/chosen': 2.3429932594299316, 'rewards/rejected': -1.845117211341858, 'rewards/accuracies': 0.862500011920929, 'rewards/margins': 4.186718940734863, 'logps/chosen': -390.8999938964844, 'logps/rejected': -207.64999389648438, 'logits/chosen': -7.753125190734863, 'logits/rejected': -7.553124904632568, 'epoch': 1.0}
  warnings.warn(                               
{'eval_loss': 0.3821867108345032, 'eval_runtime': 80.2729, 'eval_samples_per_second': 11.872, 'eval_steps_per_second': 0.747, 'eval_rewards/chosen': 1.677949070930481, 'eval_rewards/rejected': -2.4864258766174316, 'eval_rewards/accuracies': 0.8209490180015564, 'eval_rewards/margins': 4.161259174346924, 'eval_logps/chosen': -360.7916564941406, 'eval_logps/rejected': -176.81666564941406, 'eval_logits/chosen': -7.730208396911621, 'eval_logits/rejected': -7.973437309265137, 'epoch': 1.0}
                                                        
{'loss': 0.2703, 'grad_norm': 23.858476638793945, 'learning_rate': 3.9999758281762587e-07, 'rewards/chosen': 3.36767578125, 'rewards/rejected': -2.479687452316284, 'rewards/accuracies': 0.8791666030883789, 'rewards/margins': 5.849218845367432, 'logps/chosen': -569.5999755859375, 'logps/rejected': -220.75, 'logits/chosen': -7.603125095367432, 'logits/rejected': -7.431250095367432, 'epoch': 1.0}
{'loss': 0.2748, 'grad_norm': 18.700801849365234, 'learning_rate': 3.9997824574814905e-07, 'rewards/chosen': 2.576855421066284, 'rewards/rejected': -2.7953124046325684, 'rewards/accuracies': 0.862500011920929, 'rewards/margins': 5.374218940734863, 'logps/chosen': -447.6499938964844, 'logps/rejected': -224.25, 'logits/chosen': -7.834374904632568, 'logits/rejected': -7.340624809265137, 'epoch': 1.01}
{'loss': 0.2231, 'grad_norm': 10.892759323120117, 'learning_rate': 3.9993957368656923e-07, 'rewards/chosen': 1.172387719154358, 'rewards/rejected': -4.03125, 'rewards/accuracies': 0.893750011920929, 'rewards/margins': 5.202343940734863, 'logps/chosen': -254.625, 'logps/rejected': -191.0500030517578, 'logits/chosen': -8.159375190734863, 'logits/rejected': -7.878125190734863, 'epoch': 1.02}
{'loss': 0.2433, 'grad_norm': 22.010774612426758, 'learning_rate': 3.998815707874108e-07, 'rewards/chosen': 1.735009789466858, 'rewards/rejected': -3.438281297683716, 'rewards/accuracies': 0.893750011920929, 'rewards/margins': 5.170312404632568, 'logps/chosen': -306.45001220703125, 'logps/rejected': -203.75, 'logits/chosen': -8.084375381469727, 'logits/rejected': -7.637499809265137, 'epoch': 1.02}
{'loss': 0.2413, 'grad_norm': 8.131814002990723, 'learning_rate': 3.998042432819023e-07, 'rewards/chosen': 2.0244383811950684, 'rewards/rejected': -3.5289063453674316, 'rewards/accuracies': 0.8812500238418579, 'rewards/margins': 5.5546875, 'logps/chosen': -349.75, 'logps/rejected': -230.89999389648438, 'logits/chosen': -7.993750095367432, 'logits/rejected': -7.653124809265137, 'epoch': 1.03}
{'loss': 0.2634, 'grad_norm': 23.054622650146484, 'learning_rate': 3.997075994773073e-07, 'rewards/chosen': 1.297552466392517, 'rewards/rejected': -3.524609327316284, 'rewards/accuracies': 0.887499988079071, 'rewards/margins': 4.823437690734863, 'logps/chosen': -289.75, 'logps/rejected': -193.39999389648438, 'logits/chosen': -8.231249809265137, 'logits/rejected': -7.759375095367432, 'epoch': 1.04}
{'loss': 0.2245, 'grad_norm': 28.066577911376953, 'learning_rate': 3.995916497560316e-07, 'rewards/chosen': 0.454934686422348, 'rewards/rejected': -4.2724609375, 'rewards/accuracies': 0.893750011920929, 'rewards/margins': 4.728125095367432, 'logps/chosen': -187.8000030517578, 'logps/rejected': -136.1999969482422, 'logits/chosen': -8.5, 'logits/rejected': -7.953125, 'epoch': 1.04}
{'loss': 0.2234, 'grad_norm': 10.674177169799805, 'learning_rate': 3.994564065745081e-07, 'rewards/chosen': 0.3944335877895355, 'rewards/rejected': -5.107812404632568, 'rewards/accuracies': 0.9125000238418579, 'rewards/margins': 5.496874809265137, 'logps/chosen': -173.0500030517578, 'logps/rejected': -138.9499969482422, 'logits/chosen': -8.300000190734863, 'logits/rejected': -7.787499904632568, 'epoch': 1.05}
{'loss': 0.2851, 'grad_norm': 10.554580688476562, 'learning_rate': 3.993018844618587e-07, 'rewards/chosen': 0.973095715045929, 'rewards/rejected': -4.565625190734863, 'rewards/accuracies': 0.856249988079071, 'rewards/margins': 5.534375190734863, 'logps/chosen': -231.5500030517578, 'logps/rejected': -188.5, 'logits/chosen': -8.481249809265137, 'logits/rejected': -7.699999809265137, 'epoch': 1.06}
{'loss': 0.2589, 'grad_norm': 26.667329788208008, 'learning_rate': 3.99128100018333e-07, 'rewards/chosen': 1.9651367664337158, 'rewards/rejected': -3.796875, 'rewards/accuracies': 0.875, 'rewards/margins': 5.762499809265137, 'logps/chosen': -359.8500061035156, 'logps/rejected': -202.5500030517578, 'logits/chosen': -8.021875381469727, 'logits/rejected': -7.634375095367432, 'epoch': 1.06}
{'loss': 0.2141, 'grad_norm': 16.961389541625977, 'learning_rate': 3.989350719135254e-07, 'rewards/chosen': 1.850244164466858, 'rewards/rejected': -3.9242186546325684, 'rewards/accuracies': 0.9312499761581421, 'rewards/margins': 5.7734375, 'logps/chosen': -384.20001220703125, 'logps/rejected': -264.6000061035156, 'logits/chosen': -7.990624904632568, 'logits/rejected': -7.621874809265137, 'epoch': 1.07}
{'loss': 0.3089, 'grad_norm': 7.609827518463135, 'learning_rate': 3.9872282088436934e-07, 'rewards/chosen': 0.5777343511581421, 'rewards/rejected': -5.165625095367432, 'rewards/accuracies': 0.862500011920929, 'rewards/margins': 5.745312690734863, 'logps/chosen': -239.0, 'logps/rejected': -151.89999389648438, 'logits/chosen': -8.324999809265137, 'logits/rejected': -7.915625095367432, 'epoch': 1.08}
{'loss': 0.2691, 'grad_norm': 14.69938850402832, 'learning_rate': 3.984913697329092e-07, 'rewards/chosen': 0.746826171875, 'rewards/rejected': -4.585546970367432, 'rewards/accuracies': 0.893750011920929, 'rewards/margins': 5.324999809265137, 'logps/chosen': -245.4499969482422, 'logps/rejected': -188.0, 'logits/chosen': -8.215624809265137, 'logits/rejected': -7.715624809265137, 'epoch': 1.08}
{'loss': 0.3111, 'grad_norm': 12.061403274536133, 'learning_rate': 3.9824074332385113e-07, 'rewards/chosen': 0.37297362089157104, 'rewards/rejected': -3.801562547683716, 'rewards/accuracies': 0.8374999761581421, 'rewards/margins': 4.173437595367432, 'logps/chosen': -172.3249969482422, 'logps/rejected': -141.39999389648438, 'logits/chosen': -8.331250190734863, 'logits/rejected': -7.559374809265137, 'epoch': 1.09}
{'loss': 0.2978, 'grad_norm': 27.753904342651367, 'learning_rate': 3.9797096858189165e-07, 'rewards/chosen': 1.673608422279358, 'rewards/rejected': -4.803906440734863, 'rewards/accuracies': 0.8999999761581421, 'rewards/margins': 6.482812404632568, 'logps/chosen': -320.1000061035156, 'logps/rejected': -197.60000610351562, 'logits/chosen': -8.206250190734863, 'logits/rejected': -7.650000095367432, 'epoch': 1.1}
{'loss': 0.2349, 'grad_norm': 16.642396926879883, 'learning_rate': 3.976820744888251e-07, 'rewards/chosen': 1.0671875476837158, 'rewards/rejected': -4.518750190734863, 'rewards/accuracies': 0.8812500238418579, 'rewards/margins': 5.5859375, 'logps/chosen': -259.45001220703125, 'logps/rejected': -186.75, 'logits/chosen': -8.225000381469727, 'logits/rejected': -7.671875, 'epoch': 1.1}
{'loss': 0.2677, 'grad_norm': 14.383955955505371, 'learning_rate': 3.9737409208043016e-07, 'rewards/chosen': 1.2346680164337158, 'rewards/rejected': -6.287499904632568, 'rewards/accuracies': 0.893750011920929, 'rewards/margins': 7.521874904632568, 'logps/chosen': -315.20001220703125, 'logps/rejected': -182.5500030517578, 'logits/chosen': -8.118749618530273, 'logits/rejected': -7.693749904632568, 'epoch': 1.11}
{'loss': 0.2413, 'grad_norm': 34.946659088134766, 'learning_rate': 3.9704705444313575e-07, 'rewards/chosen': 1.2854812145233154, 'rewards/rejected': -4.084765434265137, 'rewards/accuracies': 0.887499988079071, 'rewards/margins': 5.368750095367432, 'logps/chosen': -276.75, 'logps/rejected': -193.10000610351562, 'logits/chosen': -8.143750190734863, 'logits/rejected': -7.771874904632568, 'epoch': 1.12}
{'loss': 0.2602, 'grad_norm': 8.326783180236816, 'learning_rate': 3.967009967104665e-07, 'rewards/chosen': 1.978051781654358, 'rewards/rejected': -3.942187547683716, 'rewards/accuracies': 0.875, 'rewards/margins': 5.918749809265137, 'logps/chosen': -345.45001220703125, 'logps/rejected': -218.25, 'logits/chosen': -7.96875, 'logits/rejected': -7.634375095367432, 'epoch': 1.12}
{'loss': 0.2345, 'grad_norm': 9.107390403747559, 'learning_rate': 3.963359560592685e-07, 'rewards/chosen': 1.974365234375, 'rewards/rejected': -4.1318359375, 'rewards/accuracies': 0.9312499761581421, 'rewards/margins': 6.1015625, 'logps/chosen': -370.25, 'logps/rejected': -263.75, 'logits/chosen': -8.040624618530273, 'logits/rejected': -7.528124809265137, 'epoch': 1.13}
{'loss': 0.25, 'grad_norm': 43.9748649597168, 'learning_rate': 3.9595197170571513e-07, 'rewards/chosen': 0.841534435749054, 'rewards/rejected': -4.522265434265137, 'rewards/accuracies': 0.893750011920929, 'rewards/margins': 5.362500190734863, 'logps/chosen': -207.25, 'logps/rejected': -163.89999389648438, 'logits/chosen': -8.403124809265137, 'logits/rejected': -7.837500095367432, 'epoch': 1.14}
{'loss': 0.2793, 'grad_norm': 24.50682830810547, 'learning_rate': 3.955490849010945e-07, 'rewards/chosen': 2.2183594703674316, 'rewards/rejected': -4.903124809265137, 'rewards/accuracies': 0.8812500238418579, 'rewards/margins': 7.118750095367432, 'logps/chosen': -386.2250061035156, 'logps/rejected': -243.6999969482422, 'logits/chosen': -8.253125190734863, 'logits/rejected': -7.662499904632568, 'epoch': 1.14}
{'loss': 0.2399, 'grad_norm': 12.972339630126953, 'learning_rate': 3.951273389273773e-07, 'rewards/chosen': 1.3723876476287842, 'rewards/rejected': -4.3515625, 'rewards/accuracies': 0.9125000238418579, 'rewards/margins': 5.715624809265137, 'logps/chosen': -282.75, 'logps/rejected': -225.5500030517578, 'logits/chosen': -8.293749809265137, 'logits/rejected': -7.853125095367432, 'epoch': 1.15}
{'loss': 0.238, 'grad_norm': 16.59055519104004, 'learning_rate': 3.946867790925676e-07, 'rewards/chosen': 0.7687133550643921, 'rewards/rejected': -5.424218654632568, 'rewards/accuracies': 0.8999999761581421, 'rewards/margins': 6.1953125, 'logps/chosen': -212.3000030517578, 'logps/rejected': -209.0500030517578, 'logits/chosen': -8.534375190734863, 'logits/rejected': -7.890625, 'epoch': 1.16}
{'loss': 0.2673, 'grad_norm': 6.250100612640381, 'learning_rate': 3.9422745272583505e-07, 'rewards/chosen': 0.6409271359443665, 'rewards/rejected': -4.662499904632568, 'rewards/accuracies': 0.856249988079071, 'rewards/margins': 5.309374809265137, 'logps/chosen': -188.85000610351562, 'logps/rejected': -139.25, 'logits/chosen': -8.443750381469727, 'logits/rejected': -7.840624809265137, 'epoch': 1.16}
{'loss': 0.2401, 'grad_norm': 13.552458763122559, 'learning_rate': 3.9374940917243035e-07, 'rewards/chosen': 1.2024962902069092, 'rewards/rejected': -4.287499904632568, 'rewards/accuracies': 0.9125000238418579, 'rewards/margins': 5.495312690734863, 'logps/chosen': -278.45001220703125, 'logps/rejected': -201.3000030517578, 'logits/chosen': -8.265625, 'logits/rejected': -7.809374809265137, 'epoch': 1.17}
