  0%|          | 0/1605 [00:00<?, ?it/s]`use_cache=True` is incompatible with gradient checkpointing. Setting `use_cache=False`.
/usr/local/lib/python3.10/dist-packages/torch/utils/checkpoint.py:87: UserWarning: None of the inputs have requires_grad=True. Gradients will be None
  warnings.warn(
                                                   
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 0.0, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4416.0, 'logps/rejected': -3968.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.0}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 5.394675385333956e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5664.0, 'logps/rejected': -5520.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.15}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 5.464736104624007e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4960.0, 'logps/rejected': -4528.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.15}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 5.534796823914059e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4880.0, 'logps/rejected': -4344.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.15}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 5.6048575432041096e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6896.0, 'logps/rejected': -5824.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.15}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 5.674918262494162e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -7312.0, 'logps/rejected': -5584.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.15}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 5.744978981784213e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5184.0, 'logps/rejected': -5056.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.15}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 5.815039701074264e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4144.0, 'logps/rejected': -3936.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.16}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 5.885100420364316e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5264.0, 'logps/rejected': -5312.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.16}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 5.955161139654366e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5888.0, 'logps/rejected': -3680.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.16}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 6.025221858944418e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4752.0, 'logps/rejected': -4608.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.16}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 6.09528257823447e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5072.0, 'logps/rejected': -3728.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.16}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 6.165343297524521e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6128.0, 'logps/rejected': -6320.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.17}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 6.2354040168145725e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5552.0, 'logps/rejected': -5224.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.17}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 6.305464736104624e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5520.0, 'logps/rejected': -5360.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.17}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 6.375525455394675e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5984.0, 'logps/rejected': -5408.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.17}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 6.445586174684726e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4448.0, 'logps/rejected': -4288.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.17}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 6.5156468939747786e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5128.0, 'logps/rejected': -4168.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.18}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 6.585707613264829e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6176.0, 'logps/rejected': -5248.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.18}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 6.655768332554881e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5280.0, 'logps/rejected': -5056.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.18}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 6.725829051844932e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6352.0, 'logps/rejected': -5744.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.18}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 6.795889771134983e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6048.0, 'logps/rejected': -4304.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.18}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 6.8659504904250345e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5736.0, 'logps/rejected': -5208.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.18}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 6.936011209715087e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -3976.0, 'logps/rejected': -3608.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.19}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 7.0060719290051376e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5736.0, 'logps/rejected': -4768.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.19}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 7.076132648295189e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4416.0, 'logps/rejected': -4256.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.19}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 7.146193367585241e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6000.0, 'logps/rejected': -4784.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.19}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 7.216254086875291e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4448.0, 'logps/rejected': -4504.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.19}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 7.286314806165343e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -7248.0, 'logps/rejected': -6128.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.2}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 7.3563755254553935e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5808.0, 'logps/rejected': -5968.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.2}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 7.426436244745446e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5232.0, 'logps/rejected': -4464.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.2}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 7.496496964035497e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5296.0, 'logps/rejected': -5248.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.2}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 7.566557683325548e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4848.0, 'logps/rejected': -4040.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.2}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 7.6366184026156e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4256.0, 'logps/rejected': -3872.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.21}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 7.706679121905651e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6048.0, 'logps/rejected': -5360.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.21}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 7.776739841195703e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4848.0, 'logps/rejected': -4224.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.21}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 7.846800560485754e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5472.0, 'logps/rejected': -4416.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.21}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 7.916861279775806e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6256.0, 'logps/rejected': -4848.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.21}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 7.986921999065856e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5600.0, 'logps/rejected': -5056.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.21}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 8.056982718355909e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5568.0, 'logps/rejected': -4072.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.22}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 8.12704343764596e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6432.0, 'logps/rejected': -6384.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.22}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 8.19710415693601e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -8000.0, 'logps/rejected': -6272.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.22}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 8.267164876226062e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5344.0, 'logps/rejected': -4320.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.22}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 8.337225595516113e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -7152.0, 'logps/rejected': -7520.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.22}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 8.407286314806165e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4576.0, 'logps/rejected': -3912.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.23}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 8.477347034096216e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5472.0, 'logps/rejected': -4864.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.23}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 8.547407753386268e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5856.0, 'logps/rejected': -5280.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.23}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 8.61746847267632e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5056.0, 'logps/rejected': -5392.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.23}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 8.687529191966371e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -7008.0, 'logps/rejected': -5728.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.23}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 8.757589911256422e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -3904.0, 'logps/rejected': -3392.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.24}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 8.827650630546472e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -7056.0, 'logps/rejected': -5024.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.24}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 8.897711349836525e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4936.0, 'logps/rejected': -4512.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.24}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 8.967772069126575e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6304.0, 'logps/rejected': -5520.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.24}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 9.037832788416627e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4624.0, 'logps/rejected': -4576.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.24}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 9.107893507706678e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4576.0, 'logps/rejected': -4448.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.24}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 9.17795422699673e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -3544.0, 'logps/rejected': -2844.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.25}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 9.248014946286781e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6048.0, 'logps/rejected': -5696.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.25}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 9.318075665576833e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -7440.0, 'logps/rejected': -6640.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.25}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 9.388136384866884e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5664.0, 'logps/rejected': -5216.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.25}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 9.458197104156936e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6616.0, 'logps/rejected': -4704.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.25}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 9.528257823446986e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -7600.0, 'logps/rejected': -6976.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.26}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 9.598318542737039e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5808.0, 'logps/rejected': -5344.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.26}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 9.66837926202709e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5696.0, 'logps/rejected': -4272.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.26}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 9.73843998131714e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4632.0, 'logps/rejected': -3992.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.26}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 9.808500700607194e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5760.0, 'logps/rejected': -5520.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.26}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 9.878561419897243e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6048.0, 'logps/rejected': -4656.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.27}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 9.948622139187295e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5520.0, 'logps/rejected': -5232.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.27}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.0018682858477348e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5568.0, 'logps/rejected': -5472.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.27}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.0088743577767398e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4848.0, 'logps/rejected': -4752.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.27}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.015880429705745e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5584.0, 'logps/rejected': -5024.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.27}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.0228865016347501e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4416.0, 'logps/rejected': -4320.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.27}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.0298925735637553e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6064.0, 'logps/rejected': -4576.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.28}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.0368986454927602e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6784.0, 'logps/rejected': -6288.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.28}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.0439047174217656e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -7072.0, 'logps/rejected': -6048.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.28}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.0509107893507707e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5936.0, 'logps/rejected': -4480.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.28}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.0579168612797757e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4160.0, 'logps/rejected': -3984.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.28}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.064922933208781e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5600.0, 'logps/rejected': -4400.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.29}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.071929005137786e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6448.0, 'logps/rejected': -5536.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.29}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 1.0789350770667912e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -3768.0, 'logps/rejected': -3808.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.29}
