  0%|          | 0/795 [00:00<?, ?it/s]`use_cache=True` is incompatible with gradient checkpointing. Setting `use_cache=False`.
/usr/local/lib/python3.10/dist-packages/torch/utils/checkpoint.py:87: UserWarning: None of the inputs have requires_grad=True. Gradients will be None
  warnings.warn(
                                                       
{'loss': 0.6914, 'grad_norm': 556.3941650390625, 'learning_rate': 2.857142857142857e-08, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -1780.0, 'logps/rejected': -1484.0, 'logits/chosen': -1.96875, 'logits/rejected': nan, 'epoch': 0.0}
{'loss': 0.9888, 'grad_norm': 200.8388214111328, 'learning_rate': 1.9998648097548083e-06, 'rewards/chosen': 9.5625, 'rewards/rejected': 6.5, 'rewards/accuracies': 0.1875, 'rewards/margins': 3.0546875, 'logps/chosen': -1744.0, 'logps/rejected': -1644.0, 'logits/chosen': nan, 'logits/rejected': -2.328125, 'epoch': 0.28}
{'loss': 0.8927, 'grad_norm': 155.47332763671875, 'learning_rate': 1.9997887682166357e-06, 'rewards/chosen': 9.53125, 'rewards/rejected': 7.296875, 'rewards/accuracies': 0.265625, 'rewards/margins': 2.197265625, 'logps/chosen': -1644.0, 'logps/rejected': -1380.0, 'logits/chosen': -1.3125, 'logits/rejected': nan, 'epoch': 0.28}
{'loss': 0.8304, 'grad_norm': 154.3552703857422, 'learning_rate': 1.9996958314674456e-06, 'rewards/chosen': 10.0, 'rewards/rejected': 8.0, 'rewards/accuracies': 0.34375, 'rewards/margins': 1.98828125, 'logps/chosen': -1868.0, 'logps/rejected': -1756.0, 'logits/chosen': nan, 'logits/rejected': -1.875, 'epoch': 0.29}
{'loss': 0.8348, 'grad_norm': 162.26345825195312, 'learning_rate': 1.9995860012522983e-06, 'rewards/chosen': 8.1875, 'rewards/rejected': 3.828125, 'rewards/accuracies': 0.359375, 'rewards/margins': 4.34375, 'logps/chosen': -1628.0, 'logps/rejected': -1468.0, 'logits/chosen': -1.5078125, 'logits/rejected': nan, 'epoch': 0.29}
{'loss': 0.7511, 'grad_norm': 170.2545166015625, 'learning_rate': 1.999459279633461e-06, 'rewards/chosen': 6.109375, 'rewards/rejected': 2.62109375, 'rewards/accuracies': 0.40625, 'rewards/margins': 3.4921875, 'logps/chosen': -1632.0, 'logps/rejected': -1360.0, 'logits/chosen': -1.53125, 'logits/rejected': -2.0, 'epoch': 0.29}
{'loss': 1.0076, 'grad_norm': 251.06396484375, 'learning_rate': 1.999315668990369e-06, 'rewards/chosen': 5.875, 'rewards/rejected': 3.1875, 'rewards/accuracies': 0.25, 'rewards/margins': 2.6875, 'logps/chosen': -2108.0, 'logps/rejected': -1724.0, 'logits/chosen': -1.28515625, 'logits/rejected': -2.0703125, 'epoch': 0.3}
{'loss': 0.9508, 'grad_norm': 228.61236572265625, 'learning_rate': 1.999155172019579e-06, 'rewards/chosen': 2.8046875, 'rewards/rejected': 1.146484375, 'rewards/accuracies': 0.375, 'rewards/margins': 1.662109375, 'logps/chosen': -1320.0, 'logps/rejected': -1208.0, 'logits/chosen': -2.3984375, 'logits/rejected': nan, 'epoch': 0.3}
{'loss': 0.728, 'grad_norm': 169.85464477539062, 'learning_rate': 1.998977791734721e-06, 'rewards/chosen': 4.1640625, 'rewards/rejected': 2.390625, 'rewards/accuracies': 0.296875, 'rewards/margins': 1.7734375, 'logps/chosen': -1700.0, 'logps/rejected': -1288.0, 'logits/chosen': -1.41796875, 'logits/rejected': nan, 'epoch': 0.31}
{'loss': 1.1566, 'grad_norm': 225.8396453857422, 'learning_rate': 1.99878353146644e-06, 'rewards/chosen': 5.125, 'rewards/rejected': 2.9765625, 'rewards/accuracies': 0.296875, 'rewards/margins': 2.15625, 'logps/chosen': -1888.0, 'logps/rejected': -1776.0, 'logits/chosen': -2.3046875, 'logits/rejected': -2.6953125, 'epoch': 0.31}
{'loss': 0.8708, 'grad_norm': 314.5847473144531, 'learning_rate': 1.998572394862335e-06, 'rewards/chosen': 3.109375, 'rewards/rejected': 1.109375, 'rewards/accuracies': 0.3125, 'rewards/margins': 1.9921875, 'logps/chosen': -1680.0, 'logps/rejected': -1692.0, 'logits/chosen': nan, 'logits/rejected': -2.765625, 'epoch': 0.31}
{'loss': 1.1361, 'grad_norm': 192.8619842529297, 'learning_rate': 1.998344385886889e-06, 'rewards/chosen': 0.95703125, 'rewards/rejected': 0.384765625, 'rewards/accuracies': 0.234375, 'rewards/margins': 0.572265625, 'logps/chosen': -1768.0, 'logps/rejected': -1624.0, 'logits/chosen': nan, 'logits/rejected': -2.2265625, 'epoch': 0.32}
{'loss': 0.7457, 'grad_norm': 309.4185485839844, 'learning_rate': 1.9980995088213957e-06, 'rewards/chosen': -0.146484375, 'rewards/rejected': -1.560546875, 'rewards/accuracies': 0.375, 'rewards/margins': 1.4140625, 'logps/chosen': -1636.0, 'logps/rejected': -1400.0, 'logits/chosen': -1.8125, 'logits/rejected': -2.5, 'epoch': 0.32}
{'loss': 0.8807, 'grad_norm': 513.3330078125, 'learning_rate': 1.9978377682638782e-06, 'rewards/chosen': 0.12744140625, 'rewards/rejected': -0.5751953125, 'rewards/accuracies': 0.28125, 'rewards/margins': 0.701171875, 'logps/chosen': -1596.0, 'logps/rejected': -1261.0, 'logits/chosen': -2.5234375, 'logits/rejected': nan, 'epoch': 0.32}
{'loss': 0.8586, 'grad_norm': 217.46629333496094, 'learning_rate': 1.9975591691290033e-06, 'rewards/chosen': 2.828125, 'rewards/rejected': 1.634765625, 'rewards/accuracies': 0.234375, 'rewards/margins': 1.1953125, 'logps/chosen': -1624.0, 'logps/rejected': -1600.0, 'logits/chosen': -1.87109375, 'logits/rejected': -1.8515625, 'epoch': 0.33}
{'loss': 0.6119, 'grad_norm': 125.2011489868164, 'learning_rate': 1.997263716647989e-06, 'rewards/chosen': 5.265625, 'rewards/rejected': 2.6328125, 'rewards/accuracies': 0.328125, 'rewards/margins': 2.640625, 'logps/chosen': -1696.0, 'logps/rejected': -1386.0, 'logits/chosen': nan, 'logits/rejected': nan, 'epoch': 0.33}
{'loss': 1.1469, 'grad_norm': 204.0846710205078, 'learning_rate': 1.9969514163685064e-06, 'rewards/chosen': 6.9375, 'rewards/rejected': 5.65625, 'rewards/accuracies': 0.328125, 'rewards/margins': 1.28125, 'logps/chosen': -1616.0, 'logps/rejected': -1556.0, 'logits/chosen': -2.099609375, 'logits/rejected': -2.51953125, 'epoch': 0.34}
{'loss': 0.631, 'grad_norm': 155.80955505371094, 'learning_rate': 1.9966222741545752e-06, 'rewards/chosen': 9.28125, 'rewards/rejected': 5.4140625, 'rewards/accuracies': 0.421875, 'rewards/margins': 3.8671875, 'logps/chosen': -1736.0, 'logps/rejected': -1408.0, 'logits/chosen': -2.03515625, 'logits/rejected': -2.609375, 'epoch': 0.34}
{'loss': 1.1829, 'grad_norm': 227.0664520263672, 'learning_rate': 1.9962762961864534e-06, 'rewards/chosen': 9.0, 'rewards/rejected': 7.484375, 'rewards/accuracies': 0.265625, 'rewards/margins': 1.5390625, 'logps/chosen': -1900.0, 'logps/rejected': -1804.0, 'logits/chosen': nan, 'logits/rejected': -1.7578125, 'epoch': 0.34}
{'loss': 0.8024, 'grad_norm': 141.45706176757812, 'learning_rate': 1.9959134889605223e-06, 'rewards/chosen': 7.6875, 'rewards/rejected': 4.75, 'rewards/accuracies': 0.390625, 'rewards/margins': 2.91015625, 'logps/chosen': -1824.0, 'logps/rejected': -1652.0, 'logits/chosen': -1.8125, 'logits/rejected': -2.5234375, 'epoch': 0.35}
{'loss': 1.0925, 'grad_norm': 226.4639129638672, 'learning_rate': 1.9955338592891642e-06, 'rewards/chosen': 5.484375, 'rewards/rejected': 4.359375, 'rewards/accuracies': 0.296875, 'rewards/margins': 1.12109375, 'logps/chosen': -2068.0, 'logps/rejected': -1836.0, 'logits/chosen': -1.1328125, 'logits/rejected': -1.54296875, 'epoch': 0.35}
{'loss': 0.7688, 'grad_norm': 159.92486572265625, 'learning_rate': 1.9951374143006338e-06, 'rewards/chosen': 4.3515625, 'rewards/rejected': 1.568359375, 'rewards/accuracies': 0.28125, 'rewards/margins': 2.78125, 'logps/chosen': -1728.0, 'logps/rejected': -1332.0, 'logits/chosen': -1.484375, 'logits/rejected': nan, 'epoch': 0.35}
{'loss': 0.8404, 'grad_norm': 244.36398315429688, 'learning_rate': 1.9947241614389236e-06, 'rewards/chosen': 2.8125, 'rewards/rejected': 1.142578125, 'rewards/accuracies': 0.28125, 'rewards/margins': 1.671875, 'logps/chosen': -1696.0, 'logps/rejected': -1664.0, 'logits/chosen': nan, 'logits/rejected': -1.66015625, 'epoch': 0.36}
{'loss': 0.8916, 'grad_norm': 313.7915954589844, 'learning_rate': 1.994294108463627e-06, 'rewards/chosen': -0.1650390625, 'rewards/rejected': -1.1826171875, 'rewards/accuracies': 0.25, 'rewards/margins': 1.0166015625, 'logps/chosen': -1600.0, 'logps/rejected': -1448.0, 'logits/chosen': nan, 'logits/rejected': nan, 'epoch': 0.36}
{'loss': 0.9717, 'grad_norm': 342.934814453125, 'learning_rate': 1.99384726344979e-06, 'rewards/chosen': -1.90625, 'rewards/rejected': -3.203125, 'rewards/accuracies': 0.28125, 'rewards/margins': 1.30078125, 'logps/chosen': -1624.0, 'logps/rejected': -1462.0, 'logits/chosen': -1.94140625, 'logits/rejected': nan, 'epoch': 0.37}
{'loss': 1.1749, 'grad_norm': 233.14418029785156, 'learning_rate': 1.99338363478776e-06, 'rewards/chosen': -0.80078125, 'rewards/rejected': -1.1728515625, 'rewards/accuracies': 0.296875, 'rewards/margins': 0.3720703125, 'logps/chosen': -1600.0, 'logps/rejected': -1568.0, 'logits/chosen': -1.93359375, 'logits/rejected': -2.00390625, 'epoch': 0.37}
{'loss': 0.8647, 'grad_norm': 211.6936492919922, 'learning_rate': 1.9929032311830302e-06, 'rewards/chosen': 0.8125, 'rewards/rejected': -1.875, 'rewards/accuracies': 0.28125, 'rewards/margins': 2.6875, 'logps/chosen': -1976.0, 'logps/rejected': -1888.0, 'logits/chosen': -1.609375, 'logits/rejected': -2.0859375, 'epoch': 0.37}
{'loss': 0.6765, 'grad_norm': 172.5207977294922, 'learning_rate': 1.9924060616560724e-06, 'rewards/chosen': 2.0078125, 'rewards/rejected': -0.4365234375, 'rewards/accuracies': 0.453125, 'rewards/margins': 2.4453125, 'logps/chosen': -1372.0, 'logps/rejected': -1304.0, 'logits/chosen': nan, 'logits/rejected': -3.1875, 'epoch': 0.38}
{'loss': 1.2496, 'grad_norm': 254.52586364746094, 'learning_rate': 1.9918921355421717e-06, 'rewards/chosen': 1.99609375, 'rewards/rejected': 0.6494140625, 'rewards/accuracies': 0.171875, 'rewards/margins': 1.34765625, 'logps/chosen': -1664.0, 'logps/rejected': -1512.0, 'logits/chosen': -1.73046875, 'logits/rejected': -2.4453125, 'epoch': 0.38}
{'loss': 1.1822, 'grad_norm': 324.07904052734375, 'learning_rate': 1.9913614624912485e-06, 'rewards/chosen': 3.78125, 'rewards/rejected': 3.0, 'rewards/accuracies': 0.25, 'rewards/margins': 0.783203125, 'logps/chosen': -1828.0, 'logps/rejected': -1784.0, 'logits/chosen': -1.6796875, 'logits/rejected': -2.05859375, 'epoch': 0.38}
{'loss': 0.9387, 'grad_norm': 248.03915405273438, 'learning_rate': 1.9908140524676784e-06, 'rewards/chosen': 3.9140625, 'rewards/rejected': 2.484375, 'rewards/accuracies': 0.359375, 'rewards/margins': 1.43359375, 'logps/chosen': -1796.0, 'logps/rejected': -1792.0, 'logits/chosen': -1.96484375, 'logits/rejected': -2.0703125, 'epoch': 0.39}
{'loss': 1.174, 'grad_norm': 267.8192443847656, 'learning_rate': 1.990249915750105e-06, 'rewards/chosen': 2.4921875, 'rewards/rejected': 1.625, 'rewards/accuracies': 0.1875, 'rewards/margins': 0.87109375, 'logps/chosen': -1664.0, 'logps/rejected': -1556.0, 'logits/chosen': -2.1015625, 'logits/rejected': nan, 'epoch': 0.39}
{'loss': 1.5391, 'grad_norm': 270.8894348144531, 'learning_rate': 1.9896690629312466e-06, 'rewards/chosen': 0.5625, 'rewards/rejected': -0.7421875, 'rewards/accuracies': 0.234375, 'rewards/margins': 1.3046875, 'logps/chosen': -1992.0, 'logps/rejected': -1912.0, 'logits/chosen': -1.7890625, 'logits/rejected': -2.40234375, 'epoch': 0.4}
{'loss': 0.8621, 'grad_norm': 407.299560546875, 'learning_rate': 1.9890715049176964e-06, 'rewards/chosen': 1.546875, 'rewards/rejected': 0.0546875, 'rewards/accuracies': 0.3125, 'rewards/margins': 1.4921875, 'logps/chosen': -1864.0, 'logps/rejected': -1608.0, 'logits/chosen': -1.5625, 'logits/rejected': -2.1953125, 'epoch': 0.4}
{'loss': 1.1614, 'grad_norm': 207.2042236328125, 'learning_rate': 1.9884572529297203e-06, 'rewards/chosen': 3.0390625, 'rewards/rejected': 1.900390625, 'rewards/accuracies': 0.28125, 'rewards/margins': 1.1484375, 'logps/chosen': -1768.0, 'logps/rejected': -1624.0, 'logits/chosen': -1.953125, 'logits/rejected': -2.0625, 'epoch': 0.4}
{'loss': 1.351, 'grad_norm': 215.70445251464844, 'learning_rate': 1.9878263185010444e-06, 'rewards/chosen': 3.328125, 'rewards/rejected': 1.39453125, 'rewards/accuracies': 0.375, 'rewards/margins': 1.9375, 'logps/chosen': -2124.0, 'logps/rejected': -2024.0, 'logits/chosen': -1.63671875, 'logits/rejected': -1.98046875, 'epoch': 0.41}
{'loss': 1.03, 'grad_norm': 337.1634521484375, 'learning_rate': 1.9871787134786384e-06, 'rewards/chosen': 1.2890625, 'rewards/rejected': 0.5341796875, 'rewards/accuracies': 0.359375, 'rewards/margins': 0.75390625, 'logps/chosen': -1388.0, 'logps/rejected': -1176.0, 'logits/chosen': -2.8984375, 'logits/rejected': nan, 'epoch': 0.41}
