  0%|          | 0/4545 [00:00<?, ?it/s]/usr/local/lib/python3.10/dist-packages/torch/utils/checkpoint.py:87: UserWarning: None of the inputs have requires_grad=True. Gradients will be None
  warnings.warn(
                                                    
{'loss': 0.747, 'grad_norm': 66.72050476074219, 'learning_rate': 5.9445178335535e-09, 'rewards/chosen': -0.058611296117305756, 'rewards/rejected': -0.01488494873046875, 'rewards/accuracies': 0.2874999940395355, 'rewards/margins': -0.04392700269818306, 'logps/chosen': -448.6000061035156, 'logps/rejected': -256.5249938964844, 'logits/chosen': -6.065625190734863, 'logits/rejected': -6.168749809265137, 'epoch': 0.01}
{'loss': 0.271, 'grad_norm': 14.678214073181152, 'learning_rate': 7.655217965653896e-07, 'rewards/chosen': 2.530932664871216, 'rewards/rejected': -4.027734279632568, 'rewards/accuracies': 0.8999999761581421, 'rewards/margins': 6.557812690734863, 'logps/chosen': -276.3500061035156, 'logps/rejected': -153.5749969482422, 'logits/chosen': -7.381249904632568, 'logits/rejected': -7.25, 'epoch': 0.77}
{'loss': 0.2998, 'grad_norm': 21.55890655517578, 'learning_rate': 7.72126816380449e-07, 'rewards/chosen': 2.272839307785034, 'rewards/rejected': -4.452343940734863, 'rewards/accuracies': 0.84375, 'rewards/margins': 6.723437309265137, 'logps/chosen': -332.04998779296875, 'logps/rejected': -158.125, 'logits/chosen': -7.243750095367432, 'logits/rejected': -7.128125190734863, 'epoch': 0.77}
{'loss': 0.2545, 'grad_norm': 15.849017143249512, 'learning_rate': 7.787318361955086e-07, 'rewards/chosen': 2.500683546066284, 'rewards/rejected': -3.461718797683716, 'rewards/accuracies': 0.84375, 'rewards/margins': 5.967187404632568, 'logps/chosen': -308.29998779296875, 'logps/rejected': -201.39999389648438, 'logits/chosen': -7.471875190734863, 'logits/rejected': -7.228125095367432, 'epoch': 0.78}
{'loss': 0.2321, 'grad_norm': 22.286828994750977, 'learning_rate': 7.85336856010568e-07, 'rewards/chosen': 2.550097703933716, 'rewards/rejected': -4.241015434265137, 'rewards/accuracies': 0.893750011920929, 'rewards/margins': 6.787499904632568, 'logps/chosen': -290.75, 'logps/rejected': -218.85000610351562, 'logits/chosen': -7.353125095367432, 'logits/rejected': -7.228125095367432, 'epoch': 0.79}
{'loss': 0.2381, 'grad_norm': 52.728111267089844, 'learning_rate': 7.919418758256274e-07, 'rewards/chosen': 1.92578125, 'rewards/rejected': -4.036718845367432, 'rewards/accuracies': 0.8812500238418579, 'rewards/margins': 5.964062690734863, 'logps/chosen': -257.3999938964844, 'logps/rejected': -168.3000030517578, 'logits/chosen': -7.418749809265137, 'logits/rejected': -6.837500095367432, 'epoch': 0.79}
{'loss': 0.2683, 'grad_norm': 20.86703109741211, 'learning_rate': 7.985468956406869e-07, 'rewards/chosen': 1.088647484779358, 'rewards/rejected': -5.595312595367432, 'rewards/accuracies': 0.893750011920929, 'rewards/margins': 6.676562309265137, 'logps/chosen': -225.4499969482422, 'logps/rejected': -158.10000610351562, 'logits/chosen': -7.431250095367432, 'logits/rejected': -7.162499904632568, 'epoch': 0.8}
{'loss': 0.2347, 'grad_norm': 10.951648712158203, 'learning_rate': 8.051519154557464e-07, 'rewards/chosen': 2.7738280296325684, 'rewards/rejected': -3.5933594703674316, 'rewards/accuracies': 0.9125000238418579, 'rewards/margins': 6.362500190734863, 'logps/chosen': -325.6000061035156, 'logps/rejected': -202.6750030517578, 'logits/chosen': -7.340624809265137, 'logits/rejected': -6.974999904632568, 'epoch': 0.81}
{'loss': 0.2059, 'grad_norm': 22.975753784179688, 'learning_rate': 8.117569352708058e-07, 'rewards/chosen': 3.3765625953674316, 'rewards/rejected': -3.866406202316284, 'rewards/accuracies': 0.925000011920929, 'rewards/margins': 7.237500190734863, 'logps/chosen': -337.04998779296875, 'logps/rejected': -270.2749938964844, 'logits/chosen': -7.303124904632568, 'logits/rejected': -7.021874904632568, 'epoch': 0.81}
{'loss': 0.2914, 'grad_norm': 43.20127868652344, 'learning_rate': 8.183619550858652e-07, 'rewards/chosen': 3.608593702316284, 'rewards/rejected': -3.9124999046325684, 'rewards/accuracies': 0.887499988079071, 'rewards/margins': 7.525000095367432, 'logps/chosen': -422.25, 'logps/rejected': -239.75, 'logits/chosen': -7.449999809265137, 'logits/rejected': -7.012499809265137, 'epoch': 0.82}
{'loss': 0.2743, 'grad_norm': 37.522254943847656, 'learning_rate': 8.249669749009247e-07, 'rewards/chosen': 1.456787109375, 'rewards/rejected': -4.082812309265137, 'rewards/accuracies': 0.8500000238418579, 'rewards/margins': 5.540625095367432, 'logps/chosen': -225.4499969482422, 'logps/rejected': -168.25, 'logits/chosen': -7.615624904632568, 'logits/rejected': -7.228125095367432, 'epoch': 0.83}
{'loss': 0.3512, 'grad_norm': 39.215431213378906, 'learning_rate': 8.315719947159842e-07, 'rewards/chosen': 0.7039550542831421, 'rewards/rejected': -4.875, 'rewards/accuracies': 0.84375, 'rewards/margins': 5.574999809265137, 'logps/chosen': -198.64999389648438, 'logps/rejected': -157.6999969482422, 'logits/chosen': -7.640625, 'logits/rejected': -7.293749809265137, 'epoch': 0.83}
{'loss': 0.2779, 'grad_norm': 27.95047950744629, 'learning_rate': 8.381770145310435e-07, 'rewards/chosen': 2.0603270530700684, 'rewards/rejected': -3.590625047683716, 'rewards/accuracies': 0.862500011920929, 'rewards/margins': 5.653124809265137, 'logps/chosen': -296.1499938964844, 'logps/rejected': -151.0500030517578, 'logits/chosen': -7.453125, 'logits/rejected': -7.190625190734863, 'epoch': 0.84}
{'loss': 0.2412, 'grad_norm': 24.741729736328125, 'learning_rate': 8.44782034346103e-07, 'rewards/chosen': 3.168164014816284, 'rewards/rejected': -4.038281440734863, 'rewards/accuracies': 0.8812500238418579, 'rewards/margins': 7.207812309265137, 'logps/chosen': -343.45001220703125, 'logps/rejected': -200.0500030517578, 'logits/chosen': -7.309374809265137, 'logits/rejected': -7.084374904632568, 'epoch': 0.84}
{'loss': 0.2524, 'grad_norm': 34.989349365234375, 'learning_rate': 8.513870541611624e-07, 'rewards/chosen': 3.0341796875, 'rewards/rejected': -8.185937881469727, 'rewards/accuracies': 0.875, 'rewards/margins': 11.234375, 'logps/chosen': -332.6499938964844, 'logps/rejected': -214.0, 'logits/chosen': -7.346875190734863, 'logits/rejected': -6.934374809265137, 'epoch': 0.85}
{'loss': 0.3055, 'grad_norm': 34.75383758544922, 'learning_rate': 8.579920739762219e-07, 'rewards/chosen': 1.627197265625, 'rewards/rejected': -5.137499809265137, 'rewards/accuracies': 0.8687499761581421, 'rewards/margins': 6.759375095367432, 'logps/chosen': -226.89999389648438, 'logps/rejected': -114.0250015258789, 'logits/chosen': -7.528124809265137, 'logits/rejected': -7.246874809265137, 'epoch': 0.86}
{'loss': 0.2229, 'grad_norm': 30.550052642822266, 'learning_rate': 8.645970937912813e-07, 'rewards/chosen': 2.0826172828674316, 'rewards/rejected': -4.75, 'rewards/accuracies': 0.893750011920929, 'rewards/margins': 6.832812309265137, 'logps/chosen': -219.64999389648438, 'logps/rejected': -152.5500030517578, 'logits/chosen': -7.574999809265137, 'logits/rejected': -7.106249809265137, 'epoch': 0.86}
{'loss': 0.3737, 'grad_norm': 26.128929138183594, 'learning_rate': 8.712021136063408e-07, 'rewards/chosen': 1.9939453601837158, 'rewards/rejected': -3.9703125953674316, 'rewards/accuracies': 0.875, 'rewards/margins': 5.967187404632568, 'logps/chosen': -235.75, 'logps/rejected': -164.10000610351562, 'logits/chosen': -7.474999904632568, 'logits/rejected': -7.125, 'epoch': 0.87}
{'loss': 0.2609, 'grad_norm': 19.65089225769043, 'learning_rate': 8.778071334214002e-07, 'rewards/chosen': 1.3158782720565796, 'rewards/rejected': -3.2554688453674316, 'rewards/accuracies': 0.925000011920929, 'rewards/margins': 4.568749904632568, 'logps/chosen': -179.9499969482422, 'logps/rejected': -146.0500030517578, 'logits/chosen': -7.481249809265137, 'logits/rejected': -7.324999809265137, 'epoch': 0.88}
{'loss': 0.2292, 'grad_norm': 42.121612548828125, 'learning_rate': 8.844121532364597e-07, 'rewards/chosen': 3.78826904296875, 'rewards/rejected': -5.1328125, 'rewards/accuracies': 0.8999999761581421, 'rewards/margins': 8.909375190734863, 'logps/chosen': -395.70001220703125, 'logps/rejected': -222.39999389648438, 'logits/chosen': -7.171875, 'logits/rejected': -7.128125190734863, 'epoch': 0.88}
{'loss': 0.336, 'grad_norm': 31.48981475830078, 'learning_rate': 8.910171730515191e-07, 'rewards/chosen': 3.7966065406799316, 'rewards/rejected': -3.3968749046325684, 'rewards/accuracies': 0.8500000238418579, 'rewards/margins': 7.185937404632568, 'logps/chosen': -372.6000061035156, 'logps/rejected': -225.85000610351562, 'logits/chosen': -7.271874904632568, 'logits/rejected': -7.037499904632568, 'epoch': 0.89}
{'loss': 0.2934, 'grad_norm': 19.548175811767578, 'learning_rate': 8.976221928665786e-07, 'rewards/chosen': 3.4749755859375, 'rewards/rejected': -3.982421875, 'rewards/accuracies': 0.875, 'rewards/margins': 7.456250190734863, 'logps/chosen': -351.54998779296875, 'logps/rejected': -213.89999389648438, 'logits/chosen': -7.268750190734863, 'logits/rejected': -7.015625, 'epoch': 0.9}
{'loss': 0.2763, 'grad_norm': 31.514968872070312, 'learning_rate': 9.04227212681638e-07, 'rewards/chosen': 2.332080125808716, 'rewards/rejected': -3.923046827316284, 'rewards/accuracies': 0.831250011920929, 'rewards/margins': 6.256249904632568, 'logps/chosen': -219.9499969482422, 'logps/rejected': -140.39999389648438, 'logits/chosen': -7.490624904632568, 'logits/rejected': -7.103125095367432, 'epoch': 0.9}
{'loss': 0.2129, 'grad_norm': 12.510041236877441, 'learning_rate': 9.108322324966975e-07, 'rewards/chosen': 3.145703077316284, 'rewards/rejected': -4.71875, 'rewards/accuracies': 0.9125000238418579, 'rewards/margins': 7.862500190734863, 'logps/chosen': -273.17498779296875, 'logps/rejected': -134.39999389648438, 'logits/chosen': -7.400000095367432, 'logits/rejected': -7.046875, 'epoch': 0.91}
{'loss': 0.2437, 'grad_norm': 28.42140769958496, 'learning_rate': 9.17437252311757e-07, 'rewards/chosen': 4.885937690734863, 'rewards/rejected': -3.663281202316284, 'rewards/accuracies': 0.875, 'rewards/margins': 8.548437118530273, 'logps/chosen': -446.25, 'logps/rejected': -264.04998779296875, 'logits/chosen': -7.190625190734863, 'logits/rejected': -6.925000190734863, 'epoch': 0.92}
{'loss': 0.2663, 'grad_norm': 25.376853942871094, 'learning_rate': 9.240422721268163e-07, 'rewards/chosen': 1.9799072742462158, 'rewards/rejected': -5.174218654632568, 'rewards/accuracies': 0.8500000238418579, 'rewards/margins': 7.159375190734863, 'logps/chosen': -230.85000610351562, 'logps/rejected': -136.8000030517578, 'logits/chosen': -7.581250190734863, 'logits/rejected': -7.181250095367432, 'epoch': 0.92}
{'loss': 0.198, 'grad_norm': 27.679006576538086, 'learning_rate': 9.306472919418757e-07, 'rewards/chosen': 0.9515655636787415, 'rewards/rejected': -6.196875095367432, 'rewards/accuracies': 0.918749988079071, 'rewards/margins': 7.150000095367432, 'logps/chosen': -179.14999389648438, 'logps/rejected': -119.0999984741211, 'logits/chosen': -7.615624904632568, 'logits/rejected': -7.203125, 'epoch': 0.93}
{'loss': 0.2684, 'grad_norm': 40.439361572265625, 'learning_rate': 9.372523117569352e-07, 'rewards/chosen': 1.8581116199493408, 'rewards/rejected': -4.2421875, 'rewards/accuracies': 0.875, 'rewards/margins': 6.106249809265137, 'logps/chosen': -229.25, 'logps/rejected': -162.5, 'logits/chosen': -7.625, 'logits/rejected': -7.168749809265137, 'epoch': 0.94}
{'loss': 0.2994, 'grad_norm': 30.244844436645508, 'learning_rate': 9.438573315719947e-07, 'rewards/chosen': 1.885034203529358, 'rewards/rejected': -3.7630858421325684, 'rewards/accuracies': 0.8500000238418579, 'rewards/margins': 5.645312309265137, 'logps/chosen': -201.97500610351562, 'logps/rejected': -175.9499969482422, 'logits/chosen': -7.590624809265137, 'logits/rejected': -7.15625, 'epoch': 0.94}
{'loss': 0.3255, 'grad_norm': 40.14778137207031, 'learning_rate': 9.504623513870541e-07, 'rewards/chosen': 3.101855516433716, 'rewards/rejected': -3.202343702316284, 'rewards/accuracies': 0.856249988079071, 'rewards/margins': 6.303124904632568, 'logps/chosen': -281.1000061035156, 'logps/rejected': -165.25, 'logits/chosen': -7.487500190734863, 'logits/rejected': -7.259375095367432, 'epoch': 0.95}
{'loss': 0.272, 'grad_norm': 7.471816539764404, 'learning_rate': 9.570673712021135e-07, 'rewards/chosen': 3.810009717941284, 'rewards/rejected': -3.547656297683716, 'rewards/accuracies': 0.862500011920929, 'rewards/margins': 7.360937595367432, 'logps/chosen': -296.8500061035156, 'logps/rejected': -199.5500030517578, 'logits/chosen': -7.396874904632568, 'logits/rejected': -7.074999809265137, 'epoch': 0.96}
{'loss': 0.2984, 'grad_norm': 39.23434066772461, 'learning_rate': 9.63672391017173e-07, 'rewards/chosen': 2.818066358566284, 'rewards/rejected': -4.392187595367432, 'rewards/accuracies': 0.8500000238418579, 'rewards/margins': 7.221875190734863, 'logps/chosen': -236.9250030517578, 'logps/rejected': -173.14999389648438, 'logits/chosen': -7.481249809265137, 'logits/rejected': -7.181250095367432, 'epoch': 0.96}
{'loss': 0.3567, 'grad_norm': 24.129249572753906, 'learning_rate': 9.702774108322324e-07, 'rewards/chosen': 1.883691430091858, 'rewards/rejected': -4.196093559265137, 'rewards/accuracies': 0.862500011920929, 'rewards/margins': 6.077343940734863, 'logps/chosen': -200.85000610351562, 'logps/rejected': -154.0500030517578, 'logits/chosen': -7.546875, 'logits/rejected': -7.21875, 'epoch': 0.97}
{'loss': 0.2943, 'grad_norm': 21.219255447387695, 'learning_rate': 9.76882430647292e-07, 'rewards/chosen': 4.54052734375, 'rewards/rejected': -4.016797065734863, 'rewards/accuracies': 0.8500000238418579, 'rewards/margins': 8.556249618530273, 'logps/chosen': -372.6000061035156, 'logps/rejected': -203.6999969482422, 'logits/chosen': -7.534375190734863, 'logits/rejected': -7.287499904632568, 'epoch': 0.98}
{'loss': 0.2846, 'grad_norm': 27.00374984741211, 'learning_rate': 9.834874504623514e-07, 'rewards/chosen': 3.438671827316284, 'rewards/rejected': -3.7281250953674316, 'rewards/accuracies': 0.8687499761581421, 'rewards/margins': 7.167187690734863, 'logps/chosen': -283.1000061035156, 'logps/rejected': -156.3000030517578, 'logits/chosen': -7.387499809265137, 'logits/rejected': -7.106249809265137, 'epoch': 0.98}
{'loss': 0.2419, 'grad_norm': 38.90285110473633, 'learning_rate': 9.900924702774108e-07, 'rewards/chosen': 2.0443787574768066, 'rewards/rejected': -5.675000190734863, 'rewards/accuracies': 0.8812500238418579, 'rewards/margins': 7.715624809265137, 'logps/chosen': -222.89999389648438, 'logps/rejected': -129.1999969482422, 'logits/chosen': -7.603125095367432, 'logits/rejected': -7.203125, 'epoch': 0.99}
{'loss': 0.2671, 'grad_norm': 27.408193588256836, 'learning_rate': 9.966974900924703e-07, 'rewards/chosen': 5.3447265625, 'rewards/rejected': -2.008593797683716, 'rewards/accuracies': 0.862500011920929, 'rewards/margins': 7.349999904632568, 'logps/chosen': -387.70001220703125, 'logps/rejected': -199.3000030517578, 'logits/chosen': -7.237500190734863, 'logits/rejected': -7.137499809265137, 'epoch': 1.0}
  warnings.warn(                               
{'eval_loss': 0.38264715671539307, 'eval_runtime': 81.0522, 'eval_samples_per_second': 11.758, 'eval_steps_per_second': 0.74, 'eval_rewards/chosen': 3.9777159690856934, 'eval_rewards/rejected': -3.1737630367279053, 'eval_rewards/accuracies': 0.8300926089286804, 'eval_rewards/margins': 7.1484375, 'eval_logps/chosen': -357.67498779296875, 'eval_logps/rejected': -167.875, 'eval_logits/chosen': -7.201562404632568, 'eval_logits/rejected': -7.550520896911621, 'epoch': 1.0}
                                                        
{'loss': 0.2153, 'grad_norm': 45.53779602050781, 'learning_rate': 9.999939570440647e-07, 'rewards/chosen': 7.698974609375, 'rewards/rejected': -3.1064453125, 'rewards/accuracies': 0.8999999761581421, 'rewards/margins': 10.810937881469727, 'logps/chosen': -565.4500122070312, 'logps/rejected': -211.39999389648438, 'logits/chosen': -7.084374904632568, 'logits/rejected': -7.012499809265137, 'epoch': 1.0}
{'loss': 0.2343, 'grad_norm': 26.444108963012695, 'learning_rate': 9.999456143703726e-07, 'rewards/chosen': 5.954150199890137, 'rewards/rejected': -3.7890625, 'rewards/accuracies': 0.893750011920929, 'rewards/margins': 9.739062309265137, 'logps/chosen': -444.54998779296875, 'logps/rejected': -215.3000030517578, 'logits/chosen': -7.284375190734863, 'logits/rejected': -6.90625, 'epoch': 1.01}
{'loss': 0.1649, 'grad_norm': 21.622528076171875, 'learning_rate': 9.99848934216423e-07, 'rewards/chosen': 2.8194000720977783, 'rewards/rejected': -5.872656345367432, 'rewards/accuracies': 0.918749988079071, 'rewards/margins': 8.6875, 'logps/chosen': -252.1750030517578, 'logps/rejected': -180.3000030517578, 'logits/chosen': -7.587500095367432, 'logits/rejected': -7.40625, 'epoch': 1.02}
{'loss': 0.1587, 'grad_norm': 25.708032608032227, 'learning_rate': 9.99703926968527e-07, 'rewards/chosen': 4.044116020202637, 'rewards/rejected': -4.8359375, 'rewards/accuracies': 0.9312499761581421, 'rewards/margins': 8.862500190734863, 'logps/chosen': -303.95001220703125, 'logps/rejected': -193.47500610351562, 'logits/chosen': -7.487500190734863, 'logits/rejected': -7.153124809265137, 'epoch': 1.02}
{'loss': 0.1777, 'grad_norm': 16.31848907470703, 'learning_rate': 9.995106082047557e-07, 'rewards/chosen': 4.816992282867432, 'rewards/rejected': -5.1884765625, 'rewards/accuracies': 0.925000011920929, 'rewards/margins': 9.993749618530273, 'logps/chosen': -345.8500061035156, 'logps/rejected': -221.125, 'logits/chosen': -7.371874809265137, 'logits/rejected': -7.121874809265137, 'epoch': 1.03}
{'loss': 0.2092, 'grad_norm': 38.97560119628906, 'learning_rate': 9.992689986932682e-07, 'rewards/chosen': 3.2757811546325684, 'rewards/rejected': -5.55859375, 'rewards/accuracies': 0.9125000238418579, 'rewards/margins': 8.834375381469727, 'logps/chosen': -286.3500061035156, 'logps/rejected': -186.0, 'logits/chosen': -7.609375, 'logits/rejected': -7.215624809265137, 'epoch': 1.04}
{'loss': 0.1192, 'grad_norm': 11.526875495910645, 'learning_rate': 9.98979124390079e-07, 'rewards/chosen': 1.5513184070587158, 'rewards/rejected': -7.060156345367432, 'rewards/accuracies': 0.956250011920929, 'rewards/margins': 8.612500190734863, 'logps/chosen': -184.60000610351562, 'logps/rejected': -128.75, 'logits/chosen': -7.915625095367432, 'logits/rejected': -7.453125, 'epoch': 1.04}
{'loss': 0.1413, 'grad_norm': 15.75522232055664, 'learning_rate': 9.986410164362702e-07, 'rewards/chosen': 1.270751953125, 'rewards/rejected': -8.368749618530273, 'rewards/accuracies': 0.9437500238418579, 'rewards/margins': 9.639062881469727, 'logps/chosen': -170.85000610351562, 'logps/rejected': -129.75, 'logits/chosen': -7.731249809265137, 'logits/rejected': -7.340624809265137, 'epoch': 1.05}
{'loss': 0.2047, 'grad_norm': 10.471288681030273, 'learning_rate': 9.982547111546466e-07, 'rewards/chosen': 2.489086866378784, 'rewards/rejected': -7.453125, 'rewards/accuracies': 0.893750011920929, 'rewards/margins': 9.943750381469727, 'logps/chosen': -228.85000610351562, 'logps/rejected': -180.3000030517578, 'logits/chosen': -7.978125095367432, 'logits/rejected': -7.278124809265137, 'epoch': 1.06}
{'loss': 0.1721, 'grad_norm': 53.806983947753906, 'learning_rate': 9.978202500458325e-07, 'rewards/chosen': 4.579687595367432, 'rewards/rejected': -5.862500190734863, 'rewards/accuracies': 0.918749988079071, 'rewards/margins': 10.4375, 'logps/chosen': -356.70001220703125, 'logps/rejected': -193.85000610351562, 'logits/chosen': -7.59375, 'logits/rejected': -7.300000190734863, 'epoch': 1.06}
{'loss': 0.1774, 'grad_norm': 35.1639404296875, 'learning_rate': 9.973376797838135e-07, 'rewards/chosen': 4.240624904632568, 'rewards/rejected': -5.876562595367432, 'rewards/accuracies': 0.925000011920929, 'rewards/margins': 10.115625381469727, 'logps/chosen': -381.1000061035156, 'logps/rejected': -254.75, 'logits/chosen': -7.587500095367432, 'logits/rejected': -7.328125, 'epoch': 1.07}
{'loss': 0.2483, 'grad_norm': 6.953137397766113, 'learning_rate': 9.968070522109234e-07, 'rewards/chosen': 1.6906249523162842, 'rewards/rejected': -8.496874809265137, 'rewards/accuracies': 0.8999999761581421, 'rewards/margins': 10.203125, 'logps/chosen': -236.60000610351562, 'logps/rejected': -142.6999969482422, 'logits/chosen': -7.881249904632568, 'logits/rejected': -7.556250095367432, 'epoch': 1.08}
{'loss': 0.2171, 'grad_norm': 25.681865692138672, 'learning_rate': 9.962284243322729e-07, 'rewards/chosen': 2.04638671875, 'rewards/rejected': -7.009375095367432, 'rewards/accuracies': 0.893750011920929, 'rewards/margins': 9.065625190734863, 'logps/chosen': -242.60000610351562, 'logps/rejected': -177.14999389648438, 'logits/chosen': -7.6875, 'logits/rejected': -7.3125, 'epoch': 1.08}
{'loss': 0.2241, 'grad_norm': 15.95190715789795, 'learning_rate': 9.956018583096278e-07, 'rewards/chosen': 1.329644799232483, 'rewards/rejected': -5.845312595367432, 'rewards/accuracies': 0.90625, 'rewards/margins': 7.178124904632568, 'logps/chosen': -169.47500610351562, 'logps/rejected': -132.72500610351562, 'logits/chosen': -7.690625190734863, 'logits/rejected': -7.025000095367432, 'epoch': 1.09}
{'loss': 0.2512, 'grad_norm': 48.22471237182617, 'learning_rate': 9.949274214547293e-07, 'rewards/chosen': 3.94677734375, 'rewards/rejected': -7.444140434265137, 'rewards/accuracies': 0.918749988079071, 'rewards/margins': 11.393750190734863, 'logps/chosen': -317.29998779296875, 'logps/rejected': -186.64999389648438, 'logits/chosen': -7.525000095367432, 'logits/rejected': -7.084374904632568, 'epoch': 1.1}
{'loss': 0.1803, 'grad_norm': 20.080720901489258, 'learning_rate': 9.942051862220627e-07, 'rewards/chosen': 2.6005859375, 'rewards/rejected': -7.3984375, 'rewards/accuracies': 0.918749988079071, 'rewards/margins': 9.996874809265137, 'logps/chosen': -257.3999938964844, 'logps/rejected': -178.75, 'logits/chosen': -7.609375, 'logits/rejected': -7.121874809265137, 'epoch': 1.1}
{'loss': 0.1968, 'grad_norm': 62.783164978027344, 'learning_rate': 9.934352302010752e-07, 'rewards/chosen': 2.940624952316284, 'rewards/rejected': -11.104687690734863, 'rewards/accuracies': 0.9375, 'rewards/margins': 14.040624618530273, 'logps/chosen': -312.6499938964844, 'logps/rejected': -175.14999389648438, 'logits/chosen': -7.503125190734863, 'logits/rejected': -7.184374809265137, 'epoch': 1.11}
{'loss': 0.1979, 'grad_norm': 65.27462005615234, 'learning_rate': 9.926176361078394e-07, 'rewards/chosen': 2.986523389816284, 'rewards/rejected': -6.349023342132568, 'rewards/accuracies': 0.9375, 'rewards/margins': 9.328125, 'logps/chosen': -274.70001220703125, 'logps/rejected': -183.75, 'logits/chosen': -7.578125, 'logits/rejected': -7.331250190734863, 'epoch': 1.12}
{'loss': 0.2146, 'grad_norm': 13.469023704528809, 'learning_rate': 9.917524917761663e-07, 'rewards/chosen': 4.376611232757568, 'rewards/rejected': -5.917187690734863, 'rewards/accuracies': 0.893750011920929, 'rewards/margins': 10.293749809265137, 'logps/chosen': -343.1000061035156, 'logps/rejected': -208.39999389648438, 'logits/chosen': -7.409375190734863, 'logits/rejected': -7.178124904632568, 'epoch': 1.12}
{'loss': 0.1402, 'grad_norm': 10.011984825134277, 'learning_rate': 9.908398901481712e-07, 'rewards/chosen': 4.6044921875, 'rewards/rejected': -6.510156154632568, 'rewards/accuracies': 0.956250011920929, 'rewards/margins': 11.110937118530273, 'logps/chosen': -366.95001220703125, 'logps/rejected': -255.0, 'logits/chosen': -7.496874809265137, 'logits/rejected': -7.059374809265137, 'epoch': 1.13}
{'loss': 0.1664, 'grad_norm': 44.236175537109375, 'learning_rate': 9.898799292642878e-07, 'rewards/chosen': 2.0538697242736816, 'rewards/rejected': -7.464062690734863, 'rewards/accuracies': 0.9375, 'rewards/margins': 9.521875381469727, 'logps/chosen': -205.39999389648438, 'logps/rejected': -156.10000610351562, 'logits/chosen': -7.806250095367432, 'logits/rejected': -7.321875095367432, 'epoch': 1.14}
{'loss': 0.2104, 'grad_norm': 59.609046936035156, 'learning_rate': 9.88872712252736e-07, 'rewards/chosen': 5.010424613952637, 'rewards/rejected': -7.84765625, 'rewards/accuracies': 0.9125000238418579, 'rewards/margins': 12.859375, 'logps/chosen': -382.8999938964844, 'logps/rejected': -234.0500030517578, 'logits/chosen': -7.681250095367432, 'logits/rejected': -7.137499809265137, 'epoch': 1.14}
{'loss': 0.1932, 'grad_norm': 19.654977798461914, 'learning_rate': 9.878183473184434e-07, 'rewards/chosen': 3.252002000808716, 'rewards/rejected': -6.439062595367432, 'rewards/accuracies': 0.9375, 'rewards/margins': 9.696874618530273, 'logps/chosen': -280.25, 'logps/rejected': -214.1999969482422, 'logits/chosen': -7.75, 'logits/rejected': -7.400000095367432, 'epoch': 1.15}
{'loss': 0.1795, 'grad_norm': 22.749319076538086, 'learning_rate': 9.86716947731419e-07, 'rewards/chosen': 2.0622315406799316, 'rewards/rejected': -8.366406440734863, 'rewards/accuracies': 0.925000011920929, 'rewards/margins': 10.431249618530273, 'logps/chosen': -209.5749969482422, 'logps/rejected': -196.5500030517578, 'logits/chosen': -7.921875, 'logits/rejected': -7.393750190734863, 'epoch': 1.16}
{'loss': 0.1851, 'grad_norm': 6.830183029174805, 'learning_rate': 9.855686318145875e-07, 'rewards/chosen': 1.72100830078125, 'rewards/rejected': -6.8828125, 'rewards/accuracies': 0.918749988079071, 'rewards/margins': 8.612500190734863, 'logps/chosen': -186.4499969482422, 'logps/rejected': -126.9000015258789, 'logits/chosen': -7.828125, 'logits/rejected': -7.340624809265137, 'epoch': 1.16}
{'loss': 0.1914, 'grad_norm': 14.064172744750977, 'learning_rate': 9.84373522931076e-07, 'rewards/chosen': 2.873242139816284, 'rewards/rejected': -6.007031440734863, 'rewards/accuracies': 0.918749988079071, 'rewards/margins': 8.881250381469727, 'logps/chosen': -276.1499938964844, 'logps/rejected': -188.5, 'logits/chosen': -7.699999809265137, 'logits/rejected': -7.331250190734863, 'epoch': 1.17}
{'loss': 0.2249, 'grad_norm': 41.06005096435547, 'learning_rate': 9.83131749470961e-07, 'rewards/chosen': 2.2900390625, 'rewards/rejected': -10.024999618530273, 'rewards/accuracies': 0.9125000238418579, 'rewards/margins': 12.296875, 'logps/chosen': -241.4499969482422, 'logps/rejected': -187.0500030517578, 'logits/chosen': -7.703125, 'logits/rejected': -7.306250095367432, 'epoch': 1.17}
{'loss': 0.2262, 'grad_norm': 22.084148406982422, 'learning_rate': 9.81843444837477e-07, 'rewards/chosen': 4.762158393859863, 'rewards/rejected': -6.642968654632568, 'rewards/accuracies': 0.90625, 'rewards/margins': 11.403124809265137, 'logps/chosen': -356.8500061035156, 'logps/rejected': -215.3000030517578, 'logits/chosen': -7.615624904632568, 'logits/rejected': -7.259375095367432, 'epoch': 1.18}
{'loss': 0.1923, 'grad_norm': 27.1151180267334, 'learning_rate': 9.805087474326835e-07, 'rewards/chosen': 2.3536620140075684, 'rewards/rejected': -8.324999809265137, 'rewards/accuracies': 0.918749988079071, 'rewards/margins': 10.684374809265137, 'logps/chosen': -293.54998779296875, 'logps/rejected': -197.75, 'logits/chosen': -7.668749809265137, 'logits/rejected': -7.068749904632568, 'epoch': 1.19}
