  0%|          | 0/1605 [00:00<?, ?it/s]`use_cache=True` is incompatible with gradient checkpointing. Setting `use_cache=False`.
/usr/local/lib/python3.10/dist-packages/torch/utils/checkpoint.py:87: UserWarning: None of the inputs have requires_grad=True. Gradients will be None
  warnings.warn(
                                                   
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 0.0, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4416.0, 'logps/rejected': -3968.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.0}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 5.394675385333956e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5664.0, 'logps/rejected': -5520.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.15}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 5.464736104624007e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4960.0, 'logps/rejected': -4528.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.15}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 5.534796823914059e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4880.0, 'logps/rejected': -4344.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.15}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 5.6048575432041096e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6896.0, 'logps/rejected': -5824.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.15}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 5.674918262494162e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -7312.0, 'logps/rejected': -5584.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.15}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 5.744978981784213e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5184.0, 'logps/rejected': -5056.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.15}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 5.815039701074264e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4144.0, 'logps/rejected': -3936.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.16}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 5.885100420364316e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5264.0, 'logps/rejected': -5312.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.16}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 5.955161139654366e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5888.0, 'logps/rejected': -3680.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.16}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 6.025221858944418e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4752.0, 'logps/rejected': -4608.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.16}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 6.09528257823447e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5072.0, 'logps/rejected': -3728.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.16}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 6.165343297524521e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6128.0, 'logps/rejected': -6320.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.17}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 6.2354040168145725e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5552.0, 'logps/rejected': -5224.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.17}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 6.305464736104624e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5520.0, 'logps/rejected': -5360.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.17}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 6.375525455394675e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5984.0, 'logps/rejected': -5408.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.17}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 6.445586174684726e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4448.0, 'logps/rejected': -4288.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.17}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 6.5156468939747786e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5128.0, 'logps/rejected': -4168.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.18}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 6.585707613264829e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6176.0, 'logps/rejected': -5248.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.18}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 6.655768332554881e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5280.0, 'logps/rejected': -5056.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.18}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 6.725829051844932e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6352.0, 'logps/rejected': -5744.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.18}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 6.795889771134983e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6048.0, 'logps/rejected': -4304.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.18}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 6.8659504904250345e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5736.0, 'logps/rejected': -5208.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.18}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 6.936011209715087e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -3976.0, 'logps/rejected': -3608.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.19}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 7.0060719290051376e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5736.0, 'logps/rejected': -4768.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.19}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 7.076132648295189e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4416.0, 'logps/rejected': -4256.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.19}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 7.146193367585241e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -6000.0, 'logps/rejected': -4784.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.19}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 7.216254086875291e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4448.0, 'logps/rejected': -4504.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.19}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 7.286314806165343e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -7248.0, 'logps/rejected': -6128.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.2}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 7.3563755254553935e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5808.0, 'logps/rejected': -5968.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.2}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 7.426436244745446e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5232.0, 'logps/rejected': -4464.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.2}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 7.496496964035497e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -5296.0, 'logps/rejected': -5248.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.2}
{'loss': 0.6914, 'grad_norm': 0.0, 'learning_rate': 7.566557683325548e-09, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -4848.0, 'logps/rejected': -4040.0, 'logits/chosen': 0.0, 'logits/rejected': 0.0, 'epoch': 0.2}
